PL_Code,Description,Inventory_Action,Normalized_Inventory_Value,Movement_Status,Source_Universe,Inventory_Value
469031854297,FIT AND FORGET JUMPER WIRE 4.5 MTR,Retain,0.0,Active,Operational,0.0
469031995099,RCC Cable Marker,Retain,64349.25,Active,Operational,64349.25
469032181420,Digital Earth Resistance Tester,Rationalize,0.0,Slow Moving,Operational,0.0
469032400014,NUT DRIVER,Dispose,100.0,Dead Stock,Operational,100.0
469032821007,EMPTY BARREL   210 lit. CAP,Dispose,0.0,Dead Stock,Operational,0.0
469032830010,"RELEASED EMPTY BARREL 200 LITRE CAPACITY, PLASTIC",Rationalize,0.0,Slow Moving,Operational,0.0
469033601210,EXIDE Polypropylene Co-Polymenr (PPCP) Stationary Valve Regulated Lead Acid Batteries 12 V....,Rationalize,0.0,Slow Moving,Operational,0.0
469033851421,ENAMELED NUMBER PLATES,Retain,0.0,Active,Operational,0.0
469034151893,TABLE STEEL OFF SIZE,Dispose,900.0,Dead Stock,Operational,900.0
469034151893,TABLE STEEL EXECUTIVE,Dispose,1000.0,Dead Stock,Operational,1000.0
469034500012,UNVERSAL AXLE COUNTER RACK (EMPTY RELEASED USED AS  CUP BOARD),Dispose,1000.0,Dead Stock,Operational,1000.0
469034671001,CLOCK WALL TYPE,Dispose,150.0,Dead Stock,Operational,150.0
469034982523,HACK SAW FRAME (SAW FRAME FOR METAL CUTTING),Dispose,150.0,Dead Stock,Operational,150.0
469035021002,VERNIER CALIPERS 0 MM-300 MM,Dispose,500.0,Dead Stock,Operational,500.0
469035027200,ELECTRONIC DIGITAL VERNIER CALIPER 0 MM-150 MM,Dispose,945.0,Dead Stock,Operational,945.0
469037912362,Industrial Safety Belts and Harnesses Class A and Class D and Class E and Class L and Cl....,Rationalize,0.0,Slow Moving,Operational,0.0
469038447132,S W Pully,Dispose,550.0,Dead Stock,Operational,550.0
469039160010,COPPER CATENARY WIRE,Rationalize,465500.0,Slow Moving,Operational,465500.0
469040561003,Oil Drainer(70 suit 205 L Cap drum),Dispose,50.0,Dead Stock,Operational,50.0
469040811093,Goods warning board (Fiber),Retain,74646.12,Active,Operational,74646.12
469040811093,Goods warning board (Fiber),Rationalize,0.0,Slow Moving,Operational,0.0
469040811093,Goods warning board (Fiber),Retain,19000.0,Active,Operational,19000.0
469041530014,Measuring tape 15m long,Dispose,250.0,Dead Stock,Operational,250.0
469043549610,Honda Generator/HONDA GENERATOR FORTABLE (1.4-1.6KVA),Dispose,8000.0,Dead Stock,Operational,8000.0
469043980011,TABLE GLASS PLAIN  ( 8 MM THICK ),Dispose,750.0,Dead Stock,Operational,750.0
469056800016,BLOCK INSTRUMENT FM TYPE,Rationalize,0.0,Slow Moving,Operational,0.0
469056800016,BLOCK INSTRUMENT FM TYPE,Retain,0.0,Active,Operational,0.0
469056800016,BLOCK INSTRUMENT FM TYPE,Retain,0.0,Active,Operational,0.0
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,Rationalize,0.0,Slow Moving,Operational,0.0
469064280014,GOODS WARNING FRP SIGHTING BOARD WITH ANGLE,Rationalize,18064.2,Slow Moving,Operational,18064.2
469064350016,INVERTER 110/110/3 KVA,Rationalize,0.0,Slow Moving,Operational,0.0
469064370015,DP DT SWITCH,Dispose,150.0,Dead Stock,Operational,150.0
469069190015,Angles of Sizes,Dispose,0.0,Dead Stock,Operational,0.0
469077270016,BLOCK INSTRUMENT FM TYPE,Retain,0.0,Active,Operational,0.0
469077280010,BLOCK INSTRUMENT D/L SGE,Dispose,0.0,Dead Stock,Operational,0.0
469096960018,MISCELLANEOUS Copper ( Non Ferrous ),Rationalize,0.0,Slow Moving,Operational,0.0
469909561145,GI PIPE 100MM,Retain,0.0,Active,Operational,0.0
469909561157,GI PIPE 100MM,Retain,100724.4,Active,Operational,100724.4
469909561303,GI PIPE 100 mm Dia.   .,Retain,355892.88,Active,Operational,355892.88
470200013535,Diesel Generator 6KVA.,Dispose,0.0,Dead Stock,Operational,0.0
470200013894,DIESEL GENERATORS 15KVA,Dispose,0.0,Dead Stock,Operational,0.0
470200014540,Diesel Generator 5 KVA.,Retain,0.0,Active,Operational,0.0
470200014801,Diesel Generator 7.5 KVA,Dispose,0.0,Dead Stock,Operational,0.0
470200016135,Diesel Generator set 7.5 KVA Released,Retain,0.0,Active,Operational,0.0
470200403829,kettle element connector,Retain,44306.32,Active,Operational,44306.32
470200474034,Automatic Voltage regulator (Defective) .,Rationalize,12019.2,Slow Moving,Operational,12019.2
470200530955,6KVA DG SET  RELEASED,Retain,0.0,Active,Operational,0.0
470200543962,"DG SET, 10KVA",Dispose,0.0,Dead Stock,Operational,0.0
470200733647,PORTABLE GENERATOR HIMALAYAN POWER,Dispose,0.0,Dead Stock,Operational,0.0
470202020014,DIESEL GENERATOR 15 KVA,Dispose,0.0,Dead Stock,Operational,0.0
470202020040,Released Generator 15 KVA,Retain,0.0,Active,Operational,0.0
470500010011,INVERTORS 110V 2 KVA,Dispose,0.0,Dead Stock,Operational,0.0
470500060191,INVERTER  1.5 KVA SUITABLE FOR STATCON MAKE,Dispose,0.0,Dead Stock,Operational,0.0
470500470058,INVERTER 1 KVA for AMARA RAJA IPS,Rationalize,0.0,Slow Moving,Operational,0.0
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Dispose,0.0,Dead Stock,Operational,0.0
47200054,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Dispose,0.0,Dead Stock,Operational,0.0
47200054/47200250,Transformer 230/110V  - 1 KVA,Monitor,13095.64,,Strategic,13095.64
472001760946,TRANSFORMER 230/110V 1KVA(Released),Dispose,0.0,Dead Stock,Operational,0.0
472002300013,TRANSFORMERS,Dispose,12600.0,Dead Stock,Operational,12600.0
472002301340,1:1 transformer 1KVA/500VA,Rationalize,40000.0,Slow Moving,Operational,40000.0
472002302370,TRANSFORMER RECTIFIER 230/24V/1-A,Retain,12335.32,Active,Operational,12335.32
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Retain,21831.88,Active,Operational,21831.88
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Retain,0.0,Active,Operational,0.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Rationalize,0.0,Slow Moving,Operational,0.0
47200250,TRANSFORMERS 230/110V 1 KVA TO RDSO SPECIFICATION NO.RDSO/SPECN.262/1981 AND TO DRG NO 262....,Retain,7947.07,Active,Operational,7947.07
47200250,TRANSFORMERS 230/110V 1 KVA,Retain,23599.68,Active,Operational,23599.68
472100010972,Inverter 2 KVA (AMARARAJA IPS),Rationalize,0.0,Slow Moving,Operational,0.0
472100011770,Inverter 24/110/500VA,Dispose,0.0,Dead Stock,Operational,0.0
472100011976,MODULE INVERTER 1.5 KVA (HBL MAKE),Rationalize,0.0,Slow Moving,Operational,0.0
472200010039,INTEGRATED POWER SUPPLY (IPS) .,Rationalize,0.0,Slow Moving,Operational,0.0
472200010180,INTEGRATED POWER SUPPLY (IPS)  06 Line,Dispose,0.0,Dead Stock,Operational,0.0
472200010271,UPS -1000VA(36VDC/230V-AC),Dispose,4000.0,Dead Stock,Operational,4000.0
472200010490,INTEGRATED POWER SUPPLY (IPS) for 6 lines Station STATCON MAKE.,Retain,0.0,Active,Operational,0.0
473300810016,RELAY ECR LED(QECX-61),Retain,52624.46,Active,Operational,52624.46
473300820010,RELAY LED ECR ( QECX-61),Retain,9790.59,Active,Operational,9790.59
473300850014,RELAY QTA2  2F/1 B ( NS),Rationalize,0.0,Slow Moving,Operational,0.0
473500354432,OIL PUMP ROTARY TYPE,Dispose,500.0,Dead Stock,Operational,500.0
473605580020,ONLINE 3 KVA UPS,Retain,0.0,Active,Operational,0.0
479007400129,HACK SAW FRAME,Dispose,100.0,Dead Stock,Operational,100.0
479007733880,Fire Alarm Fire Survival Cable 2 X 1.5 sq.mm unarmored,Dispose,0.0,Dead Stock,Operational,0.0
479027870607,"55 INCH Commercial LED display UHD large formate TV with HDMI port, USB port, Ethernet po....",Rationalize,0.0,Slow Moving,Operational,0.0
479900041827,4KVA Stabilizer for AC UNIT,Dispose,0.0,Dead Stock,Operational,0.0
480800010041,BATTERY CHARGER MONITERING SYSTEM,Retain,0.0,Active,Operational,0.0
500100160020,Supply of 24V E1 extender at the existing Data logger end,Dispose,87360.0,Dead Stock,Operational,87360.0
500100170024,Supply of 48Volts E1 extender at the OFC end,Dispose,87360.0,Dead Stock,Operational,87360.0
500101070025,"5.25 Full Range, Wooden Wall Mount Compact Cost effective Speaker; JBL Model #CS-IWS05W",Retain,72000.0,Active,Operational,72000.0
500101140210,TV 55 INCH High Resolution Large Video Display units suitable for 24X7 working along with ....,Dispose,0.0,Dead Stock,Operational,0.0
500103311305,Sch B-25 cable tray (300mm width x50mm depth x1.6mm thick sizeperforated Hot dipped Galva....,Retain,1435000.0,Active,Operational,1435000.0
500103311482,Sch B-46 cable tray (150mm width x 60mm depth x 1.6mm thick size) perforated Hot dipped Ga....,Retain,382500.0,Active,Operational,382500.0
500108770028,12V 65AH VRLA Battery. (Released),Rationalize,119680.0,Slow Moving,Operational,119680.0
500500340048,VIDEO HANDHELD CAMCORDER,Dispose,0.0,Dead Stock,Operational,0.0
500500680017,Half split DWC pipe,Dispose,0.0,Dead Stock,Operational,0.0
500500680030,HALF SPLIT DWC PIPE,Dispose,0.0,Dead Stock,Operational,0.0
500500680420,Split DWC pipe of 120/103 mm each having 2 meter length,Retain,164500.0,Active,Operational,164500.0
500500850014,TELEPHONE PUSH BUTTON TYPE( AUTO),Dispose,0.0,Dead Stock,Operational,0.0
500501150012,10 pair CT Box,Dispose,0.0,Dead Stock,Operational,0.0
500501150012,10 pair CT Box,Rationalize,0.0,Slow Moving,Operational,0.0
500501490650,"SCH B-20 Standard Rack 19 size, 9URACK (LEGRAND) size height wall mounting type front glas....",Retain,203526.4,Active,Operational,203526.4
500502510050,POWER BANK,Retain,13995.0,Active,Operational,13995.0
500600100886,10 Pair Cable,Retain,0.0,Active,Operational,0.0
500600111902,"DLP U PVC trunking of size 80 mmx50mm base, 1x 65 mm top flexible cover",Retain,343000.0,Active,Operational,343000.0
500600291023,Amplifier for Announcing System (LC gate),Dispose,0.0,Dead Stock,Operational,0.0
500600571445,6 PIN EMERGENCY SOCKET,Dispose,0.0,Dead Stock,Operational,0.0
500601240060,TRANSMITTER INSET,Retain,15000.0,Active,Operational,15000.0
500605750020,19 30U rack,Retain,500.0,Active,Operational,500.0
501000013450,CONTROL EQUIPMENT HQ,Dispose,17995.0,Dead Stock,Operational,17995.0
501000014155,True color Indoor Video Display (IVD) with its mechanical structure of Pixel Resolution (W....,Retain,4600000.0,Active,Operational,4600000.0
501000103553,WEBFIL MUX 64 KBPS G703 DATA CARD,Dispose,65342.0,Dead Stock,Operational,65342.0
501000133661,MCOM CARD FOR MSDAC.(G.G.TRONICS),Rationalize,0.0,Slow Moving,Operational,0.0
501000183603,12V 7AH BATTERY,Rationalize,739.0,Slow Moving,Operational,739.0
501000184190,SMF BATTERY (Sealed Maintenance Free)  12V 7AH,Retain,0.0,Active,Operational,0.0
501000260014,GI pipe 2 (50 mm),Rationalize,0.0,Slow Moving,Operational,0.0
501000260269,GI pipe 100mm,Rationalize,0.0,Slow Moving,Operational,0.0
501000260269,GI pipe 100mm,Rationalize,0.0,Slow Moving,Operational,0.0
501000260269,GI pipe 100mm,Retain,373433.76,Active,Operational,373433.76
501000260269,GI pipe 100mm,Rationalize,0.0,Slow Moving,Operational,0.0
501000260269,GI pipe 100mm,Retain,5032.8,Active,Operational,5032.8
501000260543,GI pipe 100mm dia 6 Mtrs long,Dispose,0.0,Dead Stock,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Dispose,0.0,Dead Stock,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Dispose,0.0,Dead Stock,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Retain,0.0,Active,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Retain,0.0,Active,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Rationalize,0.0,Slow Moving,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Retain,258350.4,Active,Operational,258350.4
501000260543,GI pipe 100mm dia 6 Mtrs long,Retain,0.0,Active,Operational,0.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Retain,927712.8,Active,Operational,927712.8
501000260543,GI pipe 100mm dia 6 Mtrs long,Retain,67149.6,Active,Operational,67149.6
501000260543,GI pipe 100mm dia 6 Mtrs long,Retain,335748.0,Active,Operational,335748.0
501000262102,RELEASED GI pipe 50 MM,Rationalize,0.0,Slow Moving,Operational,0.0
501000262606,GI pipe 50 mm,Retain,1399.77,Active,Operational,1399.77
501000262606,GI pipe 50 mm,Retain,127178.64,Active,Operational,127178.64
501000262618,GI pipe 75 MM RLD,Rationalize,0.0,Slow Moving,Operational,0.0
501000262618,RELEASED GI pipe 75 MM,Rationalize,0.0,Slow Moving,Operational,0.0
501000262862,Released GI Pipe 100 mm,Retain,0.0,Active,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Dispose,0.0,Dead Stock,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Dispose,0.0,Dead Stock,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Rationalize,0.0,Slow Moving,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Dispose,0.0,Dead Stock,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Dispose,0.0,Dead Stock,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Dispose,0.0,Dead Stock,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Rationalize,0.0,Slow Moving,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Rationalize,0.0,Slow Moving,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Retain,0.0,Active,Operational,0.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Retain,260145.6,Active,Operational,260145.6
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Retain,380956.16,Active,Operational,380956.16
501000264214,GI PIPE 50MM DIAMETER,Dispose,0.0,Dead Stock,Operational,0.0
501000264226,GI PIPE 100 MM DIAMETER,Rationalize,0.0,Slow Moving,Operational,0.0
501000267963,GI PIPE 40 MM DIAMETER,Dispose,0.0,Dead Stock,Operational,0.0
501000268657,GI PIPE 100 mm dia,Retain,405140.4,Active,Operational,405140.4
501000269080,GI PIPE 50mm,Retain,52166.4,Active,Operational,52166.4
501000400018,CT BOX 10 PAIR,Rationalize,0.0,Slow Moving,Operational,0.0
501000400948,CT BOX MS SHEET IRON,Rationalize,0.0,Slow Moving,Operational,0.0
501000401345,KEY HOLDER BOX,Rationalize,0.0,Slow Moving,Operational,0.0
501000424023,UTP CAT6 CABLE FOR IMPROVEMENT WORK TO NGO OFFICE COMPLEX,Dispose,0.0,Dead Stock,Operational,0.0
501000425167,STP (Shielded Twisted Pair) CAT6 cable (4 pair) compliant with EIA/TIA568-B.2- 1 standard,Retain,183048.44,Active,Operational,183048.44
501024510020,WEBFIL 2W/4W E&M INTERFACE CARD (4 CIRCUITS PER CARD),Retain,181360.1,Active,Operational,181360.1
501024520024,WEBFIL NIM CARDS,Retain,381715.84,Active,Operational,381715.84
501025160027,WEBFIL POWER SUPPLY UNIT-PSU CARD,Retain,0.0,Active,Operational,0.0
501025180026,WEBFIL TRIBUTARY INTERFACE-TRIB CARD,Retain,0.0,Active,Operational,0.0
501026750021,Mother Board Card (Puncom),Rationalize,12000.0,Slow Moving,Operational,12000.0
501026750021,Mother Board Card (Puncom),Rationalize,0.0,Slow Moving,Operational,0.0
501026750021,Mother Board Card (Puncom),Retain,0.0,Active,Operational,0.0
501027170097,NEC WHITE 24 BUTTON DT 530 PHONE DTK-24D-1P(WH) TEL # BE118999,Dispose,0.0,Dead Stock,Operational,0.0
501027170127,OPEN STAGE 15T DIGITAL PHONE (DKT) SUITABLE FOR SIEMENS HiPath 4000 EXCHANGEMAKE: UNIFY,Dispose,0.0,Dead Stock,Operational,0.0
501027710020,PUNCOM POWER SUPPLY - PSU CARD,Rationalize,0.0,Slow Moving,Operational,0.0
501027730029,PUNCOM LPC CARD,Retain,0.0,Active,Operational,0.0
501027960084,VMS-Video Management server/VAS-Video Analytics Server/ FRS-Video Face Recognition ServerF....,Rationalize,0.0,Slow Moving,Operational,0.0
501027960102,Video Management System  (VMS )and Video Recording software (per camera basis) for the ser....,Rationalize,2422944.0,Slow Moving,Operational,2422944.0
501027960230,Servers to work as IP-PBX from 48 to 500 subscribers for RBMS work,Retain,0.0,Active,Operational,0.0
501300041644,OFC PATCH CHORD LC-SC/SC-SC 5 MTRS LENGTH,Retain,264500.0,Active,Operational,264500.0
501300043185,SCH B-23 Single Mode duplex OFC Patch Cord (length-5m) (LC-SC/SC-SC/LC-LC) for CCTV Camer....,Retain,89208.0,Active,Operational,89208.0
501300520510,CONTROL TELEPHONE 8 WAY LINE CORD,Dispose,0.0,Dead Stock,Operational,0.0
50132453,Telephone card 3 Way 1.5m long,Monitor,0.0,,Strategic,0.0
50132600,Telephone card 3 Way 1.5m long,Retain,34295.5,Active,Operational,34295.5
501500320073,50 pair DP Box,Dispose,0.0,Dead Stock,Operational,0.0
501600010070,WARD SPRING FOR ETYPE LOCK,Rationalize,0.0,Slow Moving,Operational,0.0
501800084620,Column speaker with line matching transformer Ahuja ASC 320T,Retain,0.0,Active,Operational,0.0
501800084632,"Microphone with cord, connector and stand and all other accessaries Ahuja PRO+3200",Retain,0.0,Active,Operational,0.0
501800084863,Weather-resistant hemispherical boundary layer microphone AKG#2815Z00050,Dispose,315000.0,Dead Stock,Operational,315000.0
501800085636,Weather-resistant hemispherical boundary layer microphone AKG#2815Z00050 FOR SURYA ELECTRO....,Rationalize,168182.52,Slow Moving,Operational,168182.52
501800085650,Weather-resistant hemispherical boundary layer microphone AKG#2815Z00050 for  R RAMA CHAND....,Rationalize,252273.78,Slow Moving,Operational,252273.78
501800092290,MICROPHONE AHUJA AUD 100XLR,Dispose,0.0,Dead Stock,Operational,0.0
501800241427,Horn unit (40w),Dispose,0.0,Dead Stock,Operational,0.0
501800242845,30 Watt Paging Horn Speaker Model no JBL CCS- H30,Dispose,288000.0,Dead Stock,Operational,288000.0
501800242869,30 Watt Paging Horn Speaker Model no JBL CCS- H30,Rationalize,1000000.0,Slow Moving,Operational,1000000.0
501800242936,30 Watt Paging Horn Speaker Model no JBL CCS- H30 FOR SS RAIL WORK AT JTJ STN,Rationalize,477548.4,Slow Moving,Operational,477548.4
501800242997,30 Watt Paging Horn Speaker Model no JBL CCS- H30 for SURYA ELECTRONICS IPIS WORK AT GI ....,Rationalize,397957.0,Slow Moving,Operational,397957.0
501800243000,30 Watt Paging Horn Speaker Model no JBL CCS- H30 for for  R RAMA CHANDRA REDDY-KADAPA I....,Rationalize,437752.7,Slow Moving,Operational,437752.7
501800243291,"30 Watt Paging Horn Speaker Model no JBL CCS- H30 FOR SS RAIL WORK AT PER,ABU,TRL STN",Rationalize,891423.68,Slow Moving,Operational,891423.68
501800331830,ROSETTE SINGLE WAY,Dispose,0.0,Dead Stock,Operational,0.0
501800331842,ROSETTE 2 WAY,Rationalize,0.0,Slow Moving,Operational,0.0
501800472632,High power public address amplifier Ahuja APA 480,Retain,0.0,Active,Operational,0.0
501801000043,Paging microphone Ahuja ACM 96,Retain,0.0,Active,Operational,0.0
501801220031,AMPLIFIER 350W Public Address (PA)  AHUJA SSA 350,Retain,0.0,Active,Operational,0.0
501802180077,Counter communication system Ahuja CCS 2300,Retain,0.0,Active,Operational,0.0
501802180089,Counter communication system Ahuja CCS 2300,Dispose,48000.0,Dead Stock,Operational,48000.0
501802180107,SCH B-24 Counter Communication System Ahuja CCS 2300 for R RAMA CHANDRA REDDY-KADAPA IPIS ....,Retain,25000.0,Active,Operational,25000.0
501802580020,Counter Communication System Ahuja CCS 2300,Dispose,48000.0,Dead Stock,Operational,48000.0
501802840028,Special purpose speaker Ahuja OCX 666T,Retain,0.0,Active,Operational,0.0
501803720020,BOOSTER TV,Dispose,26000.0,Dead Stock,Operational,26000.0
501805440141,Wall speaker Ahuja PS 300 TM,Retain,0.0,Active,Operational,0.0
501806660197,GPS double faced platform clock with GPS synchronization as per RDSO Specification.,Dispose,0.0,Dead Stock,Operational,0.0
501806990069,5.25 two way 10 W wall mount speaker JBL CONTROL 25AV,Rationalize,330000.0,Slow Moving,Operational,330000.0
501900030062,WALKIE TALKIE CHARGER FOR KENWOOD,Dispose,0.0,Dead Stock,Operational,0.0
50210014,Emergency Socket Box,Retain,208046.0,Active,Operational,208046.0
50210014,Emergency Socket Box,Retain,680279.82,Active,Operational,680279.82
502200010089,MDCH/PDCH CONTROL CARD,Dispose,0.0,Dead Stock,Operational,0.0
502200280020,AUTO EXCHANGE INTERFACE EQUIPMENT,Dispose,18558.0,Dead Stock,Operational,18558.0
502200620700,SCH B5-11 Single line Double face Train Arrival/Departure display board (SLDB) as per RDSO....,Retain,0.0,Active,Operational,0.0
502200630160,True color Indoor Video Display (IVD) with its mechanical structure of Pixel Resolution (W....,Dispose,8800000.0,Dead Stock,Operational,8800000.0
