PL_Code,Description,Demand_Pattern,XYZ_Class,Forecast_Method,Forecast_2026_27,Forecast_Jul_2026,Forecast_Aug_2026,Forecast_Sep_2026,Forecast_Oct_2026,Forecast_Nov_2026,Forecast_Dec_2026,Forecast_Jan_2027,Forecast_Feb_2027,Forecast_Mar_2027,Forecast_Apr_2027,Forecast_May_2027,Forecast_Jun_2027,Seasonality_Modeled
559003640135,Auto Reset Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version 3 ....,Intermittent,Z,SBA,9.7111,0.8093,0.8093,0.8093,0.8093,0.8093,0.8093,0.8093,0.8093,0.8093,0.8093,0.8093,0.8093,No
559006210073,Polylitin cable Truff,Intermittent,Z,SBA,11337.8182,944.8182,944.8182,944.8182,944.8182,944.8182,944.8182,944.8182,944.8182,944.8182,944.8182,944.8182,944.8182,No
560100580056,Washer Spring 5/8 or 16mm,Intermittent,Z,SBA,57.0,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,No
560400022521,DC-DC convertor 24-40V 5AMPS FOR AMARARAJA IPS,Intermittent,Z,SBA,34.0433,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,2.8369,No
560400023902,DC-DC convertor 24-32/5A Capacity of Sukhila make IPS,Intermittent,Z,SBA,46.5913,3.8826,3.8826,3.8826,3.8826,3.8826,3.8826,3.8826,3.8826,3.8826,3.8826,3.8826,3.8826,No
560400024268,Microlok-II Vital Output PCB (Ansaldo),Intermittent,Z,SBA,1.9645,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,0.1637,No
560400024281,RELAY DRIVE MODULE -1 FOR SSDAC,Intermittent,Z,SBA,1.6286,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,No
560400026514,SIEMENS Electronic Interlocking Card VROM50 Vital Relay output Module 50V,Intermittent,Z,SBA,15.675,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,No
560400032540,WEB DETECTORS FOR SINGLE SECTION DIGITAL TYPE AXLE COUNTER AS PER RDSO/SPN/177/2012(VER-3)(LATEST VE....,Lumpy,Z,TSB,1.5585,0.1299,0.1299,0.1299,0.1299,0.1299,0.1299,0.1299,0.1299,0.1299,0.1299,0.1299,0.1299,No
560400160048,Relay Drive Module -2 For SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,1.6286,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,No
560400170030,EF Chassis with Mother Board Assembly for SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,2.4429,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,0.2036,No
560400182081,COM -1 For SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,1.6286,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,No
560400182093,Filter Base Assembly for SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,4.0714,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,0.3393,No
560400200046,COM -2 For SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,1.6286,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,No
560400211135,CPU 2 CARD FOR SSDAC (G.G. TRONICS MAKE ),Intermittent,Z,SBA,5.9111,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,No
560400211147,"Portable fault analyser loaded with HASSDAC maintenance/trouble shooting software.HP  15, Model No. ....",Intermittent,Z,SBA,7.2983,0.6082,0.6082,0.6082,0.6082,0.6082,0.6082,0.6082,0.6082,0.6082,0.6082,0.6082,0.6082,No
560400211329,Portable Data Analyser for downloading event logger data for analysis and report generation in MSDAC....,Intermittent,Z,SBA,5.7,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,0.475,No
560400220033,CPU 1 CARD FOR SSDAC (G.G. TRONICS MAKE ),Intermittent,Z,SBA,5.9111,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,0.4926,No
560400240615,Signal Conditioner Card No.1 (SCC1) for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/....,Intermittent,Z,SBA,6.1826,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,No
560400252563,DP (Detection Points) including Electronics and Clamps,Intermittent,Z,SBA,5.51,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,0.4592,No
560402724117,FRAUSCHER Make MSDAC LINE VERIFICATION BOXLVB-01,Intermittent,Z,SBA,71.25,5.9375,5.9375,5.9375,5.9375,5.9375,5.9375,5.9375,5.9375,5.9375,5.9375,5.9375,5.9375,No
560402822796,Web Detector (each set consists of 2 Nos. of TX and 2 Nos. of RX) for CEL make HASSDAC Systems as p....,Intermittent,Z,SBA,33.1056,2.7588,2.7588,2.7588,2.7588,2.7588,2.7588,2.7588,2.7588,2.7588,2.7588,2.7588,2.7588,No
560402860578,MICRO PROCESSOR UNIT OF ALTPRO MSDAC,Intermittent,Z,SBA,12.6667,1.0556,1.0556,1.0556,1.0556,1.0556,1.0556,1.0556,1.0556,1.0556,1.0556,1.0556,1.0556,No
560402860580,INPUT AMPLIFIER MODULE (UP) OF ALTPRO MSDAC,Intermittent,Z,SBA,27.0222,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,No
560402860591,VUR COLUMN OF ALTPRO MSDAC,Intermittent,Z,SBA,68.4,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,No
560402860815,VUR Column (Altpro Make),Intermittent,Z,SBA,1254.0,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,No
560402860839,Input amplifier Module (UP) Altpro make,Lumpy,Z,TSB,255.8394,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,21.32,No
560402890273,MSDAC Rail Wheel Sensor with Mounting Bracket,Intermittent,Z,SBA,127.68,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,No
560402890297,POWER SUPPLY MODULE (DC12) OF ALTPRO MSDAC,Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
560402890303,POWER SUPPLY PROTECTION  MODULE (ZANAP) OF ALTPRO MSDAC,Lumpy,Z,TSB,1.5448,0.1287,0.1287,0.1287,0.1287,0.1287,0.1287,0.1287,0.1287,0.1287,0.1287,0.1287,0.1287,No
560402890315,RELAY OUTPUT  MODULE (RE) OF ALTPRO MSDAC,Intermittent,Z,SBA,19.2105,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,1.6009,No
560402890534,Rail Wheel Sensors ZK24-2 (Altpro Make),Lumpy,Z,TSB,227.6304,18.9692,18.9692,18.9692,18.9692,18.9692,18.9692,18.9692,18.9692,18.9692,18.9692,18.9692,18.9692,No
560402900096,EVALATOR WITH OUT CARDS OF ALTPRO MSDAC,Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
560402900175,Power Supply Protection Module (ZANAP) Altpro make,Lumpy,Z,TSB,50.6988,4.2249,4.2249,4.2249,4.2249,4.2249,4.2249,4.2249,4.2249,4.2249,4.2249,4.2249,4.2249,No
560402911963,LIGHTNING PROTECTION BOARD (ZAG2Z) OF ALTPRO MSDAC,Lumpy,Z,TSB,2.012,0.1677,0.1677,0.1677,0.1677,0.1677,0.1677,0.1677,0.1677,0.1677,0.1677,0.1677,0.1677,No
560402912220,MSDAC spares of FRAUSCHER make Over voltage protection board BS1004 (Version-GS01 Part no.18571) as ....,Lumpy,Z,TSB,20.6461,1.7205,1.7205,1.7205,1.7205,1.7205,1.7205,1.7205,1.7205,1.7205,1.7205,1.7205,1.7205,No
560402912256,Supply of MSDAC spares of FRAUSCHER make Evaluation board AEB 101 (Version-GS04 Part no.24050 as per....,Intermittent,Z,SBA,7.6,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,No
560402912270,Supply of MSDAC spares of FRAUSCHER make Track side connection (Version-TLJB-01 Part no.PC 0101) as ....,Intermittent,Z,SBA,20.2667,1.6889,1.6889,1.6889,1.6889,1.6889,1.6889,1.6889,1.6889,1.6889,1.6889,1.6889,1.6889,No
560402912281,Supply of MSDAC spares of FRAUSCHER make Reset box (Version-RST BOX V01 Part no.PC0301 as per RDSO s....,Intermittent,Z,SBA,16.4667,1.3722,1.3722,1.3722,1.3722,1.3722,1.3722,1.3722,1.3722,1.3722,1.3722,1.3722,1.3722,No
560402912311,Lightening Protection Board (ZAG2Z) Altpro make,Lumpy,Z,TSB,102.7232,8.5603,8.5603,8.5603,8.5603,8.5603,8.5603,8.5603,8.5603,8.5603,8.5603,8.5603,8.5603,No
560402912323,Line Verification Box (Altpro make),Intermittent,Z,SBA,319.2,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,No
560402912335,FSDT 6 (Altpro make),Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
560402912347,FSDT 12 (Altpro make),Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
560403020067,VUR BOX OF ALTPRO MSDAC,Intermittent,Z,SBA,68.4,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,No
560403020079,SENSOR SHIELD/DEFLECTOR OF ALTPRO MSDAC,Intermittent,Z,SBA,68.4,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,No
560403020353,Sensor Mounting Bracket (Altpro make),Intermittent,Z,SBA,1254.0,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,No
560403020365,Front Panel VUR-P with Lightening Protection (Altpro make),Intermittent,Z,SBA,1254.0,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,No
560403020377,VUR Box (Altpro make),Intermittent,Z,SBA,1254.0,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,No
560403020389,Sensor Shield Left & Right for rail type UIC60 (Altpro Make),Intermittent,Z,SBA,1254.0,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,No
560403082085,DC DC Convertor for SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,4.6366,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,0.3864,No
560403082322,LCD Display Card For SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560403161490,CONNECTOR BOARD (KP) OF ALTPRO MSDAC,Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
560403161507,MAIN BOARD OF ALTPRO MSDAC,Intermittent,Z,SBA,34.2,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,2.85,No
560403161635,Main board (Altpro Make),Lumpy,Z,TSB,48.729,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,No
560403161647,Power Supply Module (DC 12) Altpro make,Lumpy,Z,TSB,48.9216,4.0768,4.0768,4.0768,4.0768,4.0768,4.0768,4.0768,4.0768,4.0768,4.0768,4.0768,4.0768,No
560403161659,Connector Board (KP) Altpro make,Lumpy,Z,TSB,48.729,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,4.0607,No
560403161660,Relay Output Module (RE) Altpro make,Lumpy,Z,TSB,66.3525,5.5294,5.5294,5.5294,5.5294,5.5294,5.5294,5.5294,5.5294,5.5294,5.5294,5.5294,5.5294,No
560403161672,Reset Box (Altpro make),Intermittent,Z,SBA,319.2,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,No
560403320063,Relay Drive Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version 3....,Intermittent,Z,SBA,14.7725,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,1.231,No
560403500030,MSDAC Detection Points DP,Intermittent,Z,SBA,205.2,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,No
560403610030,Supply of Rx 21/25 KHZ coil assembly for GG tronic make HASSDAC as per RDSO specification No. RDSO/S....,Intermittent,Z,SBA,11.3432,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,No
560403610077,PD1 (21KHz) card for GG Tronic make HASSDAC as per RDSO specification No. RDSO/SPN/177/2012 with ver....,Intermittent,Z,SBA,29.9384,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,No
560403610089,PD2 (25KHz) card for GG Tronic make HASSDAC as per RDSO specification No.RDSO/SPN/177/2012 with vers....,Intermittent,Z,SBA,29.9384,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,2.4949,No
560403680160,Standard Tool Kit for Maintanance HASSDAC systems with accessories as per technical specification co....,Intermittent,Z,SBA,4.3369,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,0.3614,No
560403820199,Multi section Digital Axle Counter (MSDAC) G G Tronics make Complete system as per RDSO/SPN/176/2013....,Intermittent,Z,SBA,45.6,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,3.8,No
560403820205,10% of essential spares for the indoor and outdoor equipments of MSDAC G G Tronics make,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560404002243,Display Box with Error Display For SSDAC (G.G.Tronics Make),Intermittent,Z,SBA,7.22,0.6017,0.6017,0.6017,0.6017,0.6017,0.6017,0.6017,0.6017,0.6017,0.6017,0.6017,0.6017,No
560404050330,FRAUSCHER make MSDAC Rail Claw for 60Kg rail SK 140-011-19813,Intermittent,Z,SBA,7.6,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,0.6333,No
560404260141,Signal Conditioner Card No.2 (SCC2) for CEL MAKE HASSDAC as per RDSO Specification No .RDSO/SPN/177/....,Intermittent,Z,SBA,6.1826,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,0.5152,No
560404820020,DC-DC CONVERTER FOR MICROLOK - II CARD FILE 110VDC/24VDC/10AMPS,Intermittent,Z,SBA,5.0936,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,0.4245,No
560406180252,MSDAC Spare- Siemens Make Surge Protection Filter for Indoor Equipment,Intermittent,Z,SBA,19.0,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,1.5833,No
560406180264,MSDAC Spare- Siemens Make process connector,Intermittent,Z,SBA,36.1,3.0083,3.0083,3.0083,3.0083,3.0083,3.0083,3.0083,3.0083,3.0083,3.0083,3.0083,3.0083,No
560406180276,MSDAC Spare- Siemens Make Scalance switch as per RDSO SPEC: RDSO/SPN/176/2013 Version 3.0,Intermittent,Z,SBA,32.3,2.6917,2.6917,2.6917,2.6917,2.6917,2.6917,2.6917,2.6917,2.6917,2.6917,2.6917,2.6917,No
560406200056,VESBA Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,Intermittent,Z,SBA,8.3692,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,0.6974,No
560406420020,PD 1 (PHASE DETECTOR) (G.G. TRONICS MAKE ),Lumpy,Z,TSB,0.3407,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,No
560406430025,PD-2 Card for SSDAC (G.G.Tronics Make),Lumpy,Z,TSB,0.3407,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,0.0284,No
560406470047,Generator Module for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,Intermittent,Z,SBA,16.4404,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,1.37,No
560406490058,VAU Card for MSDAC Siemens make as per RDSO Spec No. RDSO/SPN/176/2013 Ver 3.0 or latest,Intermittent,Z,SBA,10.317,0.8598,0.8598,0.8598,0.8598,0.8598,0.8598,0.8598,0.8598,0.8598,0.8598,0.8598,0.8598,No
560406520026,SIEMENS AFTC FTGS 46M COMPLET SET,Intermittent,Z,SBA,3.8024,0.3169,0.3169,0.3169,0.3169,0.3169,0.3169,0.3169,0.3169,0.3169,0.3169,0.3169,0.3169,No
560406900054,Siemens AFTC Filter Module(F12) B42-B12,Intermittent,Z,SBA,1.2214,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,No
560406910072,Siemens AFTC Filter Module(F9) B42-B9,Intermittent,Z,SBA,1.2214,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,0.1018,No
560406910084,Siemens AFTC Filter Module(F10) B42-B10,Intermittent,Z,SBA,2.85,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,0.2375,No
560406910096,SIEMENS AFTC FTGS 46ST COMPLET SET,Intermittent,Z,SBA,2.6328,0.2194,0.2194,0.2194,0.2194,0.2194,0.2194,0.2194,0.2194,0.2194,0.2194,0.2194,0.2194,No
560406920041,Siemens AFTC Filter Module(F11) B42-B11,Intermittent,Z,SBA,1.6286,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,0.1357,No
560407090064,Event Logger Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version ....,Intermittent,Z,SBA,4.1455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,No
560407690031,Interface card for Reset Box for HASSDAC Motherboard for CEL MAKE HASSDAC as per RDSO Specification ....,Intermittent,Z,SBA,14.5667,1.2139,1.2139,1.2139,1.2139,1.2139,1.2139,1.2139,1.2139,1.2139,1.2139,1.2139,1.2139,No
560408420497,FRAUSCHER make MSDAC Wheel sensor with 10-meter cable RSR 180-001 (Version-GS05 Part no.23529 as per....,Intermittent,Z,SBA,48.5931,4.0494,4.0494,4.0494,4.0494,4.0494,4.0494,4.0494,4.0494,4.0494,4.0494,4.0494,4.0494,No
560412050036,Analog Card without controller suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),Intermittent,Z,SBA,15.3011,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,1.2751,No
560412070035,Power supply Card suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),Intermittent,Z,SBA,14.9625,1.2469,1.2469,1.2469,1.2469,1.2469,1.2469,1.2469,1.2469,1.2469,1.2469,1.2469,1.2469,No
56060002,"NYLON INSULATED RAILJOINT 52 KG TO SPECIFICATION IRS: S-40/84, DRAWING NO.SA-22101 (ALT-6).",Lumpy,Z,TSB,31.2436,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,2.6036,No
560600028397,SM 480 Relay for Kyosan make EI,Intermittent,Z,SBA,28.5,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,2.375,No
560600046685,RELAY RACK TO HOLD 168 RELAYS,Intermittent,Z,SBA,1.6515,0.1376,0.1376,0.1376,0.1376,0.1376,0.1376,0.1376,0.1376,0.1376,0.1376,0.1376,0.1376,No
560600066325,AFTC ALSTOM BRASS COMB SET,Intermittent,Z,SBA,27.4699,2.2892,2.2892,2.2892,2.2892,2.2892,2.2892,2.2892,2.2892,2.2892,2.2892,2.2892,2.2892,No
560600098247,TAG BLOCK FOR DIGITAL INPUT (DATA LOGGER),Intermittent,Z,SBA,4.1455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,No
560600098594,PBT terminals 25mm/ 60mm centre and PBT Fuse blocks with necessary inspection as per specification/ ....,Intermittent,Z,SBA,381.1047,31.7587,31.7587,31.7587,31.7587,31.7587,31.7587,31.7587,31.7587,31.7587,31.7587,31.7587,31.7587,No
560600099124,Supply and installation of Work space as per enclosed drawing -workspace(as approved by engineer inc....,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560601135847,EI PSU CARD ANSALDO MAKE (REALEASED),Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
560601140041,EI CPU CARD ANSALDO MAKE (RELEASED),Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560601181638,Microlok -II Central Processing Unit PCB Ansaldo Make,Intermittent,Z,SBA,2.961,0.2468,0.2468,0.2468,0.2468,0.2468,0.2468,0.2468,0.2468,0.2468,0.2468,0.2468,0.2468,No
560601240023,Emergency Panel for Electronic Interlocking,Intermittent,Z,SBA,11.4,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95,No
560601307440,"Class A"" Franklin Rod Type Lightening Protection system",Lumpy,Z,TSB,8.3918,0.6993,0.6993,0.6993,0.6993,0.6993,0.6993,0.6993,0.6993,0.6993,0.6993,0.6993,0.6993,No
560601365117,Cable termination rack 210 capacity.,Intermittent,Z,SBA,0.4471,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,0.0373,No
560601365210,CABLE TERMINATION RACK 500 CAPACITY,Intermittent,Z,SBA,0.832,0.0693,0.0693,0.0693,0.0693,0.0693,0.0693,0.0693,0.0693,0.0693,0.0693,0.0693,0.0693,No
560601471320,VITAL CUT OFF RELAY (VCOR) ANSALDO Make,Intermittent,Z,SBA,3.6614,0.3051,0.3051,0.3051,0.3051,0.3051,0.3051,0.3051,0.3051,0.3051,0.3051,0.3051,0.3051,No
560601471446,VCOR Relay Base ANSALDO Make,Intermittent,Z,SBA,22.8,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,1.9,No
560601596188,LED 5mm Various Colour with Holder Resistance cable copper coated  for Panels,Intermittent,Z,SBA,2280.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,No
560601647378,BOLT WITH NUT 12MM X 38/100/200MM,Intermittent,Z,SBA,20.9841,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487,1.7487,No
560601982623,STOPPER TERMINAL,Intermittent,Z,SBA,63.3333,5.2778,5.2778,5.2778,5.2778,5.2778,5.2778,5.2778,5.2778,5.2778,5.2778,5.2778,5.2778,No
560602423289,Siemens AFTC Tuning Unit - TX (F11) D13- B11,Intermittent,Z,SBA,0.4071,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,0.0339,No
560602905521,PUSH BUTTON ASSEMBLY,Lumpy,Z,TSB,24.4631,2.0386,2.0386,2.0386,2.0386,2.0386,2.0386,2.0386,2.0386,2.0386,2.0386,2.0386,2.0386,No
560602960015,"Electrolytic Condensor 50V DC-5000 Mfd , Make Keltron, Samwha, Panasonic only FIrm offer:Make Keltro....",Lumpy,Z,TSB,556.7961,46.3997,46.3997,46.3997,46.3997,46.3997,46.3997,46.3997,46.3997,46.3997,46.3997,46.3997,46.3997,No
560603050043,MSDAC EVALUATOR WITH CARDS,Intermittent,Z,SBA,57.0,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,No
560603087327,RELAY LED ECR QECX-61 [4F/4B],Erratic,Z,Croston,553.0013,46.0834,46.0834,46.0834,46.0834,46.0834,46.0834,46.0834,46.0834,46.0834,46.0834,46.0834,46.0834,No
560603087492,RELAY LED ECR QECX-52 WITH ACCESSORIES,Intermittent,Z,SBA,4.8305,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,0.4025,No
560603257841,SIEMENS Electronic Interlocking Card VPIM50 Vital parallel input Module 50V,Intermittent,Z,SBA,15.675,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,1.3062,No
560603406263,Signal ladder of Sizes  With/Without Clamp  for CLS,Intermittent,Z,SBA,12.3294,1.0274,1.0274,1.0274,1.0274,1.0274,1.0274,1.0274,1.0274,1.0274,1.0274,1.0274,1.0274,No
560603663314,Colour Light Signal Unit 3 ASPECT,Lumpy,Z,TSB,9.2986,0.7749,0.7749,0.7749,0.7749,0.7749,0.7749,0.7749,0.7749,0.7749,0.7749,0.7749,0.7749,No
560603663326,Colour Light Signal Unit 3 ASPECT Aluminium,Lumpy,Z,TSB,12.8776,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,1.0731,No
560603670057,Siemens ALPHA Bond Black 18 Mtrs,Intermittent,Z,SBA,20.3256,1.6938,1.6938,1.6938,1.6938,1.6938,1.6938,1.6938,1.6938,1.6938,1.6938,1.6938,1.6938,No
560604104140,TRANSFORMER RECTIFIER 110VAC/24VDC/5 AMPS,Lumpy,Z,TSB,12.9669,1.0806,1.0806,1.0806,1.0806,1.0806,1.0806,1.0806,1.0806,1.0806,1.0806,1.0806,1.0806,No
560604104229,TRANSFORMER RECTIFIER 110V/12V/2A,Intermittent,Z,SBA,2.9231,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,0.2436,No
560604185620,ELB LC GATE Control Panel,Intermittent,Z,SBA,8.0222,0.6685,0.6685,0.6685,0.6685,0.6685,0.6685,0.6685,0.6685,0.6685,0.6685,0.6685,0.6685,No
