PL_Code,PL_Code_Normalized,Description,Business_Unit,Demand_Present,Inventory_Present,Strategic_Present,Criticality_Present,Forecast_Present,Lead_Time_Present,Demand_Records,Inventory_Records,Strategic_Records,Forecast_Method,Forecastability_Class,Lead_Time_Days,Lead_Time_Source,Criticality,ABC_Class,XYZ_Class,Master_Status
567900444834,567900444834,MAGNETIC COLLERS,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
567900616750,567900616750,Laser Distance Meter,MAS,1,0,0,0,1,1,5,0,0,SBA,Very Low,79.0,PO_Date,,,Z,Forecast_Ready
567900698091,567900698091,Microlok - II Power Supply PCB Ansaldo Male,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
567900698108,567900698108,Microlok - II Non-Vital Input-Output PCB (Ansaldo Make),MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
567900698169,567900698169,Microlok - II Card File Ansaldo Make,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
567900698170,567900698170,Microlok - II Vital Input PCB 24V DC Ansaldo Make,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
567900698182,567900698182,Microlok - II COMM PCB Ansaldo Make,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,193.0,PO_Date,,,Z,Forecast_Ready
567900698194,567900698194,Microlok - II Rack Ansaldo Make,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
567900778992,567900778992,"Relay AC Immune, Plug-in type, style-QNAI DC neutral line, 24V DC, 12-4B contacts, Front and back m....",MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
567900779194,567900779194,RELAY QN1 (12F-4B) WITH ACESSORIES,MAS,1,0,0,0,1,1,13,0,0,TSB,Very Low,0.0,Requisition_Date,,,Z,Forecast_Ready
567900779911,567900779911,RELAY SIEMENS ECR OFF,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
567900808704,567900808704,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 110V AC/DC,MAS,1,0,0,0,1,1,9,0,0,TSB,Very Low,68.0,PO_Date,,,Z,Forecast_Ready
567900808716,567900808716,INDICATIVE TYPE SURGE PROTECTION DEVICE CLASS-D FOR 24V DC,MAS,1,0,0,0,1,1,11,0,0,SBA,Very Low,68.0,PO_Date,,,Z,Forecast_Ready
567901067633,567901067633,PVC insulated flexible 3 core x 2.5 sq mm multi strand power cable for 2nd and 4th floor o....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
567901800040,567901800040,2KVA AVR suitable for M/S Statcon make IPS conforming to RDSO Spec:No:RDSO/SPN/165/2012 Version 3 or....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,368.0,PO_Date,,,Z,Forecast_Ready
567902700064,567902700064,"SCH NEW NS-13 Stainless Grade Steel Square of (304 pipe (50mm Dia, 3 mm thickness with +/-....",MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
567903070027,567903070027,Protocol Converter to seamlessly interface with Datalogger and EI equipment,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,159.5,PO_Date,,,Z,Forecast_Ready
567903810023,567903810023,SCH NEW NS-12 Stainless Grade) Steel Square of (304 pipe 40mmx40mm/ circular pipe 40mm dia....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
567904138020,567904138020,SMPS Based IPS for LC Gate,MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
567904397905,567904397905,"KNOB RED , YELLOW, BLACK, WHITE AND BLUE",MAS,1,0,0,0,1,1,14,0,0,TSB,Very Low,29.0,Requisition_Date,,,Z,Forecast_Ready
567904517790,567904517790,BOLT WITH NUT 12 X 65 MM,MAS,1,0,0,0,1,0,4,0,0,TSB,Very Low,,,,,Z,Demand_Only
567904517807,567904517807,BOLT WITH NUT 16/20 X 115MM,MAS,1,0,0,0,1,0,2,0,0,TSB,Very Low,,,,,Z,Demand_Only
567906940021,567906940021,AFTC Clamp,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
567907000020,567907000020,DC- DC CONVERTER FOR MICROLOK - II CARD FILE  110VDC/12VDC/10AMPS,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
567907850052,567907850052,STEEL TABLE OVAL WITH DECOLON TOP BIG,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
567907930023,567907930023,WOODEN FOOT REST,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
567908369072,567908369072,Operating Tool Screw Driver and Stripper,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,48.0,PO_Date,,,Z,Forecast_Ready
567908486994,567908486994,DC DC CONVERTER ( 24-40V)/ 10Amp Statcon make,MAS,1,0,0,0,1,1,5,0,0,TSB,Very Low,169.5,PO_Date,,,Z,Forecast_Ready
567909490026,567909490026,HOLE LOCK KEY GKP MAKE,MAS,1,0,0,0,1,0,4,0,0,TSB,Very Low,,,,,Z,Demand_Only
567909900022,567909900022,Collar Bush Large & Small for Ground Connection 220MM Stroke (Consisting of 4 Large & 4 Small bush),MAS,1,0,0,0,1,0,8,0,0,SBA,Very Low,,,,,Z,Demand_Only
567910410020,567910410020,Electro Magnetic Counter,MAS,1,0,0,0,1,0,5,0,0,SBA,Very Low,,,,,Z,Demand_Only
567911279128,567911279128,SMPS (Power Supply Unit ? PSU ) 12 VOLT DC (Model LRS-75/12V & LRS-35/5V) suitable for GPS....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
567912100021,567912100021,GSM MODEM COMPATIBLE FOR 4G(LTE) MAKE QUECTEL,MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
567912210185,567912210185,Inverter 1.5 KVA Suitable for Sukhila make IPS,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
567912210197,567912210197,AC Distribution Panel Suitable for Sukhila make IPS,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
567912210203,567912210203,DC Distribution Panel Suitable for Sukhila make IPS,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
567912410010,567912410010,BATTERY CHARGER 230VAC/24VDC/10AMPS,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
567912420015,567912420015,Battery Charger  for Axle counter application 230V AC/24V DC /20Amps as per RDSO specification IRS: ....,MAS,1,0,0,0,1,0,7,0,0,SBA,Very Low,,,,,Z,Demand_Only
567912550075,567912550075,FIRE ALARM RESETTABLE TYPE ANALOGUE LHS CABLE AS PER RDSO/SPN/217/2018-VER 2.0,MAS,1,0,0,0,1,1,8,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
567913080042,567913080042,24 - 40 V/10A DC - DC Converter suitable for M/s Amara raja make IPS as per RDSO Spec. no. RDSO/SPN....,MAS,1,0,0,0,1,1,6,0,0,SBA,Very Low,219.0,PO_Date,,,Z,Forecast_Ready
567913080091,567913080091,"230/110V 1KVA Transformer suitable for Amara Raja make IPS as per RDSO/SPN/165/2012, Version 3.0.",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,229.5,PO_Date,,,Z,Forecast_Ready
567913080108,567913080108,"110V DC/230V AC,  2 KVA Inverter  with Transformer module suitable for Amararaja IPS  with all fitt....",MAS,1,0,0,0,1,1,3,0,0,TSB,Very Low,375.5,PO_Date,,,Z,Forecast_Ready
567913080110,567913080110,"110V DC/230V AC,  2 KVA Inverter  with Transformer module suitable for Statcon IPS  with all fittin....",MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,368.0,PO_Date,,,Z,Forecast_Ready
567913210030,567913210030,CVT 1KVA Suitable for Sukhila make IPS,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
567913220022,567913220022,DC-DC Convertor 12V-28V/5AMPS Suitable for Sukhila make IPS,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
567913220034,567913220034,DC-DC Convertor 3V-6V/0.1 AMPS Suitable for Sukhila make IPS,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
567913440125,567913440125,Integrated Power Supply System with complete accessories excluding Batteries and SPD,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
567913440150,567913440150,DC-DC Convertor 2V-12V/5AMPS Suitable for Sukhila make IPS,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
567913440162,567913440162,Status Monitoring Panel (ASM) Suitable for Sukhila make IPS,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
567914940040,567914940040,DC-DC converter cabinet with 4 nos 24-32v/10A converters and ultimate capacity to accommodate 6 nos....,MAS,1,0,0,0,1,1,10,0,0,TSB,Very Low,382.0,PO_Date,,,Z,Forecast_Ready
567916080028,567916080028,Special earth and bonding system,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
567917930020,567917930020,Power Supply arrangement for Electronic Interlocking System at station Consisting of 16 Nos DC-DC Co....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,48.0,PO_Date,,,Z,Forecast_Ready
567918190044,567918190044,Relay QL1 (11F/4B) With Accessories,MAS,1,0,0,0,1,1,14,0,0,TSB,Low,99.0,PO_Date,,,Z,Forecast_Ready
567919200197,567919200197,"HBL make Inverter (INV) module of 110V DC/ 230V AC, 2 KVA capacity with all fittings and wiring to ....",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,202.0,PO_Date,,,Z,Forecast_Ready
567919520027,567919520027,"CPU Card , F486-41 for Kyosan make EI",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,116.0,PO_Date,,,Z,Forecast_Ready
567919640033,567919640033,Alteration in existing El at Mundiyappakkam (MYP) station (M/S Hitachi make) Schedule included 1. ML....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,543.0,PO_Date,,,Z,Forecast_Ready
567919890025,567919890025,110V/20Amps SMR module of M/s. Statcon make IPS conforming to RDSO/SPN/165/2012 (version3.0) or late....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,129.0,PO_Date,,,Z,Forecast_Ready
567921160020,567921160020,Modular Power Supply arrangement for Maintenance VDU and Embedded PC. This shall typically consists ....,MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,242.5,PO_Date,,,Z,Forecast_Ready
567921890045,567921890045,Point Test Gauge 1.6/5mm WS/PTJ Make,MAS,1,0,0,0,1,1,10,0,0,SBA,Very Low,258.0,Requisition_Date,,,Z,Forecast_Ready
567922200024,567922200024,IRS Point Machine 143 mm Stroke (IP 67 Type 400 Volte),MAS,1,0,0,0,1,1,18,0,0,TSB,Low,257.5,Requisition_Date,,,Z,Forecast_Ready
567924600080,567924600080,"Ether-net Interface, FETH",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,131.0,PO_Date,,,Z,Forecast_Ready
567928010026,567928010026,Field IOT Devices with Basic Functioning of capturing the parameters from the field gears like DC tr....,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,91.0,PO_Date,,,N/A,Forecast_Ready
567928020020,567928020020,Non intrusive type current sensors Variant : 0-1 Amp DC/0-10 Amp DC /0-1A AC as per RDSO/RDPM/FRS/20....,MAS,1,0,0,0,0,1,0,0,0,No Forecast,,91.0,PO_Date,,,N/A,Forecast_Ready
569001120070,569001120070,Earthing arrangements for MSDAC Hut as per RDSO specifications RDSO/SPN/197/2016 and RDSO Lr .No STS....,MAS,1,0,0,0,1,1,6,0,0,TSB,Very Low,100.0,PO_Date,,,Z,Forecast_Ready
569001120112,569001120112,Special earth and bonding system as per RDSO specification RDSO/SPN/197/2008 or latest.,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569001120124,569001120124,Special earth and bonding system as per RDSO specification RDSO/SPN/197/2008 or latest.  ....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569001120136,569001120136,Special earth and bonding system for SURYA ELECTRONICS IPIS WORK AT GI & CGL STN,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569001120203,569001120203,SCH B-18 Special earth (TRUE POWER LTD) and bonding system as per RDSO specification RDSO....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569001220027,569001220027,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY-RDSO SPECNO. RDS....",MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,262.0,PO_Date,,,Z,Forecast_Ready
569001230021,569001230021,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE B""FREQUENCY, RDSO SPEC....",MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,262.0,PO_Date,,,Z,Forecast_Ready
569001230033,569001230033,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE C"" FREQUENCY RDSO SPEC....",MAS,1,0,0,0,1,1,4,0,0,SBA,Very Low,262.0,PO_Date,,,Z,Forecast_Ready
569001240026,569001240026,"ABB AFTC Transmitter E"" Frequency",MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001250020,569001250020,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE D"" FREQUENCY, RDSO SPE....",MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,262.0,PO_Date,,,Z,Forecast_Ready
569001340057,569001340057,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F8 ALSTOM MAKE",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,450.0,PO_Date,,,Z,Forecast_Ready
569001340069,569001340069,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F9 ALSTOM MAKE",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,450.0,PO_Date,,,Z,Forecast_Ready
569001340070,569001340070,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F10 ALSTOM MAKE",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,450.0,PO_Date,,,Z,Forecast_Ready
569001340082,569001340082,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F11 ALSTOM MAKE",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,450.0,PO_Date,,,Z,Forecast_Ready
569001340094,569001340094,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F12 ALSTOM MAKE",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,450.0,PO_Date,,,Z,Forecast_Ready
569001370025,569001370025,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F9 WITH OUT FRP BOX AS PER RDSO/SPN/146/20....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,361.0,PO_Date,,,Z,Forecast_Ready
569001370037,569001370037,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F7-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,361.0,PO_Date,,,Z,Forecast_Ready
569001370049,569001370049,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F9-F11 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,361.0,PO_Date,,,Z,Forecast_Ready
569001370050,569001370050,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F10 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,361.0,PO_Date,,,Z,Forecast_Ready
569001370062,569001370062,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F8-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/2....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,361.0,PO_Date,,,Z,Forecast_Ready
569001370074,569001370074,DTC-921 ALSTOM AFTC TUNING UNIT PCB ASSEMBLY FREQUENCY F10-F12 WITH OUT FRP BOX AS PER RDSO/SPN/146/....,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,361.0,PO_Date,,,Z,Forecast_Ready
569001370086,569001370086,"TX-RX MODULE FOR DIGI CODE DTC-921 HF AFTC MODULE, FREQUENCY F7 ALSTOM MAKE",MAS,1,0,0,0,1,1,1,0,0,SBA,Very Low,450.0,PO_Date,,,Z,Forecast_Ready
569001520060,569001520060,"ABB AFTC Transmitter  F"" frequency",MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001520072,569001520072,"ABB AFTC Transmitter G"" Frequency",MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001520084,569001520084,"ABB AFTC Transmitter H"" Frequency",MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001570026,569001570026,Siemens AFTC Relay Drive Module B36-A3 as per RDSO SPN/146/2001,MAS,1,0,0,0,1,0,5,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001570063,569001570063,Siemens AFTC Receiver - I Module B33 - B5,MAS,1,0,0,0,1,0,4,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001580056,569001580056,Siemens AFTC Power Supply Unit (PSU),MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001620066,569001620066,Siemens AFTC Transmitter B30-A4,MAS,1,0,0,0,1,0,4,0,0,TSB,Very Low,,,,,Z,Demand_Only
569001620078,569001620078,Siemens AFTC Demodulator B35-A3,MAS,1,0,0,0,1,0,4,0,0,TSB,Very Low,,,,,Z,Demand_Only
569001890021,569001890021,Siemens  Alpha Bond  9 Mtrs,MAS,1,0,0,0,1,0,5,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001890033,569001890033,Siemens AFTC Receiver I Module (F9) B33-B9,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001890045,569001890045,Siemens AFTC Tuning Unit - RX (F11) D13- B27,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001890057,569001890057,Siemens AFTC Tuning Unit - TX (F8) D10- B24,MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
569001930020,569001930020,"Siemens  S ""Bond  21 mtrs.",MAS,1,0,0,0,1,1,20,0,0,SBA,Low,0.0,Requisition_Date,,,Z,Forecast_Ready
569001970028,569001970028,"Alstom S"" Bond  23.7 Mtrs Long",MAS,1,0,0,0,1,1,6,0,0,TSB,Very Low,618.0,Requisition_Date,,,Z,Forecast_Ready
569002040021,569002040021,ALSTOM AFTC SHORT BOND 3.1 Mtrs,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569002491213,569002491213,DC DC CONVERTER (GALLANT) 110/24/10A,MAS,1,0,0,0,1,1,3,0,0,SBA,Low,190.0,PO_Date,,,Z,Forecast_Ready
569002650042,569002650042,WIRELESS ROUTER DLINK DIR 615,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569003010073,569003010073,FIRE ALARM ANALOGUE CONTROLLER FOR LHS CABLE AS PER RDSO/SPN/217/2018/ Ver - 2,MAS,1,0,0,0,1,1,8,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003010085,569003010085,FIRE ALARM NETWORKABLE SINGLE LOOP ADDRESSABLE FIRE ALARM CONTROL PANEL AS PER RDSO/SPN/217/2018-VER....,MAS,1,0,0,0,1,1,7,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003010103,569003010103,FIRE ALARM MULTI SENSOR DETECTOR DUAL OPTICAL/THERMAL WITH ROTARIES AND BACK BOXES INCLUDING BASE,MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,100.0,PO_Date,,,Z,Forecast_Ready
569003010693,569003010693,FAULT ISOLATOR DETECTOR BASE,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569003011284,569003011284,"Fire Alarm TCP/IP for Single loop addressable fire alarm control panel, Ethernet Module",MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,668.0,PO_Date,,,Z,Forecast_Ready
569003011545,569003011545,Power Supply Card for Fire Alarm make Notofire,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569003030023,569003030023,FIRE ALARM FIRE SURVIVAL INTEGRITY CABLE 2C X 1.5 SQMM UNARMOURED AS PER RDSO/SPN/217/2018-VER 2.0,MAS,1,0,0,0,1,1,10,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003030035,569003030035,FIRE ALARM FIRE SURVIVAL INTERGRITY CABLE 2CX1.5SQMM ARMORED AS PER RDSO/SPN/217/2018 VER -2  OR LAT....,MAS,1,0,0,0,1,1,3,0,0,SBA,Very Low,365.0,PO_Date,,,Z,Forecast_Ready
569003031210,569003031210,CPU Card for Fire alarm make Notofire,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569003510057,569003510057,FIRE ALARM CONTROL MODULE WITH BACKBOX WITH IN BUILT ISOLATOR AS PER RDSO/SPN/217/2018-VER 2.0,MAS,1,0,0,0,1,1,10,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003520038,569003520038,FIRE ALARM EOL AS PER RDSO/SPN/217/2018/VER - 2,MAS,1,0,0,0,1,1,7,0,0,TSB,Very Low,668.0,PO_Date,,,Z,Forecast_Ready
569003530032,569003530032,FIRE ALARM AUDIO VISUAL ALARM (HOOTER AND STROBE) WITH BACK BOX AS PER RDSO/SPN/217/2018 VER - 2.0,MAS,1,0,0,0,1,1,9,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003530044,569003530044,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING WITH CONTROL PANEL AS PER RDSO/SPN/217/2018-VER 3.0 ....,MAS,1,0,0,0,1,1,7,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003540050,569003540050,FIRE ALARM HEAT AND SMOKE MULTI SENSOR AS PER RDSO /SPN/217/2018 VER-2.0,MAS,1,0,0,0,1,1,13,0,0,TSB,Very Low,668.0,PO_Date,,,Z,Forecast_Ready
569003550031,569003550031,FIRE ALARM PROBE TYPE BI-METALIC FIXED TEMPERATURE HEAT DETECTOR AS PER RDSO/SPN/217/2018 VER 2.0,MAS,1,0,0,0,1,1,4,0,0,TSB,Very Low,668.0,PO_Date,,,Z,Forecast_Ready
569003560048,569003560048,FIRE ALARM RELAY MODULE WITH BACK BOX AND ACESSORIES AS PER RDSO/SPN/217/2018-VER 2.0,MAS,1,0,0,0,1,1,7,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003570030,569003570030,FIRE ALARM UV/IR FLAME DETECTOR AS PER RDSO/SPN/217/2018/Ver - 2,MAS,1,0,0,0,1,1,5,0,0,TSB,Very Low,573.0,PO_Date,,,Z,Forecast_Ready
569003580035,569003580035,FIRE ALARM ZONE INTERFACE MODULE WITH IN BUILT ISOLATOR AS PER RDSO/SPN/217/2018-VER 2,MAS,1,0,0,0,1,1,11,0,0,TSB,Very Low,367.0,PO_Date,,,Z,Forecast_Ready
569003780024,569003780024,TRAIN SHUNT METER (BYCULLA),MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569003800047,569003800047,Drill Bit 8 mm,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
569004200027,569004200027,Wall mountable power distribution panel with 8 Nosx16 Amp MCB?s mounted for VSS/REACH/1/Wo....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569004330087,569004330087,Flat cable set UFSBI as per specification No. IRS:S-105/2012 Ver. 0 or latest. (DELTRON Make),MAS,1,0,0,0,0,1,0,0,0,No Forecast,,38.0,PO_Date,,,N/A,Forecast_Ready
569004570074,569004570074,Weather proof Rain protection cover for 2 Aspect IRS Type CLS unit,MAS,1,0,0,0,1,1,2,0,0,TSB,Very Low,247.5,PO_Date,,,Z,Forecast_Ready
569005120027,569005120027,FIRE ALARM FAULT ISOLATOR WITH BACK BOX AS PER RDSO/SPN/217/2018-VER 2.0,MAS,1,0,0,0,1,1,6,0,0,TSB,Very Low,668.0,PO_Date,,,Z,Forecast_Ready
569005130057,569005130057,SCH B-35 OFC Jointing Kit Joint enclosure for armoured optical fibre cable for IDDS WORK a....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569005130082,569005130082,SCH B-27 24F Optical fibre Cable joint closure conforming to TEC/GR/TX/OJC-002/03/APR-2010....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569005150044,569005150044,Multipin Power Socket with Switch 5A/15A (6 nos) wired with 2.5 Sq.mm copper multistrand w....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569005150056,569005150056,Multi pin power socket with switch 5A/15A (6 nos.) wired with 2.5 Sq.mm copper multistrand....,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569005400048,569005400048,2T VF TRANSFORMER OF RATION 470:600 AND 470:1120 OHMS (CYLINDER TYPE),MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569005440022,569005440022,ELB Aluminium Booms of Sizes (PTJ Design),MAS,1,0,0,0,1,1,16,0,0,SBA,Very Low,142.0,Requisition_Date,,,Z,Forecast_Ready
569005530114,569005530114,Drill Bit Tungston 6 mm,MAS,1,0,0,0,1,0,3,0,0,SBA,Very Low,,,,,Z,Demand_Only
569006490045,569006490045,TW (TEAK WOOD) TABLE WITH TWO DRAWERS 120 X 75 X 70,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569006500361,569006500361,CORAL TELECOM Power Supply (PSU) CARD for PABX system,MAS,0,1,0,0,0,0,0,1,0,,,,,,,,Inventory_Only
569006600033,569006600033,SM SLIDE CONTACT,MAS,1,0,0,0,0,0,0,0,0,No Forecast,,,,,,N/A,Demand_Only
569006940154,569006940154,GDT card suitable for Efftronics make RTU system as per Spec: IRS:S-99/2006 (Amdt-3),MAS,1,0,0,0,1,1,2,0,0,SBA,Very Low,57.0,PO_Date,,,Z,Forecast_Ready
569006970020,569006970020,Lightning Arrestor,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569007720034,569007720034,Siemens AFTC Amplifier Filter Module(F7) B40-B7,MAS,1,0,0,0,1,0,1,0,0,SBA,Very Low,,,,,Z,Demand_Only
569007730052,569007730052,Siemens AFTC Amplifier Filter Module(F5) B40-B5,MAS,1,0,0,0,1,0,2,0,0,SBA,Very Low,,,,,Z,Demand_Only
569007730064,569007730064,Siemens AFTC Amplifier Module B41 - A1,MAS,1,0,0,0,1,0,2,0,0,TSB,Very Low,,,,,Z,Demand_Only
