PL_Code,Description,Business_Unit,Criticality_Class,Forecast_Method,Forecast_Annual,Lead_Time_Days,Demand_STD,Service_Level,Z_Value,Safety_Stock
564681510184,Double Digit Multi Lamp Route Indicator (LED Type),MAS,Non-Critical,SBA,13.23,108.5,0.8906,0.85,1.0364,1.74
539883710245,Relay Rack for EI,MAS,Non-Critical,SBA,12.38,133.0,0.8052,0.85,1.0364,1.74
569001220027,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY-RDSO SPECNO. RDS....",MAS,Critical,SBA,19.71,262.0,0.3575,0.95,1.6449,1.73
569001230033,"AUDIO FREQUENCY TRACK CIRCUIT TUNING UNIT STYLE (Style T1 21) BOMBARDIER MAKE C"" FREQUENCY RDSO SPEC....",MAS,Critical,SBA,12.43,262.0,0.3575,0.95,1.6449,1.73
539837611023,Electronic Gate Warning Bell 12V DC/110V AC,MAS,Non-Critical,SBA,228.0,11.0,2.7735,0.85,1.0364,1.73
567919520027,"CPU Card , F486-41 for Kyosan make EI",MAS,Critical,SBA,17.1,116.0,0.5388,0.95,1.6449,1.73
560407090064,Event Logger Card for CEL MAKE HASSDAC as per RDSO Specification No. RDSO/SPN/177/2012 with version ....,MAS,Critical,SBA,4.15,52.0,0.7845,0.95,1.6449,1.69
539892130229,Tool Kit for installation and Maintenance of MSDAC as per OEM requirement comprising of   2) True RM....,MAS,Non-Critical,SBA,22.8,461.0,0.417,0.85,1.0364,1.68
560601365210,CABLE TERMINATION RACK 500 CAPACITY,MAS,Critical,SBA,0.83,238.5,0.3608,0.95,1.6449,1.66
570109490283,Industrial Grade Embedded Fanless PC with all accessories,MAS,Critical,SBA,6.4,147.0,0.4544,0.95,1.6449,1.64
567919890025,110V/20Amps SMR module of M/s. Statcon make IPS conforming to RDSO/SPN/165/2012 (version3.0) or late....,MAS,Critical,SBA,5.97,129.0,0.4781,0.95,1.6449,1.62
560412070035,Power supply Card suitable for Efftronics make RTU as per Spec: IRS: S-99/2006 (Amdt-3),MAS,Critical,SBA,14.96,57.0,0.7071,0.95,1.6449,1.59
561800840049,Junction Type Route Indicator - 2 Way,MAS,Critical,SBA,6.5,81.5,0.5897,0.95,1.6449,1.59
539811180021,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE A""FREQUENCY RDSO SPECN....",MAS,Critical,SBA,9.42,249.0,0.3341,0.95,1.6449,1.57
539811210025,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE D""FREQUENCY, RDSO SPEC....",MAS,Critical,SBA,9.38,249.0,0.3341,0.95,1.6449,1.57
539811200020,"AUDIO FREQUENCY TRACK CIRCUIT END TERMINAL UNIT (Style T1 21) BOMBARDIER MAKE C""FREQUENCY, RDSO SPEC....",MAS,Critical,SBA,9.64,249.0,0.3341,0.95,1.6449,1.57
560609720149,"One embedded PC and one 55 inch 4K industrial grade VDU and other accessories like mouse, keyboard e....",MAS,Non-Critical,SBA,7.12,351.0,0.4362,0.85,1.0364,1.54
560604104229,TRANSFORMER RECTIFIER 110V/12V/2A,MAS,Critical,SBA,2.92,575.5,0.2155,0.95,1.6449,1.54
539883712230,Kyosan L-K6DM Subrack with Mother Board,MAS,Critical,SBA,2.85,131.0,0.4472,0.95,1.6449,1.53
83049400,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TO IS:14490/1997 (REAFFI....,MAS,Non-Critical,SBA,7.69,46.0,1.1993,0.85,1.0364,1.53
539813440022,CABLE FAULT LOCATOR,MAS,Non-Critical,SBA,1.09,210.0,0.5533,0.85,1.0364,1.51
722434810027,Rail Drilling Machine with stand 230VAC/ 50HZ,MAS,Non-Critical,SBA,5.4,319.0,0.4481,0.85,1.0364,1.5
727901719596,ELECTRICAL DRILLING MACHINE 110V/550W 13 MM SPEED DRILL,MAS,Non-Critical,SBA,3.54,354.0,0.4234,0.85,1.0364,1.5
560604545830,Electrical Drilling Machine input 110V model WDH 13/23mm heavy duty drill 595 watts on full load wit....,MAS,Non-Critical,SBA,2.86,668.0,0.3074,0.85,1.0364,1.49
77035136,"PAINT READY MIXED OLIVE GREEN"" ISC-220 OF IS: 5/2007 BRUSHING, FINISHING, SEMI GLOSS FOR GENERAL PUR....",MAS,Non-Critical,SBA,8.77,6.0,3.1235,0.85,1.0364,1.44
77110304,"READY MIXED PAINT, BRUSHING BITUMINOUS BLACK LEAD FREE , ACID, ALKALI, WATER AND CHLORINE RESISTING ....",MAS,Non-Critical,SBA,38.0,6.0,3.1235,0.85,1.0364,1.44
569839060332,"Sealed Maintenance Free VRLA Battery Set Of 60 Cells (Stackable), In Combination Of 55+5 Cells, Each....",MAS,Critical,SBA,34.2,79.0,0.5388,0.95,1.6449,1.43
521501630045,MULTIFUNCTION XEROX MACHINE MFM,MAS,Non-Critical,SBA,22.8,43.0,1.1547,0.85,1.0364,1.42
539885010214,GDT card suitable for M/s Efftronics make Data logger system as per Spec: IRS:S-99/2006 (Amdt-3),MAS,Critical,SBA,34.2,57.0,0.6,0.95,1.6449,1.35
430200021416,Digital Multimeter make Rishi 18S,MAS,Non-Critical,SBA,10.68,97.0,0.7252,0.85,1.0364,1.34
565198460028,Supply of Inverter Module 2 KVA as per RDSO specification no. RDSO/SPN/165/2012  version 3.0 suitabl....,MAS,Critical,SBA,5.44,99.5,0.4522,0.95,1.6449,1.34
564601280028,Processor card suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 (Amdt-3),MAS,Critical,SBA,9.63,55.0,0.6038,0.95,1.6449,1.34
539869590130,1 KVA Online UPS with Battery,MAS,Non-Critical,SBA,7.6,200.0,0.4851,0.85,1.0364,1.29
79338677,HONEY COMB TOWELS WHITE BLEACHED IS.854/91 VARIETY NO 3 OR IS.859/79 VARIETY NO 2 IN SIZE 152 X 81 C....,MAS,Non-Critical,SBA,34.2,263.5,0.4243,0.85,1.0364,1.29
570140712828,"Intel Core I3 All in One PC with 23.8 Inch Display, Windows 11 Professional, DDR4 8GB RAM, 1024 SSD,....",MAS,Non-Critical,SBA,45.6,49.0,0.9701,0.85,1.0364,1.28
508503310060,Metravi Hand Held Digital Multimeter,MAS,Non-Critical,SBA,34.2,182.0,0.4932,0.85,1.0364,1.25
565172845439,64 Digital input stack card suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 ....,MAS,Critical,SBA,13.41,57.0,0.5538,0.95,1.6449,1.25
431002240078,Ultrasonic thickness Gauge with LCD Digital display along with all accessories,MAS,Non-Critical,SBA,11.4,646.0,0.2582,0.85,1.0364,1.23
539813442018,GNSS based cable route tracer kit with receiver with built in mount for GNSS receiver suitable for d....,MAS,Non-Critical,SBA,2.28,213.0,0.4472,0.85,1.0364,1.23
565172845397,Dual Modem E1 Converter suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 (Amd....,MAS,Critical,SBA,5.85,57.0,0.5435,0.95,1.6449,1.22
539818371075,Stop Board/Sighting Board,MAS,Non-Critical,TSB,9.61,11.0,1.907,0.85,1.0364,1.19
539800639499,LED Torch Light (Flashing Unit),MAS,Non-Critical,SBA,5.56,6.0,2.5376,0.85,1.0364,1.17
561800850043,Junction Type Route Indicator - 3 Way,MAS,Critical,SBA,5.14,81.5,0.4297,0.95,1.6449,1.16
560613610070,"Power Supply for SPHC-TT, SPHC-PW for Kyosan make EI",MAS,Critical,SBA,11.4,116.0,0.3592,0.95,1.6449,1.15
565094804400,Remote Terminal Unit with 128 digital &16 analog inputs with modems and power supply as per RDSO spe....,MAS,Non-Critical,SBA,1.55,83.0,0.6696,0.85,1.0364,1.15
560607080029,GALLANT DC-DC CONVERTOR (110V/50V DC/5Amps),MAS,Non-Critical,SBA,7.42,190.0,0.4445,0.85,1.0364,1.15
565000075991,Calling On Board,MAS,Non-Critical,SBA,114.0,11.0,1.8257,0.85,1.0364,1.14
567900616750,Laser Distance Meter,MAS,Non-Critical,SBA,9.52,79.0,0.6708,0.85,1.0364,1.12
549005641775,RDSO Boom Assembly 9.76 Mtrs for Electrical operated lifting Barrier gate (octagonal Type),MAS,Non-Critical,SBA,41.1,6.0,2.367,0.85,1.0364,1.09
560402860578,MICRO PROCESSOR UNIT OF ALTPRO MSDAC,MAS,Critical,SBA,12.67,33.0,0.6321,0.95,1.6449,1.08
56163034,"VOLTAGE  STABILIZERS 3 KVA / 230 V SINGLE PHASE, SHELF MOUNTING, STATIC, FERRO RESONANT TYPE, STABIL....",MAS,Critical,SBA,12.45,21.0,0.743,0.95,1.6449,1.02
539875640092,Datalogger with 512 Digital input and 32 Analog input as per  RDSO specification no.IRS:S-99/2006 Am....,MAS,Critical,SBA,3.85,74.0,0.3917,0.95,1.6449,1.0
561620290801,Battery charger 230V AC/110 V DC/40 AMPS as per RDSO specification IRS:S-93/96 (B) with Amd 1 orlate....,MAS,Critical,TSB,0.47,6.0,1.3555,0.95,1.6449,0.99
565099653461,Dual Modem Card suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amdt-3),MAS,Critical,SBA,7.84,57.0,0.4397,0.95,1.6449,0.99
564601280065,Analog scanner Card with controller suitable for Efftronics make RTU as per Spec: IRS:S-99/2006 (Amd....,MAS,Critical,SBA,12.74,57.0,0.4397,0.95,1.6449,0.99
560400211147,"Portable fault analyser loaded with HASSDAC maintenance/trouble shooting software.HP  15, Model No. ....",MAS,Non-Critical,SBA,7.3,302.0,0.3003,0.85,1.0364,0.98
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,MAS,Non-Critical,SBA,7.6,285.0,0.3086,0.85,1.0364,0.98
539885010196,Digital Interface card suitable for M/s Efftronics make Data logger as per Spec: IRS:S-99/2006 (Amdt....,MAS,Critical,SBA,9.85,57.0,0.4315,0.95,1.6449,0.97
549008310204,"Data concentrator along with dual card modems, Power supply",MAS,Critical,SBA,5.43,123.0,0.2769,0.95,1.6449,0.92
559003640081,High availability Single Section Digital Axle counter [HASSDAC] of complete set with dual senser as ....,MAS,Critical,SBA,8.84,35.0,0.5075,0.95,1.6449,0.9
565172845440,Analog protection strip PCB card suitable for M/s Efftronics make Data logger as per Spec:IRS:S-99/....,MAS,Critical,SBA,22.8,57.0,0.4,0.95,1.6449,0.9
570140713948,HP Intel Core i7 All-in-One PC with 23.8-inch display and Windows 11 Pro,MAS,Non-Critical,SBA,34.2,33.0,0.8321,0.85,1.0364,0.9
564601280041,Analog Card without controller suitable for M/s Efftronics make Data logger as per Spec:IRS:S-99/200....,MAS,Critical,SBA,11.4,57.0,0.3922,0.95,1.6449,0.88
539828400035,Pedastal Cotter Pin for  LB Gate,MAS,Non-Critical,TSB,18.63,1.0,4.7078,0.85,1.0364,0.88
565172845385,Power supply Card suitable for M/s Efftronics make Data logger as per Spec:IRS:S-99/2006 (Amdt-3) or....,MAS,Critical,SBA,11.4,57.0,0.3922,0.95,1.6449,0.88
56500350,BATTERY CHARGER 110V AC 24V DC 30 AMPS TO SPECN.IRS-S-86/2000.WITH AMENDMENT-4 or latest.,MAS,Critical,SBA,3.34,82.5,0.3172,0.95,1.6449,0.86
565198460089,Static Switch Module( Auto C/O Inv- CVT) Module for M/S Statcon make IPS system as per RDSO Spec No....,MAS,Critical,SBA,2.28,169.0,0.2182,0.95,1.6449,0.85
560400211329,Portable Data Analyser for downloading event logger data for analysis and report generation in MSDAC....,MAS,Non-Critical,SBA,5.7,328.0,0.2388,0.85,1.0364,0.81
565198272730,DOUBLE BED DEMINERALISED-300 LTR PER HOUR CAPACITY WITH IN BUILT PREFILTERATIONS EXCHANGING TYPE WIT....,MAS,Non-Critical,SBA,12.0,101.0,0.3998,0.85,1.0364,0.75
539817320023,Siemens AFTC Frequency Selective Voltmeter,MAS,Non-Critical,SBA,45.6,50.0,0.5547,0.85,1.0364,0.74
781520833527,BOOK SHELF OF SIZES WOODEN MADE,MAS,Non-Critical,SBA,11.4,256.0,0.2425,0.85,1.0364,0.73
789900328123,Office executive table Size 150X90X67 cm Right side - 03 Drawers & Left side one drawer,MAS,Non-Critical,SBA,11.4,256.0,0.2425,0.85,1.0364,0.73
56509935,BATTERY CHARGER 230V AC / 24V DC 20 AMPS TO RDSO SPECN.IRS.S.86/2000 AMENDMENT NO.4 OR LATEST.,MAS,Critical,SBA,6.2,3.5,1.3001,0.95,1.6449,0.73
86900043,CANDLE WAX LONG ORDINARY 220.0 PLUS OR MINUS 5.0mm LONG FROM BOTTOM TO SHOULDER 20.0mm PLUS OR MINUS....,MAS,Non-Critical,SBA,1.83,60.0,0.5002,0.85,1.0364,0.73
565199032580,Supply of Power Supply arrangement for Maintenance VDU and Embedded PC.This shall typically consist....,MAS,Critical,SBA,11.4,170.0,0.1857,0.95,1.6449,0.72
726001400138,NEPTUNE HANDHELD BRUSH CUTTER / LINE TRIMMER,MAS,Non-Critical,SBA,45.6,38.0,0.6172,0.85,1.0364,0.71
565001310082,SPD Life Tester,MAS,Non-Critical,SBA,5.43,131.0,0.3234,0.85,1.0364,0.7
56500452,BATTERY CHARGER 230V AC 110V DC 30 AMPS SPECN.No.IRS-S-86/2000 WITH AMENDMENT - 4. OR LATEST.,MAS,Critical,SBA,16.26,20.0,0.5156,0.95,1.6449,0.69
560601365117,Cable termination rack 210 capacity.,MAS,Critical,SBA,0.45,132.0,0.196,0.95,1.6449,0.67
539831871011,WiFi Router,MAS,Non-Critical,SBA,22.8,103.0,0.3482,0.85,1.0364,0.66
539805021573,"24 port Giga Bit layer 2switch, 24 x 10/100/1000 BASE-T PoE ports ? 4 x 1G (minimum) SFP+ ports with....",MAS,Non-Critical,SBA,22.8,103.0,0.3482,0.85,1.0364,0.66
501000423936,CAT 6 Cable consisting of each drum/box of 305 Meters,MAS,Non-Critical,SBA,34.2,54.0,0.4629,0.85,1.0364,0.64
561800850031,Junction Type Route Indicator - 4 Way,MAS,Non-Critical,SBA,2.92,212.0,0.2323,0.85,1.0364,0.64
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR LATEST.,MAS,Non-Critical,SBA,12.42,15.5,0.8182,0.85,1.0364,0.61
570109490520,Supply and Installation of e-TSR Central server (Rack Model) with Intel Xeon Silver 4309Y processor ....,MAS,Non-Critical,SBA,5.7,145.0,0.25,0.85,1.0364,0.57
561300850030,Spring Tension Adjustero for DLBI (Double Line Block Instrument),MAS,Non-Critical,SBA,11.4,331.0,0.1474,0.85,1.0364,0.5
539814380288,"Operator VDU console consists of Industrial grade embedded fanless PC with 55 monitor (LED type, 4k ....",MAS,Non-Critical,SBA,9.65,49.5,0.3788,0.85,1.0364,0.5
565094825890,Tool Kit for HASSDAC,MAS,Non-Critical,SBA,0.6,195.0,0.189,0.85,1.0364,0.5
567903070027,Protocol Converter to seamlessly interface with Datalogger and EI equipment,MAS,Non-Critical,SBA,11.4,159.5,0.2041,0.85,1.0364,0.48
560600099124,Supply and installation of Work space as per enclosed drawing -workspace(as approved by engineer inc....,MAS,Non-Critical,SBA,11.4,176.0,0.1857,0.85,1.0364,0.46
539814380586,Commercial Grade VDU of Size 55 inch- Full HD including Supply of Fanless Embedded Industrial Grade ....,MAS,Non-Critical,SBA,11.4,170.0,0.1857,0.85,1.0364,0.45
539883710233,EI Main Rack for Kyosan make,MAS,Non-Critical,SBA,11.4,133.0,0.1826,0.85,1.0364,0.4
83049502,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 420 X 297 MM (A3 SIZE) CONFORMING TO IS:14490/1997 (REAFFI....,MAS,Non-Critical,SBA,19.69,46.0,0.3106,0.85,1.0364,0.4
567917930020,Power Supply arrangement for Electronic Interlocking System at station Consisting of 16 Nos DC-DC Co....,MAS,Critical,SBA,11.4,48.0,0.1826,0.95,1.6449,0.38
570104790136,UPS 5KVA CAPACITY,MAS,Non-Critical,SBA,11.4,69.0,0.2388,0.85,1.0364,0.37
508500690051,CABLE/PIPE FAULT AND MARKER LOCATOR,MAS,Non-Critical,SBA,10.36,69.0,0.2323,0.85,1.0364,0.36
565099653266,Data Logger RTU 32 Digital input 16 Analog input with Batteries,MAS,Critical,SBA,0.99,22.0,0.255,0.95,1.6449,0.36
83049540,PLAIN COPIER PAPER GSM 80 IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TOIS:14490/2018 WITH AMDT.NO.....,MAS,Non-Critical,SBA,2.28,23.0,0.3922,0.85,1.0364,0.35
508501090018,LAN Tester,MAS,Non-Critical,SBA,11.4,103.0,0.1741,0.85,1.0364,0.33
565094804412,Monitoring at Central place for receiving RTU data through LTE communication,MAS,Non-Critical,SBA,0.67,83.0,0.189,0.85,1.0364,0.32
539852990062,"EOLB GATE COMPLETE SET (Consisting of Pedestal, Meeting post, Boom, Control panel and Counter weight....",MAS,Critical,SBA,17.2,9.0,0.3582,0.95,1.6449,0.32
539831440097,L-K7C Subrack with motherboard for Kyosan make EI,MAS,Critical,SBA,5.7,33.0,0.1796,0.95,1.6449,0.31
539843690030,Control Panel for Station,MAS,Non-Critical,SBA,11.4,67.0,0.1961,0.85,1.0364,0.3
567908369072,Operating Tool Screw Driver and Stripper,MAS,Non-Critical,SBA,11.4,48.0,0.1826,0.85,1.0364,0.24
727925380052,INFRARED THERMAL IMAGINE CAMERA AS PER RDSO SPEC TI/SPC/OHE/TIPS/1031(10/2013),MAS,Non-Critical,SBA,11.4,46.0,0.1826,0.85,1.0364,0.23
570131650240,laptop Intel core i5 15.6 Inch Display with Back Pack case,MAS,Non-Critical,SBA,11.4,52.0,0.1715,0.85,1.0364,0.23
565000024089,DC MOTOR FRACTIONAL H.P. FOR LIFTING BARRIER GATE,MAS,Non-Critical,SBA,8.87,3.0,0.6964,0.85,1.0364,0.23
563047180100,Galvanized Cover/Slide Cover for Electrical Point Machine,MAS,Non-Critical,SBA,11.4,16.0,0.2292,0.85,1.0364,0.17
560604185874,LC GATE PANEL (PTJ MAKE),MAS,Non-Critical,SBA,5.7,3.0,0.5099,0.85,1.0364,0.17
509004730016,SHARP MULTIFUNCTION XEROX MACHINE MFM,MAS,Non-Critical,SBA,11.4,33.0,0.1474,0.85,1.0364,0.16
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,MAS,Critical,SBA,17.72,2.0,0.3364,0.95,1.6449,0.14
539834880084,Siemens Alpha Bond 18 Mtrs,MAS,Critical,TSB,2.4,0.0,1.5515,0.95,1.6449,0.0
539834880138,Siemens AFTC Equipotential Bond 21.5 Mtrs,MAS,Non-Critical,TSB,2.07,0.0,1.6702,0.85,1.0364,0.0
549012320014,Galvanised cable clamp assembly for wider prestressed concrete sleeper as per drg no. MAS/SK/12/2022....,MAS,Non-Critical,SBA,2248.31,0.0,214.7053,0.85,1.0364,0.0
539834880102,"Siemens S"" Bond 16 Mtrs",MAS,Critical,SBA,19.53,0.0,2.4462,0.95,1.6449,0.0
569001930020,"Siemens  S ""Bond  21 mtrs.",MAS,Critical,SBA,9.99,0.0,1.5721,0.95,1.6449,0.0
567900779194,RELAY QN1 (12F-4B) WITH ACESSORIES,MAS,Critical,TSB,39.04,0.0,35.0441,0.95,1.6449,0.0
565172844319,DATA LOGGER 512 DIGITAL INPUT/ 32 ANALOG INPUT RELEASED,MAS,Critical,SBA,3.12,0.0,0.3933,0.95,1.6449,0.0
569044770013,Announciator 8 way,MAS,Non-Critical,SBA,11.4,0.0,0.4237,0.85,1.0364,0.0
539814460065,"Relay QNNA1 6F/2B, 24V DC.",MAS,Critical,TSB,23.55,0.0,1.7299,0.95,1.6449,0.0
539863160010,ANNOUNCIATOR 10 WAY,MAS,Non-Critical,TSB,4.6,0.0,0.8504,0.85,1.0364,0.0
539812641044,ANNOUNCIATOR 12 WAY,MAS,Non-Critical,SBA,3.07,0.0,0.3508,0.85,1.0364,0.0
560605790029,Cable Clamp Assembly for Sleeper,MAS,Non-Critical,TSB,333.34,0.0,104.6159,0.85,1.0364,0.0
539825640047,Fencing arrangement for GRS Apparatus case (WS PTJ/PER Make),MAS,Non-Critical,SBA,60.38,0.0,9.7721,0.85,1.0364,0.0
431500022334,Split AC 2 Ton Capacity with Indoor and Outdoor unit.,MAS,Non-Critical,TSB,13.81,0.0,2.0905,0.85,1.0364,0.0
