PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
50232356,MAGNETO TELEPHONE WITH ELECTRO DYNAMIC TRANDUCERS CONFIRMING TO RDSO SPECN.NO.IRS-TC-36/97....,Railway_Operations,TPJ,Tiruchirappalli,Telephone,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539882980010,TX/RX coil web detector for SSDAC CEL make,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,20895.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
860130140165,FIRE EXTINGUISHER,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408970011,Medha axle counter TX coil,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560408980016,MEDHA AXLE CPUNTER RX COIL,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,20000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560800130734,"Single Section Digital Axle counter (SSDAC) configuration 2DP,1 section (MEDHA)",Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,2.0,50000.0,100000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560800170033,ELECTRIC MOTOR POINT MACHINE COVER   (Released),Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,200.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
522001760017,POINT MACHINE CONTACT SPRING ASSEMBLEY,Railway_Operations,TPJ,Tiruchirappalli,Point Machine,Operational,C,,0.0,1000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560406360011,AXLE COUNTER EVENT LOGGER CARD CEL MAKE,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,3000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560403082243,DC DC Convertor Card for SSDAC CEL,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539876690017,CSU Module Suitable for Amara raja make IPS as per RDSO Spec No.RDSO/SPN/165/2012 (Ver.3) ....,Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,C,,12.0,999.0,11988.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
982400170020,Empty IRON Drum 200 Liter Cap.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565100360014,Released IPS Transformer,Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,C,,7.0,5000.0,35000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539829690021,IPS Status monitoring panel (SM PANEL),Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,C,,3.0,2000.0,6000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919370017,ANALOG SCANNER CARD,Railway_Operations,TPJ,Tiruchirappalli,Printer,Operational,C,,0.0,10000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539845150025,DATA LOGGER Analog cards 99/01 model (RELEASED),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,8000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919420010,ANALOG TERMINATION CARD SUITABLE FOR SIRVEEN MAKE.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
470200474034,Automatic Voltage regulator (Defective) .,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,6009.6,12019.2,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570101096520,COMPUTER MONITOR LED,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,18.0,2300.0,41400.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
45147012,"Uninsulated cadmium copper catenary wire (19/2.10 mm), 65 Sq.mm. Conforming to RDSO Specif....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1800.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560600080279,Fanless Embedded PC for EI,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,60100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565094814946,Auto Change Over for inverter for static Switch,Railway_Operations,TPJ,Tiruchirappalli,Network Equipment,Operational,C,,2.0,10000.0,20000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
439099716118,Defective PCB,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,1000.0,1000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560411020024,HASSDAC EQUIPMENT GG TRONICS MAKE(R),Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,56250.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560606610280,SURGE PROTECTION DEVICE (SPD) GG TRONICS MAKE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560405710051,Reset Box for G. G. Tronics (Release),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,3000.0,3000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565099652249,Remote Terminal Unit(RTU) with 64 digital input & 16 analog input Make EFFTRONICS,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,30000.0,60000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560604460174,DUMMY WHEEL(PLATE) FOR AXLE COUNTER,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560403031442,21/25 KHZ RX coils assembly suitable for GG Tronics make HASSDAC (Model G36R) as per RDSO ....,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,9.0,15000.0,135000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560403031430,21/25 KHZ KHZ TX coils assembly suitable for GG Tronics make HASSDAC (Model G36R) as per R....,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,6.0,20000.0,120000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
727902118330,(RELEASED) MULTIMETER VARIOUS TYPE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560404691498,Released AXLE COUNTER Card,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919610028,Different Type of EI Cards,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565172843900,Released Data logger complete,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
451786920017,"Battery 12V,7 Ah SMF ( Released)",Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,6.0,1000.0,6000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
721800814028,HASSDAC tool kit without Laptop and Multimeter suitable for G.G.TRONICS make HASSDAC.,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,1.0,250.0,250.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
570100421112,Display Unit (gg tronics),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,12.0,1000.0,12000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560401800010,VITAL RELAY BOX GG TRONICS,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,5000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539897370048,Relay QN1K 12F/4B (Released material),Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,2000.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560404420041,FILTER UNIT G.G. TRONICS (Release),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,19.0,1000.0,19000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560402070014,SVPD FOR HASSDAC - GG TRONICS,Railway_Operations,TPJ,Tiruchirappalli,Axle Counter,Operational,C,,1.0,1000.0,1000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560405690362,RELEASED PD1 CARD GGT,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1.0,2000.0,2000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560405700021,WEB DETECTOR ONE SET G G  TRONICS(TX-2+RX-2),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,24.0,3000.0,72000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
469096960018,MISCELLANEOUS Copper ( Non Ferrous ),Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,500.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
401100050016,Release Copper Cable (Various Type),Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,43.2,7.5,324.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
509041027032,RELEASE and scraped  CABLE PVC ARMOURED ALLUMINIUM Cable & ALUMINIUM cable of different  ....,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,80.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539804337374,RELEASE  Panel Processor CUBICAL,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
984172610983,Released  Steel Chair,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
600200470262,Cut rails OFF SIZE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,80.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539828670087,RELEASED DATA LOGGER SIRVEEN MAKE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,20000.0,40000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83049540,TNPL 80 GSM XEROX SHEETS SIZE A4 (297 X 210 MM) GSM 80.BRIGHTNESS-MILK WHITE. NOTE: 1. FIR....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,360.2,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83151412,STATIONERY LACES TAG COTTON 100 CMS LONG TO IS.8499/88.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,38.6,77.2,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,79.0,25.16,1987.64,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,29.0,24.19,701.51,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83902314,OFFICE PASTE IN 75CC A BOTTLE TO IS 2257/62 TO CSO/VOC NO M.036.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,49.0,11.45,561.23,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
79338677,HONEY COMB TOWELS WHITE BLEACHED IS.854/91 VARIETY NO 3 OR IS.859/79 VARIETY NO 2 IN SIZE ....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,95.0,116.98,11113.1,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83057213,FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THICK 250mm x 370mm TO....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,195.0,36.85,7186.5,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83056889,COVER 14 X 9 CMS (5 1/2 X 3 1/4). PRINT ON ONE SIDE AND CUT TO SHAPE AND MAKE TO PATTERN M....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,57.0,25.57,1457.19,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83051661,G-49 ;83051661 ATTENDANCE REGISTER ; 9X12 B/S BOOKS Printing in Bi-lingual(Hindi and E....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,420.0,27.4,11506.28,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83049400,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TO IS:14490/19....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.5,429.06,1072.64,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
830314340011,"MV (N) G 97 B, CREDIT NOTE BOOK IN SIZE 12X5.2/3 (BOOKS) Text Printing on One side over 60....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,2.0,50.0,100.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83045831,PAPER WRAPPING BROWN 61x86cm 34.1 KGS PER REAM OF 500 SHEETS 130 GSM TO IS. 6615/72.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1385.0,3.68,5089.88,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83054121,INVOICE COVER MADE OUT OF BROWN WRAPPER DOUBLE IMPERIAL TO SIZE 23 X 10 CMS (8 1/4 X 4) GS....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,0.85,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83056841,"CONFIDENTIAL COVER 23 X 10 CMS (9 X 4"") GSM 170. PRINT ON FACE TO PATTERN.CUT AND MAKE SHA....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,20.0,1.15,23.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83055575,TWO QUIRE NOTE BOOK EACH OF 200 PAGES SIZE 33 CM LENGTH X 20.5 CM WIDTH PRINT WITH RULE IN....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,40.0,199.04,7961.56,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83055587,BOOK RULED 1 QUIRE SIZE: 21CMS X 29.7CMS (TRIMMED) (50 LEAVES PER BOOK) PRINTING (1) ON CO....,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,116.0,32.48,3767.68,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83151837,TWINE WHITE 100 GRAMS A BALL TO CSO/VOC NO.J.042 IS.2413/1978,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,45.0,17.78,800.1,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
75544453,TWINE COUNTRY JUTE 3PLY TO IS.SPECN.NO.1912/84 VARIETY NO.6.,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,5.0,100.12,500.6,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83058620,PAD DRAFT QUARTO IN 100 SHEETS OF SIZE 21.5 X 15.3 CMS PRINTING ONE SIDE ONLY IN 60 GSM WH....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,30.0,20.5,615.09,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83054133,ENVELOPES MADE OF BROWN WRAPPER DOUBLE IMPERIAL TO SIZE 46 X 16 CMS (18 1/2 X 6 3/4) GSM 1....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,125.0,132.23,16528.75,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83057225,FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 250 MM X 370 MM TO ....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,670.0,18.13,12146.39,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83056828,"ENVELOPES BROWN, PLAIN, BLANK MEDIUM SIZE 35  X 14 CM (13- 1/4 X 5- 1/4"") GSM 175  PRINT O....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,100.5,19.66,1975.93,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83058308,OFFICE NOTE SHEET BLOCK WHITE 20 X 33 CMS PADS OF 100 LEAVES (RULED) TO GISO NO.E.020 A 00....,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,0.0,3638.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83049861,"11 X 12"" TWO PLY CONTINUOUS COMPUTER STATIONERY FAN FOLDED WITH SPROCKET HOLES ON BOTH SID....",Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,0.0,1357.63,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83048947,CONTINUOUS COMPUTER STATIONERY TWO PLY FAN FOLDED TO IS:12766/97 WITH DETACHABLE SPROCKET ....,Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,0.0,1154.02,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83048819,CONTINUOUS COMPUTER STATIONERY SINGLE PLY FAN FOLDED TO IS:12766/97 WITH DETACHABLE SPROCK....,Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,0.0,564.61,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83049502,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 420 X 297 MM (A3 SIZE) CONFORMING TO IS:14490/19....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,6.5,987.39,6418.05,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83040201,"11 X 12"" -3 PLY CONTINUOUS COMPUTER STATIONERY FANFOLD WITH SPROCKET HOLES ON BOTH SIDES S....",Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,10.0,2228.38,22283.8,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83055551,1)DESCRIPTION:BOOK RULED 4 QUIRE2)SIZE : 21CMS X 29.7 CMS (TRIMMED) (200 LEAVES PER BOOK)3....,Railway_Operations,TPJ,Tiruchirappalli,LED Signal,Operational,C,,49.0,80.19,3929.26,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83042416,"PAPER DUPLICATING WHITE SEMI ABSORBENT SIZE A3,75 GSM TO 29.7 X 42 CM 9.35 KGS PER 1000 SH....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,7.0,773.92,5417.46,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83055022,ST 47:- Challan Book A6 O/S Bks. Printing in Bi-lingual (Hindi and English as per specimen....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,250.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83070552,ST-47Stores Depot ChallanA4O/SBksPrinting in Bi-lingual (Hindi and English as per spe....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,110.0,47.07,5177.26,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83042428,"PAPER DUPLICATING WHITE A 4 SEMI-ABSORBENT 21cm x 29.7cm 75 GSM ,4.677 KGS.PER 1000 SHEETS....",Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,318.9,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
83051454,83051454 ; G-6 L ; T.A JOURNAL / LARGE ; A4 B/S L Printing in Bi-lingual(Hindi and Eng....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,1000.0,0.42,420.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
539863350028,SPECIAL EARTHING AND BONDING SYSTEM AS PER RDSO SPEC. RDSO/SPN/197/2008 OR LATEST,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,25200.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
509000760014,ON LINE UPS 1 KVA 36 VOLT WITH BATTERY & RACK,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,18100.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560607110022,Professional Grade 24/7 Operation VDU 55 Inch Monitor,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,169024.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
451786060399,Lead Acid Secondary Cell 12V 120 AH Maintenance Free VRLA BATTERY,Railway_Operations,TPJ,Tiruchirappalli,Battery / Cell,Operational,C,,0.0,8666.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
430200024879,Digital Clamp meter  AC/DC with digital display counts t: 3 3/4 true RMS value suitable f....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,19700.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
430200022573,Digital Multimeter RIshab make (Model 18-S),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,10710.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569013780010,RISHABH DIGITAL INSULATION TESTER OF MODEL NO INSU 10 OF RISHABH MAKE,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,3035.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
466425160012,MS ROD ( 32MM),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,10.0,3200.0,32000.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
565002070017,ROD SOLID JOINT,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,650.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560608530020,single end screw joint for adjusting stroke with coupling,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,3.0,735.0,2205.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
54211293,straight Arm Crank complete 300 x300 mm to  drg. No. SA-6135/M/Adv/alt-1,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,1740.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
551200320043,E TYPE LOCK WITH KEY(VARIOUS WARD ),Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,900.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
569001780227,DC DC Converter 24-40 VOLT/5Amp As Per RDSO SPECIFICATION No. RDSO/SPN/165/2012 OR LATEST ....,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,24780.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
564800580012,DC DC CONVERTER 100-150 V/ 1 A (AMARA RAJA IPS),Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,C,,7.0,24780.0,173460.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560607106596,Fan less Industrial grade Embedded PC,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,124096.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
783000511229,COMPUTER TABLE WITH CHAIR,Railway_Operations,TPJ,Tiruchirappalli,Computer,Operational,C,,0.0,14450.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567919880019,100-150V/1A DC DC CONVERTER MODULE SUITABLE FOR HBL MAKE IPS,Railway_Operations,TPJ,Tiruchirappalli,IPS,Operational,C,,3.0,24780.0,74340.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
560600046685,RELAY RACK TO HOLD 168 RELAYS,Railway_Operations,TPJ,Tiruchirappalli,Relay,Operational,C,,0.0,22880.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
501000260543,GI pipe 100mm dia 6 Mtrs long,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,838.8,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
501000263740,GI Pipe 50mm Dia 3.65mm Thick,Railway_Operations,TPJ,Tiruchirappalli,Other / Unclassified,Operational,C,,0.0,343.0,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
567912650010,RCC CABLE MARKERS AS PER DRAWING No.CSTE/CN/OFC/1,Railway_Operations,TPJ,Tiruchirappalli,Signal Cable,Operational,C,,0.0,166.29,0.0,SSE/S/SRM/TPJ077355-S AND T-SR,2026-03-31,12.5.0
