PL_Code,Description,Movement_Status,Inventory_Aging_Class,Inventory_Value,Operational_ABC,Source_Universe,Inventory_Domain,Business_Unit,Division,Depot,Snapshot_Date,Pipeline_Version
799049900016,REFLECTIVE JACKET,Active,Active,661.97,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR ....,Slow Moving,Slow Moving,36.9,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
81050264,DETERGENT BAR 250,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
81050525,LIQUID HAND WASH OF BRAND MEDIMIX,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY ....,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
81070317,LIQUID ANTISEPTIC DETTOL   50 ML.,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83030542,CE-334/335[L] DAILY MATERIAL TRANSACTION REGISTER OF RECEIPTS A4 B/S BOOKS,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83041849,PAPER CARBON PENCIL BLUE COLOUR .,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83042428,"PAPER DUPLICATING WHITE A 4 SEMI-ABSORBENT 21cm x 29.7cm 75 GSM ,4.677 KGS.PER 1000 SHEETS....",Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83049400,PLAIN COPIER PAPER  (A4 SIZE) with Logo,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83049540,TNPL 80 GSM XEROX SHEETS SIZE A4 (297 X 210 MM)(PLAIN ),Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83051454,G-6 L  T.A JOURNAL  LARGE ; A4 B/S L,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83051661,ATTENDANCE REGISTER,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83052963,Emergent Duty Pass,Slow Moving,Very Slow Moving,201.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83054110,"ENVELOPES MADE OF BROWNSIZE 26 X 11 CM. (10 1/2 X 4 1/2"")",Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83054145,"SPECIAL COVER MADE OFBROWN WRAPPER, DOUBLEIMPERIAL TO SIZE 40 X 30CMS (16 X 12"") GSM 130PR....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83054376,G-60A MUSTER ROLL SHEET,Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83055551,FOUR QUIRE NOTE BOOK EACH OF 400 PAGES,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83055575,TWO QUIRE NOTE BOOK EACH OF 200 PAGES,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83056828,"ENVELOPES BROWN, PLAIN, BLANK MEDIUM SIZE 35  X 14 CM (13- 1/4 X 5- 1/4"") GSM 175  PRINT O....",Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83057213,FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THICK 250mm x 370mm TO....,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83057225,FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 250 MM X 370 MM TO ....,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83058618,"PAD DRAFT (100 SHEETS EACH) OF WHITE PRINTING PAPER R A4 SIZE,60 GSM TO IS.1848",Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83060662,G-54Diary Work DoneA4(Diary sheet),Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
831401940015,A4 SIZE MONOCHROME CARD (BLACK & WHITE),Slow Moving,Very Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83902314,"SYNTHETIC GLUE STICK 15GMS BRAND;KORES,CAMEL OR FABRE CASTELL%u201D.",Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
83904827,TAG COTTON WHITE 60 CM LONG,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
91150401,ROSINE CORE SOLDER,Dead Stock,Dead Stock,738.17,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
439000014261,TABLE FOR COMPUTER USE.,Active,Monitor,19632.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
720599383892,Hammer SLEDGE W/O HANDLE & 3 LB,Dead Stock,Dead Stock,150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
839096490857,LOCK GI  65 mm,Dead Stock,Dead Stock,600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
833100490018,SEAL RUBBER FOR OFFICE,Dead Stock,Dead Stock,400.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
789024450015,FELLING KNIFE,Dead Stock,Dead Stock,200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
783001040010,"TABLE WOODEN 30 X47X31""",Dead Stock,Dead Stock,1200.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
783000721005,BENCH HAND WOOD LOCAL MADE,Dead Stock,Dead Stock,900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
783000630796,TABLE WOODEN 164 X 91X 76 WITH 3 DRAWS,Dead Stock,Dead Stock,2500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
783000550016,STOOL WOODEN,Dead Stock,Dead Stock,1500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
783000330016,Board Wooden( NOTICE BAORD ),Dead Stock,Dead Stock,55.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
782500111503,WATER PURIFIER,Dead Stock,Dead Stock,800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
782000020235,Mug Plastic,Dead Stock,Dead Stock,5.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
781007070968,CHAIR TUBULAR WITH ARMS,Active,Active,28599.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
780800210010,Bucket Plastic ( 5 Litrs Capacity ),Dead Stock,Dead Stock,10.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469028758610,TELESCOPIC ALUMINIUM LADDER,Dead Stock,Dead Stock,12272.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469030611009,BIT DRILL TWIST 16 MM,Dead Stock,Dead Stock,730.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469031300012,GREASE GUN,Dead Stock,Dead Stock,4000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469034671001,CLOCK WALL TYPE,Dead Stock,Dead Stock,150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539800030018,BIT DRILL TWIST 12 MM,Dead Stock,Dead Stock,900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539802990017,DIGITAL INSULATION TESTER,Dead Stock,Dead Stock,2800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539837220010,Lock navtal  6&7 lever,Dead Stock,Dead Stock,1050.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100744843,PRINTER MODEL NO: 207 SAMSUNG MAKE,Dead Stock,Dead Stock,7500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100871002,UPS 600 VA,Dead Stock,Dead Stock,2500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
673200020071,TROLLY PLATFORM,Dead Stock,Dead Stock,3000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
720599041002,SPANNER DOUBLE END OF SIZES,Dead Stock,Dead Stock,1120.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
902500311841,Revolving Chair ( Executive ),Dead Stock,Dead Stock,2500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
721429180014,SPANNER SINGLE END 32 MM OR 1   1/2,Dead Stock,Dead Stock,1080.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
721506201278,CHISEL COLD 150 MM,Dead Stock,Dead Stock,150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
721800280010,SCREW DRIVER 150 MM OR 6,Dead Stock,Dead Stock,875.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
721801604352,PLIER WIRE CUTTING 6,Dead Stock,Dead Stock,135.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
725051380082,TAPE MEASURING 30 M,Dead Stock,Dead Stock,210.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
725073780019,RULLER STEEL 30 CM (12 ),Dead Stock,Dead Stock,390.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
725073790013,RULLER STEEL 15 CM ( 6  ),Dead Stock,Dead Stock,150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
727900929637,Fire Extinguisher CO2 type,Dead Stock,Dead Stock,6110.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
727900929637,Fire Extinguisher CO2 type,Dead Stock,Dead Stock,6110.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
729080160011,FIRSTAID BOX,Dead Stock,Dead Stock,375.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
729080200010,MAMATTY,Dead Stock,Dead Stock,175.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
738577910576,"ALMARAH  STEEL LOCAL  MADE  72 X 34""X20""",Dead Stock,Dead Stock,1500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
738577911234,"ALAMARAH  STEEL 50 X 30X 17"" ( MINI TYPE)",Dead Stock,Dead Stock,850.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
759099470017,TORPOLINE 21' X 15',Dead Stock,Dead Stock,170.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
521566242192,"DESKTOP COMPUTER  (Monitor, CPU, Mouse, Key board)",Active,Monitor,125097.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560616330011,LAPTOP,Slow Moving,Slow Moving,125714.29,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100170012,MOUSE FOR Computer,Dead Stock,Dead Stock,150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100589801,UPS 1 KVA,Active,Active,9010.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100589801,UPS 1 KVA,Active,Active,9010.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100589801,UPS 1 KVA,Active,Active,9010.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539800830011,KEYBOARD FOR DESKTOP COMPUTER,Dead Stock,Dead Stock,450.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100593282,COMPUTER  LED HP MONITOR,Dead Stock,Dead Stock,5000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
570100820018,CPU FOR COMPUTER ( HP),Dead Stock,Dead Stock,15000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
564700100016,LED 2 ASPECT SMALL LED UNIT FOR REMOTE OPERATING,Dead Stock,Dead Stock,500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610510015,TRANSFORMER 230/110/500VA,Dead Stock,Dead Stock,800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
469064370015,DP DT SWITCH,Dead Stock,Dead Stock,150.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
464219450018,RF2 CHANNEL SET,Dead Stock,Dead Stock,500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
559000780013,CEREMONIAL LEVER,Dead Stock,Dead Stock,500.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610500010,SHUNT SIGNAL POST PVC WITH BASE,Dead Stock,Dead Stock,600.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54900542,CABLE TERMINATION BOX FOR IRS POINT MACHINE,Slow Moving,Very Slow Moving,5721.76,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54900542,CABLE TERMINATION BOX FOR IRS POINT MACHINE,Slow Moving,Very Slow Moving,5721.76,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008610017,APPARATUS CASE  FOR RTU,Slow Moving,Slow Moving,282088.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
549008610017,APPARATUS CASE  FOR RTU,Slow Moving,Slow Moving,282088.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863960013,CABLE TERMINATION BOX FRP TYPE,Active,Active,121330.85,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500464,APPARATUS CASE HALF GRS TYPE,Active,Monitor,713353.1,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS FULL,Slow Moving,Slow Moving,139159.83,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS FULL,Slow Moving,Slow Moving,139159.83,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56500026,APPARATUS CASE GRS FULL,Slow Moving,Slow Moving,139159.83,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509376,ARA  PBT TERMINAL 25 MM,Active,Active,232517.59,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509376,ARA  PBT TERMINAL 25 MM,Active,Active,232517.59,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509376,ARA  PBT TERMINAL 25 MM,Active,Active,232517.59,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509376,ARA  PBT TERMINAL 25 MM,Active,Active,232517.59,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509376,ARA  PBT TERMINAL 25 MM,Active,Active,232517.59,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567908387232,ARA PBT FUSE BLOCK,Active,Active,132889.7,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509388,ARA PBT TERMINAL 60MM,Slow Moving,Slow Moving,467989.73,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509388,ARA PBT TERMINAL 60MM,Slow Moving,Slow Moving,467989.73,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509388,ARA PBT TERMINAL 60MM,Slow Moving,Slow Moving,467989.73,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509388,ARA PBT TERMINAL 60MM,Slow Moving,Slow Moving,467989.73,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509388,ARA PBT TERMINAL 60MM,Slow Moving,Slow Moving,467989.73,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000402638,24 OFC Cable Joint Enclosure,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539803389494,Emergency Socket Box,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000220019,Cable Jointing Kit for 6 Quad Cable,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000220019,Cable Jointing Kit for 6 Quad Cable,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509000220019,Cable Jointing Kit for 6 Quad Cable,Dead Stock,Dead Stock,0.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804990010,9 U Rack,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539804990010,9 U Rack,Dead Stock,Dead Stock,0.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
509041024249,Cable 10 Pair PIJF Cable,Active,Monitor,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
409001931903,20 PAIR CT BOX,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561196610015,CABLE  24 FIBRE OPTICAL (OFC) 16.0 MM,Active,Active,1245234.17,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561195950013,CABLE 50 PAIR JELLY FILLED.,Dead Stock,Dead Stock,321986.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509960,CABLE PVC 2 CX 25 SQMM,Active,Monitor,99131.65,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509960,CABLE PVC 2 CX 25 SQMM,Active,Monitor,99131.65,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509960,CABLE PVC 2 CX 25 SQMM,Active,Monitor,99131.65,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509959,CABLE PVC 12 CX 1.5 SQMM,Active,Monitor,7227797.53,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509959,CABLE PVC 12 CX 1.5 SQMM,Active,Monitor,7227797.53,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56509959,CABLE PVC 12 CX 1.5 SQMM,Active,Monitor,7227797.53,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501006,CABLE 24 CX 1.5 SQMM,Active,Active,12616195.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501006,CABLE 24 CX 1.5 SQMM,Active,Active,12616195.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501006,CABLE 24 CX 1.5 SQMM,Active,Active,12616195.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501006,CABLE 24 CX 1.5 SQMM,Active,Active,12616195.0,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501018,CABLE PVC 30 CX 1.5 SQMM,Active,Monitor,4875630.7,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501018,CABLE PVC 30 CX 1.5 SQMM,Active,Monitor,4875630.7,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501018,CABLE PVC 30 CX 1.5 SQMM,Active,Monitor,4875630.7,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56501018,CABLE PVC 30 CX 1.5 SQMM,Active,Monitor,4875630.7,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569007580017,CABLE UNDER GROUND JELLY FILLED 20 PAIR OF 0.5 MM,Slow Moving,Very Slow Moving,41141.88,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
569007580017,CABLE UNDER GROUND JELLY FILLED 20 PAIR OF 0.5 MM,Slow Moving,Very Slow Moving,41141.88,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561196620010,CABLE PVC 19 C X 1.5  SQMM,Active,Monitor,4330238.48,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561195900010,CABLE 6 QUAD JELLY FILLED.,Active,Active,7163451.23,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561195900010,CABLE 6 QUAD JELLY FILLED.,Active,Active,7163451.23,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
561195900010,CABLE 6 QUAD JELLY FILLED.,Active,Active,7163451.23,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56119537,CABLE PVC 2C X2.5 SQMM,Active,Monitor,1028319.51,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56119537,CABLE PVC 2C X2.5 SQMM,Active,Monitor,1028319.51,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56110029,CABLE PVC  3C X 10 SQ.MM,Active,Monitor,1449157.25,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56110029,CABLE PVC  3C X 10 SQ.MM,Active,Monitor,1449157.25,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610400015,SPD D TYPE 24 V AC/DC,Active,Monitor,41130.77,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560800530013,TRANSFORMER RECTIFIER 230/24/2 A,Dead Stock,Dead Stock,64800.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563003040199,Point machine 143mm stroke (IP 67),Active,Active,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563003520010,IRS Point machine 143 mm Stroke (IP 65),Active,Active,314112.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563003520010,IRS Point machine 143 mm Stroke (IP 65),Active,Active,314112.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE 110V,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE 110V,Slow Moving,Slow Moving,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56301571,ROTARY TYPE  POINT MACHINE 110V,Slow Moving,Slow Moving,0.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563045831119,IRS Point machine 220 mm,Active,Active,2532744.88,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
563045831119,IRS Point machine 220 mm,Active,Active,2532744.88,A,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560604290013,Earth leakage detector,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560604290013,Earth leakage detector,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560604290013,Earth leakage detector,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502323190434,Signal post Telephone,Dead Stock,Dead Stock,0.0,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
502323190434,Signal post Telephone,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560600390013,TRACK TJ WITH POTENTIAL FREE,Active,Active,225464.26,B,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560610410010,SPD  D TYPE 110 V AC /DC,Active,Monitor,78551.35,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565099690019,Track feed Resistance 30 ohms,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
565099690019,Track feed Resistance 30 ohms,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567901940018,DIGITAL VOICE ANNOUNCING SYSTEM,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
567901940018,DIGITAL VOICE ANNOUNCING SYSTEM,Dead Stock,Dead Stock,0.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56060026,Choke B Type,Active,Active,176759.01,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
56060026,Choke B Type,Active,Active,176759.01,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
560801050011,TRANSFORMER RECTIFIER 110/24/5A,Active,Active,120303.36,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
539863970018,FUSE AUTO CHANGE OVER SWITCH,Dead Stock,Dead Stock,133000.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
542400100013,EWS LOCK  WITH KEY,Active,Active,1019.03,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54253561,HAND PLUNGER LOCK,Dead Stock,Dead Stock,6869.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
54253561,HAND PLUNGER LOCK,Dead Stock,Dead Stock,6869.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
545401170019,WIRE LEAD 3.1 Mtrs,Active,Active,9900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
545401170019,WIRE LEAD 3.1 Mtrs,Active,Active,9900.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
545401180013,WIRE BOND 2 Mtrs,Active,Active,41817.96,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
545401180013,WIRE BOND 2 Mtrs,Active,Active,41817.96,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
551200320018,E TYPE LOCK VARIOUS WARD,Active,Active,38329.34,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
552000450010,ONE WAY GUIDE ROLLER ASSEMBLY SET,Active,Active,37996.0,C,Operational,Railway_Operations,MAS,Chennai,,2026-03-31,12.5.0
