PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC
560420200015,SPD 110V FOR GG TRONICS MAKE MSDAC,31.0,Nos.,4130.0,128030.0,12-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560420220014,M CAN PFM CARD FOR GG TRONICS MAKE MSDAC,11.0,Nos.,6372.0,70092.0,12-05-2026,23-05-2026,15,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420230019,RESET POWER MODULE FOR GG TRONICS MAKE MSDAC,4.0,Nos.,26998.4,107993.6,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560420240013,RESET BOX FOR GG TRONICS MAKE MSDAC,4.0,Nos.,31860.0,127440.0,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560420250018,24-24V DC DC CONVERTER FOR GG TRONICS MAKE MSDAC,18.0,Nos.,5310.0,95580.0,12-05-2026,,26,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420260012,24-48V DC DC CONVERTER FOR GG TRONICS MAKE MSDAC,6.0,Nos.,5310.0,31860.0,12-05-2026,,26,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420270017,LV BOX FOR GG TRONICS MAKE MSDAC,4.0,Nos.,7670.0,30680.0,12-05-2026,,26,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420280011,USB-485 CONVERTER FOR VDU GG TRONICS MAKE MSDAC,4.0,Nos.,4130.0,16520.0,12-05-2026,,26,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420290016,MINIATURE RELAY FOR GG TRONICS MAKE MSDAC,40.0,Nos.,2242.0,89680.0,12-05-2026,,26,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420360018,WHEEL SENSOR BASE CLAMP TYPE (15 Mtrs) FOR GG TRONICS MAKE MSDAC,17.0,Set,100300.0,1705100.0,07-05-2026,02-06-2026,5,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/TVC057253-S AND T-SR,A
560420370012,MSC WITH PFM CARD FOR GG TRONICS MAKE MSADC,26.0,Nos.,12744.0,331344.0,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420380017,Vital and Non Vital Output PFM Card for GG Tronics make MSDAC,57.0,Nos.,14750.0,840750.0,12-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,A
560420400016,Central Evaluator with mother board and cards slot 12 I/O GG Tronics make MSDAC,7.0,Nos.,43070.0,301490.0,12-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420060011,MCPU CRAD FOR GG TRONICS MAKE MSDAC,19.0,Nos.,61171.2,1162252.8,07-05-2026,23-05-2026,15,Active,Active,Rs 10 Lakh - 1 Crore,SSE/SRM/TVC057253-S AND T-SR,A
560643080010,FPD1 CARD  FOR GG TRONICS MAKE MSDAC,17.0,Nos.,31860.0,541620.0,07-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420480012,O RING DIODE FOR GG TRONICS MAKE MSDAC,24.0,Nos.,4130.0,99120.0,12-05-2026,,26,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420470018,DSL MODEM FOR GG TRONICS MAKE MSDAC,12.0,Nos.,19470.0,233640.0,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420460013,PDC MODULE (FDP) FOR GG TRONICS MAKE MSDAC,17.0,Nos.,31860.0,541620.0,12-05-2026,23-05-2026,15,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420450019,PDC MODULE (CE) FOR GG TRONICS MAKE MSDAC,18.0,Nos.,31860.0,573480.0,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420440014,EMI FILTER FOR GG TRONICS MAKE MSADAC,15.0,Nos.,5310.0,79650.0,12-05-2026,23-05-2026,15,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420430010,GALLANT POWER SUPPLY 110V DC 110V DC FOR GG TRONICS MAKE MSDAC,12.0,Nos.,21240.0,254880.0,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420420015,OFC CONVERTER FOR GG TRONICS MAKE MSDAC,52.0,Nos.,3245.0,168740.0,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560420410010,Central Evaluator extended with mother board and cards slot 16 I/O GG Tronics make MSDAC,6.0,Nos.,57348.0,344088.0,12-05-2026,,26,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
560420080010,MCOM WITH PFM CARD FOR GG TRONICS MAKE MSDAC,7.0,Nos.,10195.2,71366.4,07-05-2026,23-05-2026,15,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
560420090015,MCE CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,7.0,Nos.,10195.2,71366.4,07-05-2026,23-05-2026,15,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
45170149,"12V, 7AH  sealed maintenance free lead acid battery",3.0,Nos.,820.48,2461.44,15-11-2023,03-11-2021,935,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
549006350016,GRAPHITE POWDER,125.0,Kgs.,63.19,7898.13,16-09-2023,24-11-2023,926,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
569046640017,GRAPHITED GREASE GRADE-III,0.0,Kgs.,81.69,0.0,02-07-2025,05-05-2026,33,Active,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
71010350,BRUSH FLAT 50 MM,0.0,Nos.,369.39,0.0,14-09-2021,15-12-2025,174,Monitor,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
753201520015,FLOOR MAT,6.0,Nos.,600.0,3600.0,31-03-2023,12-06-2023,1091,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
753204070010,RUBBER GUM BOOTS,3.0,Pairs,599.2,1797.6,26-08-2025,06-10-2025,244,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
759084540987,SAFETY HELMETS,0.0,Nos.,200.0,0.0,24-08-2021,24-06-2025,348,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
77032251,PAINT ENAMEL BRILLIANT GREEN,0.0,LTR,121.0,0.0,14-09-2021,19-11-2025,200,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
77093306,PAINT ALUMINIUM,0.0,LTR,124.31,0.0,14-09-2021,29-06-2022,1439,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
78010512,GLASS TUMBLER 260 ML CAPACITY,6.0,Nos.,21.68,130.08,23-03-2026,01-12-2025,76,Active,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE",0.0,MTR,47.0,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
79010866,DUNGRY CLOTH COTTON KHADI BLEACHED(WHITE),0.0,MTR,43.11,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
790500010117,FACE SHIELD,0.0,Nos.,230.0,0.0,24-08-2021,24-06-2025,348,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
793199590015,SAFETY SHOE,0.0,Pairs,545.44,0.0,31-12-2024,28-03-2026,71,Active,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
79333485,DUSTERS  COTTON KHADI  61 cms  x 61cms,0.0,Nos.,20.21,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
794700011551,RAIN COAT,3.0,Nos.,464.1,1392.3,27-05-2025,06-10-2025,244,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
794701030012,Weather proof rain protection cover 2 Aspect,0.0,Nos.,293.82,0.0,05-06-2024,10-07-2024,697,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
79513645,TAPE COTTON WHITE 6 MM WIDE FOR SEALING WAGONS,0.0,MTR,0.37,0.0,15-09-2021,15-09-2021,1726,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
799049900016,REFLECTIVE JACKET,3.0,Nos.,220.66,661.97,14-03-2024,28-03-2026,71,Active,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,0.0,KLTR,98201.91,0.0,13-06-2023,10-07-2023,1063,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR ....,0.25,Kgs.,147.6,36.9,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
81050264,DETERGENT BAR 250,0.0,Nos.,24.0,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
81050525,LIQUID HAND WASH OF BRAND MEDIMIX,0.0,Kgs.,70.61,0.0,08-07-2025,17-10-2025,233,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY ....,0.0,Nos.,18.88,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
81070317,LIQUID ANTISEPTIC DETTOL   50 ML.,0.0,LTR,72.25,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83030542,CE-334/335[L] DAILY MATERIAL TRANSACTION REGISTER OF RECEIPTS A4 B/S BOOKS,0.0,Nos.,195.0,0.0,12-09-2023,15-09-2023,996,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83041849,PAPER CARBON PENCIL BLUE COLOUR .,0.0,Nos.,1.88,0.0,08-07-2025,17-10-2025,233,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83042428,"PAPER DUPLICATING WHITE A 4 SEMI-ABSORBENT 21cm x 29.7cm 75 GSM ,4.677 KGS.PER 1000 SHEETS....",0.0,THSND,358.47,0.0,03-01-2024,13-03-2024,816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83049400,PLAIN COPIER PAPER  (A4 SIZE) with Logo,0.0,THSND,404.01,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83049540,TNPL 80 GSM XEROX SHEETS SIZE A4 (297 X 210 MM)(PLAIN ),0.0,THSND,360.2,0.0,30-03-2022,17-05-2022,1482,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83051454,G-6 L  T.A JOURNAL  LARGE ; A4 B/S L,0.0,Nos.,1.0,0.0,16-07-2024,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83051661,ATTENDANCE REGISTER,0.0,Nos.,31.8,0.0,16-07-2024,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83052963,Emergent Duty Pass,3.0,Nos.,67.0,201.0,16-07-2024,,691,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83054110,"ENVELOPES MADE OF BROWNSIZE 26 X 11 CM. (10 1/2 X 4 1/2"")",0.0,HDS,88.42,0.0,08-11-2023,10-11-2023,940,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83054145,"SPECIAL COVER MADE OFBROWN WRAPPER, DOUBLEIMPERIAL TO SIZE 40 X 30CMS (16 X 12"") GSM 130PR....",0.0,HDS,282.42,0.0,08-10-2025,17-10-2025,233,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83054376,G-60A MUSTER ROLL SHEET,0.0,Nos.,1.0,0.0,16-07-2024,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83055551,FOUR QUIRE NOTE BOOK EACH OF 400 PAGES,0.0,Nos.,129.18,0.0,08-11-2023,10-11-2023,940,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83055575,TWO QUIRE NOTE BOOK EACH OF 200 PAGES,0.0,Nos.,54.31,0.0,08-07-2025,17-10-2025,233,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83056828,"ENVELOPES BROWN, PLAIN, BLANK MEDIUM SIZE 35  X 14 CM (13- 1/4 X 5- 1/4"") GSM 175  PRINT O....",0.0,HDS,191.56,0.0,08-10-2025,17-10-2025,233,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83057213,FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THICK 250mm x 370mm TO....,0.0,Nos.,38.4,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83057225,FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 250 MM X 370 MM TO ....,0.0,Nos.,12.25,0.0,23-01-2023,23-01-2023,1231,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83058618,"PAD DRAFT (100 SHEETS EACH) OF WHITE PRINTING PAPER R A4 SIZE,60 GSM TO IS.1848",0.0,Nos.,48.21,0.0,08-11-2023,10-11-2023,940,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83060662,G-54Diary Work DoneA4(Diary sheet),0.0,Nos.,1.0,0.0,16-07-2024,17-08-2024,659,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
831401940015,A4 SIZE MONOCHROME CARD (BLACK & WHITE),0.0,Nos.,3.19,0.0,13-03-2024,02-09-2024,643,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83902314,"SYNTHETIC GLUE STICK 15GMS BRAND;KORES,CAMEL OR FABRE CASTELL%u201D.",0.0,Nos.,8.99,0.0,23-02-2023,25-02-2023,1198,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",0.0,Nos.,5.47,0.0,30-03-2022,30-03-2022,1530,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
83904827,TAG COTTON WHITE 60 CM LONG,0.0,HDS,33.07,0.0,01-12-2025,01-12-2025,188,Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
91150401,ROSINE CORE SOLDER,0.5,Kgs.,1476.34,738.17,14-09-2021,12-04-2022,1517,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
439000014261,TABLE FOR COMPUTER USE.,2.0,Nos.,9816.0,19632.0,08-01-2026,,150,Monitor,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
720599383892,Hammer SLEDGE W/O HANDLE & 3 LB,1.0,Nos.,150.0,150.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
839096490857,LOCK GI  65 mm,3.0,Nos.,200.0,600.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
833100490018,SEAL RUBBER FOR OFFICE,4.0,Nos.,100.0,400.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
789024450015,FELLING KNIFE,1.0,Nos.,200.0,200.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
783001040010,"TABLE WOODEN 30 X47X31""",1.0,Nos.,1200.0,1200.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
783000721005,BENCH HAND WOOD LOCAL MADE,2.0,Nos.,450.0,900.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
783000630796,TABLE WOODEN 164 X 91X 76 WITH 3 DRAWS,1.0,Nos.,2500.0,2500.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
783000550016,STOOL WOODEN,2.0,Nos.,750.0,1500.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
783000330016,Board Wooden( NOTICE BAORD ),1.0,Nos.,55.0,55.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
782500111503,WATER PURIFIER,1.0,Nos.,800.0,800.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
782000020235,Mug Plastic,1.0,Nos.,5.0,5.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
781007070968,CHAIR TUBULAR WITH ARMS,7.0,Nos.,4085.57,28599.0,02-06-2026,,5,Active,Active,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
780800210010,Bucket Plastic ( 5 Litrs Capacity ),1.0,Nos.,10.0,10.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
469028758610,TELESCOPIC ALUMINIUM LADDER,1.0,Nos.,12272.0,12272.0,24-02-2023,13-06-2023,1090,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
469030611009,BIT DRILL TWIST 16 MM,2.0,Nos.,365.0,730.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
469031300012,GREASE GUN,4.0,Nos.,1000.0,4000.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
469034671001,CLOCK WALL TYPE,1.0,Nos.,150.0,150.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
539800030018,BIT DRILL TWIST 12 MM,3.0,Nos.,300.0,900.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
539802990017,DIGITAL INSULATION TESTER,1.0,Nos.,2800.0,2800.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
539837220010,Lock navtal  6&7 lever,3.0,Nos.,350.0,1050.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
570100744843,PRINTER MODEL NO: 207 SAMSUNG MAKE,1.0,Nos.,7500.0,7500.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
570100871002,UPS 600 VA,2.0,Nos.,1250.0,2500.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
673200020071,TROLLY PLATFORM,2.0,Nos.,1500.0,3000.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
720599041002,SPANNER DOUBLE END OF SIZES,8.0,Nos.,140.0,1120.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
902500311841,Revolving Chair ( Executive ),1.0,Nos.,2500.0,2500.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
721429180014,SPANNER SINGLE END 32 MM OR 1   1/2,9.0,Nos.,120.0,1080.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
721506201278,CHISEL COLD 150 MM,1.0,Nos.,150.0,150.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
721800280010,SCREW DRIVER 150 MM OR 6,7.0,Nos.,125.0,875.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
721801604352,PLIER WIRE CUTTING 6,1.0,Nos.,135.0,135.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
725051380082,TAPE MEASURING 30 M,1.0,Nos.,210.0,210.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
725073780019,RULLER STEEL 30 CM (12 ),13.0,Nos.,30.0,390.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
725073790013,RULLER STEEL 15 CM ( 6  ),10.0,Nos.,15.0,150.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
727900929637,Fire Extinguisher CO2 type,2.0,Nos.,3055.0,6110.0,07-11-2022,,1308,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
729080160011,FIRSTAID BOX,1.0,Nos.,375.0,375.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
729080200010,MAMATTY,1.0,Nos.,175.0,175.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
738577910576,"ALMARAH  STEEL LOCAL  MADE  72 X 34""X20""",1.0,Nos.,1500.0,1500.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
738577911234,"ALAMARAH  STEEL 50 X 30X 17"" ( MINI TYPE)",1.0,Nos.,850.0,850.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
759099470017,TORPOLINE 21' X 15',1.0,Nos.,170.0,170.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
521566242192,"DESKTOP COMPUTER  (Monitor, CPU, Mouse, Key board)",3.0,Set,41699.0,125097.0,26-12-2025,05-09-2024,163,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
560616330011,LAPTOP,2.0,Nos.,62857.15,125714.29,01-12-2025,,188,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,C
570100170012,MOUSE FOR Computer,1.0,Nos.,150.0,150.0,18-06-2021,,1815,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
570100589801,UPS 1 KVA,2.0,Nos.,4505.0,9010.0,09-04-2026,,59,Active,Active,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
539800830011,KEYBOARD FOR DESKTOP COMPUTER,1.0,Nos.,450.0,450.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
570100593282,COMPUTER  LED HP MONITOR,1.0,Nos.,5000.0,5000.0,17-06-2021,,1816,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
570100820018,CPU FOR COMPUTER ( HP),1.0,Nos.,15000.0,15000.0,18-06-2021,,1815,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/SRM/TVC057253-S AND T-SR,C
564700100016,LED 2 ASPECT SMALL LED UNIT FOR REMOTE OPERATING,1.0,Nos.,500.0,500.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560610510015,TRANSFORMER 230/110/500VA,1.0,Nos.,800.0,800.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
469064370015,DP DT SWITCH,1.0,Nos.,150.0,150.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
464219450018,RF2 CHANNEL SET,1.0,Nos.,500.0,500.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
559000780013,CEREMONIAL LEVER,1.0,Nos.,500.0,500.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
560610500010,SHUNT SIGNAL POST PVC WITH BASE,1.0,Nos.,600.0,600.0,24-08-2021,,1748,Dead Stock,Dead Stock,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
54900542,CABLE TERMINATION BOX FOR IRS POINT MACHINE,4.0,Set,1430.44,5721.76,15-06-2024,,722,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/SRM/TVC057253-S AND T-SR,C
549008610017,APPARATUS CASE  FOR RTU,5.0,Nos.,56417.6,282088.0,24-09-2025,11-07-2025,256,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/SRM/TVC057253-S AND T-SR,B
