PL_Code,Description,Criticality,Inventory_Status,Movement_Status,Inventory_Action,Inventory_Value,Source_Universe
539805124167,AIR CONDITIONER SPLIT 2 TON WITH IN-DOOR & OUT-DOOR UNIT FOR VSS REACH 2 ELDORADO WORK,,,Slow Moving,Rationalize,0.0,Operational
539805290020,CHARGER VRLA 230V / 24V,,,Active,Retain,0.0,Operational
539805559238,BOX 5T 20021 FOR (IRON)CABLE TERMINATION,,,Unknown,Monitor,10400.0,Operational
539805826125,Krone tool for AQUINT INFRATELE  with various Engineering Works in MAS-GDR Sections,,,Slow Moving,Rationalize,0.0,Operational
539805870126,"HDPE pipes permanently solid lubricated (33mm inner dia, 40mm outer dia)",,,Active,Retain,0.0,Operational
539808521015,WIRED CARDIOID MICROPHONE AHUJA AUD 100XLR,,,Active,Retain,0.0,Operational
539808540228,CABLE 6 CORE (6 FIBRE) SINGLE MODE FLEXIBLE FOR OUTDOOR,,,Dead Stock,Dispose,0.0,Operational
539808558671,perforated Hot dipped Galvanized cable tray with suitable cover,,,Active,Retain,430100.0,Operational
539808558920,Perforated Hot dipped Galvanized cable tray with suitable cover for ANNAIE 69 STN,,,Slow Moving,Rationalize,0.0,Operational
539808559225,Perforated Hot dipped Galvanized cable tray of minimum 2m length for Utility shifting work....,,,Active,Retain,412500.0,Operational
539808559547,SCH B-21 perforated Hot dipped Galvanized cable tray (RV ELECTRICALS) with suitable cover ....,,,Active,Retain,109032.0,Operational
539809531132,BATTERY MAINTENANCE FREE SEALED 12V/ 100Ah,,,Slow Moving,Rationalize,0.0,Operational
539809580039,"Standard rack 19size, 6U size height wall mounting type front glass door with lock and ke....",,,Active,Retain,55000.0,Operational
539809946125,SCH B-40 2 core x 1.5 sq.mm Screened/Shielded multistrand PVC insulated wire for speaker l....,,,Active,Retain,305500.0,Operational
539809946174,SCH B-40 Cable 2 core x 1.5 sq.mm Screened/Shielded multistrand PVC insulated wire for sp....,,,Active,Retain,600000.0,Operational
539809946186,SCH B-41 Cable 2 core x 1.5 sq.mm Screened/Shielded multistrand PVC insulated wire for sp....,,,Active,Retain,325000.0,Operational
539810410420,PLASTIC CHAIR,,,Unknown,Monitor,10800.0,Operational
539811569866,DWC PIPE 120 mm Dia,,,Active,Retain,0.0,Operational
539811931397,UPS 1 KVA ONLINE WITH EXTERNAL 12V 26 AH BATTERY 3 NOS EACH WITH STAND,,,Dead Stock,Dispose,0.0,Operational
539811950367,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,,,Active,Retain,0.0,Operational
539811950379,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,,,Dead Stock,Dispose,3750000.0,Operational
539811950380,Central Data Controller Unit (CDC) along with CDS conforming to system requirement,,,Active,Retain,0.0,Operational
539811950410,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS....,,,Slow Moving,Rationalize,947000.72,Operational
539811950422,Central Data Controller Unit (CDC) along with CDS conforming to system requirement FOR SS ....,,,Dead Stock,Dispose,473500.36,Operational
539811950460,Central Data Controller Unit (CDC) along with CDS conforming to system requirement as per....,,,Slow Moving,Rationalize,5214630.23,Operational
539811951050,SCH B5-6 Central Data Controller Unit (CDC) along with CDS conforming to system requireme....,,,Unknown,Monitor,0.0,Operational
539811990195,At a Glance Display Board Double faced (AGDB) with all accessories,,,Active,Retain,0.0,Operational
539811990201,At a Glance Display Board Double faced (AGDB) with all accessories,,,Active,Retain,3250000.0,Operational
539812020037,Horn Speaker 25XT,,,Dead Stock,Dispose,0.0,Operational
539812072098,STP CAT6 Cable with should be compliant with latest EIA/TIA-568-B. 2-1 standard or latest ....,,,Active,Retain,132055.0,Operational
539812072116,Single I/O box with SMBand connector with shutter facility and terminating theUTP cable fo....,,,Active,Retain,18560.0,Operational
539812072232,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box(SMB), and RJ45 s....",,,Slow Moving,Rationalize,0.0,Operational
539812072244,"Face Plate for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPRISES DIGISOL",,,Slow Moving,Rationalize,0.0,Operational
539812072578,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box (SMB), and RJ45 ....",,,Slow Moving,Rationalize,41975.0,Operational
539812072608,"I/O box with RJ -45 socket dual information outlet with Surface Mount Box (SMB), and RJ45 ....",,,Slow Moving,Rationalize,0.0,Operational
539812073005,"SCH A- 15 I/O box with RJ -45 socket dualinformation outlet with SurfaceMount Box (SMB), a....",,,Active,Retain,0.0,Operational
539812073637,SCH B-04 UTP CAT 6 cable 23 AWG as per EIA/TIA-568-C.2 standard for CCTV cameras in all ....,,,Active,Retain,50605.0,Operational
539812211074,MATRIX CARD WHITE LED TO SUIT CGDB,,,Dead Stock,Dispose,0.0,Operational
539812211293,Double Faced Coach Guidance Display Boards as per RDSO Specification No. RDSO/SPN/TC/108/2....,,,Dead Stock,Dispose,6084000.0,Operational
539812211300,Double Faced Coach Guidance Display Boards (CGDB),,,Active,Retain,8448000.0,Operational
539812211311,"Double Faced Coach Guidance Display Boards (CGDB) FOR SS RAIL WORK AT PER,ABU,TRL STN",,,Dead Stock,Dispose,6299289.98,Operational
539812211323,Double Faced Coach Guidance Display Boards (CGDB) FOR SS RAIL WORK AT JTJ STN,,,Dead Stock,Dispose,5426496.79,Operational
539812220087,CONTROL CARD TO SUIT CGDB,,,Dead Stock,Dispose,0.0,Operational
539812630034,TSF KIT 4/6 Quad CABLE,,,Active,Retain,0.0,Operational
539812630046,TSF 1 KIT FOR 10 PAIR / 20 PAIR PIJF UG CABLE,,,Dead Stock,Dispose,0.0,Operational
539812630058,TSF 2 KIT FOR 50 PAIR PAIJF UG CABLE,,,Dead Stock,Dispose,0.0,Operational
539812630060,TSF 3 KIT FOR 100 PAIR PIJF UG CABLE,,,Dead Stock,Dispose,0.0,Operational
539812630423,TSF 4 KIT for 6 quad cable normal joint conforming to RDSO spec. No.77/2012 (Rev.3) with l....,,,Slow Moving,Rationalize,71910.6,Operational
539812630447,TSF 4 for 6 quad cable normal joint conforming to RDSO spec. No.77/2012 (Rev.3) with lates....,,,Slow Moving,Rationalize,23970.2,Operational
539812630459,Thermo  shrinkable jointing TSF-3 kit 100 Pair 0.6 mm dia Conductor UG PIJF cable  for Uti....,,,Slow Moving,Rationalize,5700.0,Operational
539812630460,Thermo  shrinkable jointing TSF-1 kit 10/20 Pair 0.6 mm dia Conductor UG PIJF cable  for U....,,,Active,Retain,0.0,Operational
539812630502,Sch B-24 Thermo shrink jointing TSF-3 for 100 pair 0.6 mm DIA Conductor as per RDSO spec/T....,,,Active,Retain,9600.0,Operational
539812630514,Sch B-43 Thermoshrink joint Kit TSF-1 for 10/20 pair 0.6mm dia conductor ug pijf cable asp....,,,Active,Retain,1900.0,Operational
539812630538,SCH B-32 TSF 4/6 KIT normal joint using heat shrinkable jointing kit complete for 6 quad c....,,,Active,Retain,0.0,Operational
539813300108,TENT  4M EXTENDABLE,,,Dead Stock,Dispose,0.0,Operational
539813330216,RMS SERVER WITH RMS SOFTWARE,,,Slow Moving,Rationalize,229089.0,Operational
539813330228,RMS Server with RMS software,,,Dead Stock,Dispose,436000.0,Operational
539813330230,RMS SERVER WITH RMS SOFTWARE,,,Dead Stock,Dispose,1100000.0,Operational
539813330241,RMS SERVER WITH RMS SOFTWARE,,,Active,Retain,220000.0,Operational
539813330253,"RMS Server with RMS software FOR SS RAIL WORK AT PER,ABU,TRL STN",,,Dead Stock,Dispose,687267.96,Operational
539813330289,RMS Server with RMS software FOR SS RAIL WORK AT JTJ STN,,,Dead Stock,Dispose,229089.32,Operational
539813330290,RMS SERVER WITH RMS SOFTWARE for IPIS MEA 9 STATION AB WJR MLMR VN TMV PUTGYM SHU NYP,,,Active,Retain,0.0,Operational
539813330502,SCH B5-22 RMS Server with RMS software as per RDSO Spec.RDSO/SPN/TC/108/2019 Ver.1.0 for T....,,,Unknown,Monitor,0.0,Operational
539813370160,Telephone cable PIJF UG 100 pair 0.63mm as per TEC specification. GR/CUG- 01/03 AUG 2003 ....,,,Slow Moving,Rationalize,926772.0,Operational
539813440708,Cable fault locator ANDIG 5379 FOR AQUINT INFRATELE INDIA AT MAS-GDR STN,,,Slow Moving,Rationalize,129800.0,Operational
539813442079,CABLE FAULT LOCATOR,,,Active,Retain,140000.0,Operational
539813610020,KRONE TOOL,,,Dead Stock,Dispose,0.0,Operational
539814740050,UPS 1KVA BPE -BP1200,,,Dead Stock,Dispose,0.0,Operational
539814840056,TEJAS TJ100 STM1 TRIBUTARY INTERFACE CARD,,,Dead Stock,Dispose,0.0,Operational
539814880108,FMS 12 FIBRE WALL MOUNTING,,,Dead Stock,Dispose,0.0,Operational
539815641067,SMPS BATTERY CHARGER 48 V 50 AMP (2+1) FOR VRLA BATTERY,,,Dead Stock,Dispose,0.0,Operational
539815670020,MONITOR 24 INCH FOR CCTV AT RBBMHS SCHOOL,,,Dead Stock,Dispose,0.0,Operational
539816341183,Single Mode Single Fibre 1G SFP Module,,,Dead Stock,Dispose,0.0,Operational
539816341250,SCH-B- 16 SFP 10G + supports minimum of 10Km with dual fibre connectivity to suit the swit....,,,Active,Retain,371582.0,Operational
539816930024,Bitumen compound SPL,,,Unknown,Monitor,30840.0,Operational
539817170037,External Storage System for 30 days recording at station/RPF/GRP Thana/Post along with all....,,,Dead Stock,Dispose,0.0,Operational
539817170050,"Supply, Installation, Testing and Commissioning of External Storage System for 30 days rec....",,,Active,Retain,0.0,Operational
539817170062,External Storage System for 30 days recording at station/RPF/GRP Thana/Post along with all....,,,Active,Retain,3473920.0,Operational
539817170141,SCH B-19 External Storage System (CP-PLUS CP-UVS-G24R-J) for 30 days recording at station/....,,,Slow Moving,Rationalize,4554000.0,Operational
539818290040,STEEL RACK WITH PIGEON HOLE LARGE 6.4 X 8.4 X 2,,,Unknown,Monitor,120000.0,Operational
539818290051,STEEL RACK WITH PIGEON HOLE SMALL 30 X 5 X 6.5,,,Unknown,Monitor,40000.0,Operational
539818290063,STEEL RACK WITH SHELVES 6.4 X 5.1 X 1.6,,,Unknown,Monitor,100000.0,Operational
539818290075,STEEL RACK 3 SHELVES 3 X 1.5 X 4,,,Unknown,Monitor,50000.0,Operational
539818290087,STEEL RACK 8 X 3,,,Unknown,Monitor,15000.0,Operational
539818290099,STEEL RACK 5 X 3,,,Unknown,Monitor,2000.0,Operational
539818951080,PVC 32 MM CONDUIT PIPE,,,Active,Retain,934500.0,Operational
539819970021,chair,,,Slow Moving,Rationalize,2566.18,Operational
539820871055,DWC PIPE,,,Active,Retain,0.0,Operational
539820980129,NYLON RAIN COAT,,,Slow Moving,Rationalize,0.0,Operational
539821491321,Daisy chain junction box for running on OFC and Ethernet copper,,,Dead Stock,Dispose,456000.0,Operational
539821491357,Daisy chain junction box for running on OFC and Ethernet copper,,,Active,Retain,1456000.0,Operational
539821491369,Daisy chain junction box for running on OFC and Ethernet copper (DCJB) FOR SS RAIL WORK AT....,,,Dead Stock,Dispose,1277967.6,Operational
539821491382,Daisy chain junction box for running on OFC and Ethernet copper,,,Active,Retain,69288.55,Operational
539821491412,Daisy chain junction box for running on OFC and Ethernet copper FOR SS RAIL WORK AT JTJ S....,,,Slow Moving,Rationalize,1100899.8,Operational
539821491473,Daisy chain junction box for running on OFC and Ethernet copper FOR SURYA ELECTRONICS IPIS....,,,Slow Moving,Rationalize,1324159.2,Operational
539821491576,Daisy chain junction box-DCJB for running on OFC and Ethernet copper FOR R RAMA CHANDRA RE....,,,Active,Retain,800654.4,Operational
539821770076,CLAMP METER,,,Dead Stock,Dispose,0.0,Operational
539821770090,CLAMP METER HAND HELD TRUE RMS,,,Active,Retain,21708.0,Operational
539822520055,20 pair Krone module housed in MS Box Powder coated with lock and Key and termination of c....,,,Slow Moving,Rationalize,7800.0,Operational
539822520067,100 pair Krone module housed in MS Box Powder coated with lock and Key and termination of ....,,,Slow Moving,Rationalize,11183.88,Operational
539825241189,"GI pipe (50 mm dia 3.65 mm thick, IS 1239 part 1 grade) for FOB work by SRI SRINIVASA",,,Slow Moving,Rationalize,57195.0,Operational
539825960182,"CABLE 6 QUAD Jelly filled underground telecom, 0.9mm dia Railway signal and telecom coppe....",,,Slow Moving,Rationalize,327403.09,Operational
539830271851,Sch-A-03 Dual port E1 to Serial/  Ethernet Converter for e-TSR WORK BY TLN ENTERPRISES-EAS....,,,Slow Moving,Rationalize,1786000.0,Operational
539831871187,Gigabit WI-FI access router confined to 802.11ax (WI-FI.6) standard connectors  for 2nd a....,,,Slow Moving,Rationalize,0.0,Operational
539832140024,HARD DISK DRIVE INTERNAL 2 TB TOSHIBA,,,Slow Moving,Rationalize,0.0,Operational
539832680122,SCH B-54 Special Earth and Bonding System as Per RDSO Specification RDSO/SPN/197/2008 for ....,,,Active,Retain,264000.0,Operational
539833270020,SMPS POWER SUPPLY ADAPTOR 12V 8 CHANNEL  FOR DVR-ANALOG CAMERA,,,Dead Stock,Dispose,0.0,Operational
539833280061,OFC PATCH CORD SC-ST CONNECTOR 3 MTR LENGTH),,,Slow Moving,Rationalize,0.0,Operational
539833280103,OFC PATCH CHORD LC-SC 6 MTRS LENGTH,,,Active,Retain,0.0,Operational
539833280279,OFC PATCH CHORD LC - SC 5M LENGTH VSS REACH 1 WORK,,,Slow Moving,Rationalize,0.0,Operational
539833280449,OFC PATCH CHORD LC-SC/SC-SC/LC-LC 5 MTRS LENGTH FOR VSS REACH 3 WORK by I T I LIMITED-CHEN....,,,Active,Retain,151600.0,Operational
539833280620,"SCH B-38 OFC 5meters length, Single Mode, Simplex OFC Patch Cord (LC-SC/SC-SC/LC-LC) for V....",,,Active,Retain,0.0,Operational
539835440821,Fiber Optic Tester tool Optical Power Meter and Optical Light Source with various Enginee....,,,Slow Moving,Rationalize,0.0,Operational
539835441497,OPTICAL POWER METER FOR TESTING OF OFC  CABLE,,,Slow Moving,Rationalize,0.0,Operational
539838030034,POWER MONITOR 230V AC ANNAIE MAKE,,,Dead Stock,Dispose,0.0,Operational
539838030060,230v AC/230V AC power monitor with suitable connectors to suit the displays for GPS clock ....,,,Active,Retain,97980.12,Operational
539844700029,DP BOX 50PAIR KRONE MODULE,,,Slow Moving,Rationalize,0.0,Operational
539845311045,E1 TO ETHERNET CONVERTER,,,Dead Stock,Dispose,0.0,Operational
539845760022,TELEPHONE CORDLESS BEETEL X70 IN ROS 113 TRANSIT FLAT WORK,,,Dead Stock,Dispose,0.0,Operational
539846342086,SWITCH 24 Port Managed POE Web Managed Layer 2 Access,,,Active,Retain,112000.0,Operational
539846380026,Equipment Mounting Tray,,,Dead Stock,Dispose,0.0,Operational
539846560454,VOLTE ENABLED GSM FIXED WLL FCT PHONE,,,Slow Moving,Rationalize,0.0,Operational
539847400045,CABLE OFC 24 FIBER ARMOURED,,,Active,Retain,0.0,Operational
539847800035,CABLE STP CAT6 D-LINK,,,Dead Stock,Dispose,0.0,Operational
539847820022,GI PIPE 50 MM DIAMETER,,,Dead Stock,Dispose,0.0,Operational
539847880020,6U Rack ENCLOSURES NETWORKING/SERVER RACK  Wall Mounting MAKE WQ INDIA,,,Slow Moving,Rationalize,0.0,Operational
539847930198,"1 inch PVC pipe for 2nd and 4th floor of NGO,PRS at MMC building by FLY ENTERPRISES MODI P....",,,Slow Moving,Rationalize,68000.0,Operational
539847930230,25 mm PVC conduit pipe (ISI mark) conforming to IS: 9537 medium or latest with all accesso....,,,Active,Retain,33288.0,Operational
539847930290,SCH A-04 PVC conduit 1/ 25mm FOR Video Surveillance System (VSS) at 441 D & E Category Sta....,,,Unknown,Monitor,0.0,Operational
539848730107,SMS ALERT SYSTEMS IN FAILURE TIME,,,Unknown,Monitor,1023000.0,Operational
539856231340,"SCH B-06 Power cable 3 core, 2.5 sq mm, multistrand cable as per IS694:1990 reaffirmed 199....",,,Active,Retain,114460.0,Operational
539858920033,TDR BASED CABLE FAULT LOCATOR,,,Dead Stock,Dispose,0.0,Operational
539858970048,STEEL CUPBOARD WITH FOUR COMPARTMENT,,,Slow Moving,Rationalize,20000.0,Operational
539859090070,Heat and Smoke Sensor,,,Dead Stock,Dispose,52000.0,Operational
539862540041,Single Fibre bidirectional Module (SFP) CISCO GLX-BX-U for Utility shifting work by SRI SR....,,,Slow Moving,Rationalize,26700.0,Operational
539863350041,SPECIAL EARTHING AND BONDING SYSTEM WITH ACCESSORIES,,,Dead Stock,Dispose,0.0,Operational
539865740314,VOICE LOGGER MASTER TELEPHONE for  ELECTRONIC L.C. GATE,,,Slow Moving,Rationalize,0.0,Operational
539865760039,V.F SIGNALLING TRANSFORMER 1:2,,,Slow Moving,Rationalize,16342.82,Operational
539865880021,SPECIAL EARTHING AND BONDING SYSTEM FOR RC SCADA WORK MAS-AJJ-RU SECTION,,,Dead Stock,Dispose,0.0,Operational
539866280037,Dynamic Paging microphone with desktop stand AKG Model 6000H51030,,,Dead Stock,Dispose,60000.0,Operational
539866280049,Dynamic Paging microphone with desktop stand AKG Model 6000H51030,,,Dead Stock,Dispose,50000.0,Operational
539866280050,Dynamic Paging microphone with desktop stand and cardioid polar pattern for general publi....,,,Slow Moving,Rationalize,16383.16,Operational
539866280062,Dynamic Paging microphone with desktop stand AKG Model 6000H51030 for  R RAMA CHANDRA REDD....,,,Slow Moving,Rationalize,16383.16,Operational
539869900026,"25 mm dia PVC conduits confirming to IS 9537 /P3/1983 for 2nd and 4th floor of NGO,PRS at ....",,,Slow Moving,Rationalize,0.0,Operational
539871420085,OFC 48F (armoured) as per RDSO/SPN/TC/110/2020 rev.0.0 or latest for Utility shifting wor....,,,Active,Retain,257692.8,Operational
539873040024,CORAL TELECOM TDM Extension (FXS) CARD for PABX system,,,Active,Retain,23000.0,Operational
539874680021,DIGITAL EARTH RESISTANCE METER,,,Slow Moving,Rationalize,0.0,Operational
539874750023,SCH A-01 Earthing as per RDSO Specification RDSO/SPN/197/2008 or latest FOR Video Surveill....,,,Unknown,Monitor,0.0,Operational
539877980027,LOCAL CRAFT TERMINAL,,,Dead Stock,Dispose,0.0,Operational
539882430034,PORTABLE EXTERNAL HARD DISK DRIVE 4 TB,,,Slow Moving,Rationalize,0.0,Operational
539883270038,12 FIBRE UNARMOURED AERIAL CABLE,,,Dead Stock,Dispose,0.0,Operational
539883270040,CABLE OFC 12 CORE UNARMOURED OPTIC FIBRE CABLE,,,Dead Stock,Dispose,0.0,Operational
539883310036,SCH B-16 PVC conduit pipe 25 mm (POLYCARE) (ISI mark) conforming to IS:9537 medium for CCT....,,,Active,Retain,141183.4,Operational
539884450048,BATTERY WALKIE TALKIE TID V-30,,,Dead Stock,Dispose,0.0,Operational
539890390169,TV SMART LED 65 INCH 4K ULTRA HD  SONY MAKE,,,Dead Stock,Dispose,0.0,Operational
539891680143,"SCH B-37 OFC 3meters length, Single Mode, Simplex OFC Patch Cord (LC-SC/SC-SC/LC-LC) for V....",,,Active,Retain,156960.0,Operational
539891700026,"Single Mode OFC Patch Cord, duplex (length- 2.5 m) (LC-SC/SC-SC/LC-LC/FC-LC) for MEA 69 ST....",,,Slow Moving,Rationalize,343680.0,Operational
539893870208,Horn speaker 30W Ahuja AMH 402T,,,Active,Retain,0.0,Operational
539894880234,Office executive table Size 150X90X67 cm Right side - 03 Drawers & Left side one drawer,,,Slow Moving,Rationalize,30000.0,Operational
539896771795,CABLE ROUTE TRACER,,,Active,Retain,0.0,Operational
539897070703,HDPE PIPE 33MM INNER & 40MM OUTER DIA,,,Slow Moving,Rationalize,90000.0,Operational
539897100161,"PA horn speaker Ahuja make model 30XT with LMT for A20 CONSTRUCTION FOB WORK at  KOK, TNP,....",,,Slow Moving,Rationalize,48300.0,Operational
539897230214,"POWER CABLE 3 core, 2.5 sq mm, multi-strand",,,Active,Retain,59185.0,Operational
539898330277,joint enclosure for optic fiber cable 24 F for LUS work at 16 LC gates CGL-VM OF TRANSPRO,,,Slow Moving,Rationalize,0.0,Operational
539898330289,OFC joint closure for optic fiber cable 48 F for LUS work at 16 LC gates CGL-VM OF TRANSPR....,,,Slow Moving,Rationalize,0.0,Operational
539898330368,Optical fiber cable joint closure for 24 F FOR VSS REACH 3 WORK by I T I LIMITED-CHENNAI,,,Active,Retain,30400.0,Operational
539898331038,SCH B5-60 Optical fibre Cable joint closure (24 fibres) conforming to TEC Spec No.TEC GR/....,,,Unknown,Monitor,0.0,Operational
539898331040,SCH B5-61 Optical fibre Cable joint closure (48 fibres) conforming to TEC Spec No.TEC GR....,,,Unknown,Monitor,0.0,Operational
539898460290,GPS Antenna with suitable connectors for GPS Clock as per RDSO Specification RDSO/SPN/TC/6....,,,Active,Retain,93911.81,Operational
539898550022,"NMS system to monitor & manage the networking system for VSS REACH-I MSB TO VLCY, MS TO VM....",,,Slow Moving,Rationalize,0.0,Operational
540100250020,HOT DIP GALVANISED PERFORATED CABLE TROUGH,,,Dead Stock,Dispose,0.0,Operational
540100250032,HOT DIP GALVANISED PERFORATED CABLE TROUGH,,,Slow Moving,Rationalize,0.0,Operational
541100600029,PVC trough 50x50mm with cover of 2mm thick (ISI mark) and length 2m for VSS REACH/1/WORK,,,Dead Stock,Dispose,0.0,Operational
541100600030,PVC trough of 75 mm x 75 mm x 1 .8 mm thickness with cover onwall/Roof/Partition etc as pe....,,,Slow Moving,Rationalize,28520.0,Operational
541100600042,PVC trough of 100 mm x 50 mm x1.8 mm thickness with cover onwall/Roof/Partition etc as per....,,,Active,Retain,768000.0,Operational
541100600054,PVC trough 50x50mm with cover of 1.5mm thick (ISI mark) and length 2m each for VSS REACH 3....,,,Active,Retain,944328.0,Operational
54252222,E-TYPE LOCK,S4,Procurement Required,,Monitor,0.0,Strategic
54253561,Hand Plungerlock with key,S3,Procurement Required,,Monitor,13924.0,Strategic
543500021456,"Covered 19(42U) Racks of size 2200mm x 600mm x 600mm for 2nd and 4th floor of NGO,PRS at M....",,,Slow Moving,Rationalize,0.0,Operational
543600011473,"Standard Rack 19 size width, 6U size for Utility shifting work by SRI SRINIVASA",,,Slow Moving,Rationalize,93500.0,Operational
545400980587,PVC Flexible (Green) pipe of 32mm for VSS REACH 3 by I T I LIMITED-CHENNAI,,,Slow Moving,Rationalize,3840.0,Operational
549003040041,GI pipes ( 50mm dia- 3.65mm thick ),,,Slow Moving,Rationalize,0.0,Operational
549005791384,WIPING SOLDER,,,Unknown,Monitor,94800.0,Operational
549005791396,SOLDER SOFT  A-GRADE,,,Unknown,Monitor,16800.0,Operational
549006531011,SURGE PROTECTION DEVICE CLASS B & C,,,Dead Stock,Dispose,0.0,Operational
549008660082,EARTHING (SPL) AND INSTALLATION FOR 3 NOS PIT PER SITE,,,Active,Retain,0.0,Operational
549008670040,EARTHING (SPL) AND INSTALLATION FOR 3 PIT PER SITE,,,Dead Stock,Dispose,0.0,Operational
549900290300,Train information At a Glance Display Board (Double faced) with all accessories as per RDS....,,,Dead Stock,Dispose,2149440.0,Operational
549900290312,At a Glance Display Board (Double faced) with all accessories,,,Dead Stock,Dispose,940000.0,Operational
549900290336,At a Glance Display Board Double faced (AGDB) with all accessories,,,Dead Stock,Dispose,325000.0,Operational
549900290348,At a Glance Display Board Double faced (AGDB) with all accessories FOR SS RAIL WORK AT PER....,,,Slow Moving,Rationalize,1612085.7,Operational
549900290350,At a Glance Display Board Double faced (AGDB) with all accessories FOR SS RAIL WORK AT JTJ....,,,Dead Stock,Dispose,806042.85,Operational
549900740020,CABLE UG PIJF 50 PAIR,,,Active,Retain,0.0,Operational
553000022927,Optical Time Domain Reflectometer (OTDR),,,Active,Retain,0.0,Operational
555400490020,MULTIREX CHANNEL 2434P PVC DUCT WITH COVER AND LOCK (1 NO ~ 1 MTR),,,Slow Moving,Rationalize,0.0,Operational
559000820114,ELECTRONIC (PUSH BUTTON) PB TELEPHONE,,,Active,Retain,19612.5,Operational
559005960030,"GI pipe 50 mm dia 3.65 mm thick, IS 1239 part 1",,,Slow Moving,Rationalize,0.0,Operational
559005960054,"GI pipe 50 mm dia 3.65 mm thick, IS 1239 part 1 for MEA 69 STN WORK BY ANNAIE INFORMATIONS....",,,Active,Retain,62811.45,Operational
559006210050,PVC trough of 50 mmx50 mmx1 .5mm thickness with cover onwall/Roof/Partition etc as per IS ....,,,Active,Retain,29960.0,Operational
559006510160,GI pipes - 50mm dia -3.65mm thick as per  IS 1239 Part 1  for Utility shifting work by SR....,,,Active,Retain,98841.6,Operational
560402730129,Control Card with suitable connectors for GPS clockas per RDSO Specification RDSO/SPN/TC/6....,,,Active,Retain,0.0,Operational
560403461229,Platform display controller (PDC),,,Slow Moving,Rationalize,800000.0,Operational
560403681886,CORAL TELECOM DHVANI IP4LP IP Phone,,,Active,Retain,0.0,Operational
560403681989,CORAL TELECOM CPU CARD for PABX system,,,Active,Retain,96000.0,Operational
560600018677,High Resolution Large Video Display units (55 or Higher) suitable for 24X7 working along w....,,,Slow Moving,Rationalize,774384.0,Operational
56060002,RAIL JOINT INSULATION 52kg. nylon comp.,S4,Procurement Required,,Monitor,0.0,Strategic
560603390036,"Standard Rack 19 size width, 9U size for Utility shifting work by SRI SRINIVASA",,,Active,Retain,8730.0,Operational
560603477403,SCH B-03 PVC conduit pipe 25 mm (ISI mark) conforming to IS:9537 medium for CCTV cameras i....,,,Active,Retain,199120.0,Operational
560604545763,DRILLING MACHINE 1323 MM B8D,,,Dead Stock,Dispose,63543.0,Operational
560605006124,HANDHELD BRUSH CUTTER / LINE TRIMMER,,,Dead Stock,Dispose,32000.0,Operational
560606270066,SCH B-28 UPS 3 KVA at least 1 hour battery backup min(4680 VAH) with battery stand for CCT....,,,Active,Retain,1350000.0,Operational
560608650073,Buffer Card with suitable connectors for GPS Clock. as per RDSO Specification RDSO/SPN/TC/....,,,Active,Retain,94445.83,Operational
560610640026,"PVC Flexible pipe (Green)of 32mm for VSS REACH 2 WORK AT TVT,ENR,PON RLY STN",,,Slow Moving,Rationalize,0.0,Operational
560612520073,NAVATOL LOCKS 8 LEVERS WITH KEYS,,,Unknown,Monitor,6000.0,Operational
560614200069,SURGE PROTECTION DEVICE SPD FOR RC SCADA WORK MAS-AJJ-RU SECTION,,,Slow Moving,Rationalize,350000.0,Operational
560614200161,SURGE PROTECTION DEVICE SPD with Potential Free contacts as per RDSO Spec. No.RSDO/SPN/165....,,,Slow Moving,Rationalize,462560.0,Operational
560629240029,USB to Opto converter for electronic based Train signal register (e-TSR) by MAZENET SOLUTI....,,,Slow Moving,Rationalize,4000.0,Operational
560800310566,DIGITIAL MULTIMETER METRAVI PRO 587,,,Dead Stock,Dispose,0.0,Operational
561100193357,Heat shrinkable jointing kit complete for 6 quad cable  for Utility shifting work by SR....,,,Active,Retain,126000.0,Operational
561100196700,"SCH B-38 Cable Jelly filled under ground telecom 6 quad, 0.9mm dia Railway signal and te....",,,Active,Retain,244500.0,Operational
561100196711,SCH B-33 normal joint using heat shrinkable jointing kit complete for 6 quad cable RDSO s....,,,Active,Retain,64000.0,Operational
561100610254,Telecom Cable 10 pair polythene insulated polythene sheathed jellyfilled telephone under ....,,,Slow Moving,Rationalize,123280.5,Operational
561100610631,SCH B-37 PIJF armoured Telecom Cable 10 pair polythene insulated polythene sheathed jelly ....,,,Active,Retain,312000.0,Operational
561100820029,FIELD SERVICE CABLE,,,Dead Stock,Dispose,0.0,Operational
561101410169,CABLE OFC 24 fibre armoured as per RDSO specification NO.IRS:TC:55/2006 Rev.1 with amendm....,,,Slow Moving,Rationalize,95222.8,Operational
56119033,Cable 19 C x 1.5 sq.mm,S1,Procurement Required,,Procure Immediately,80522.49,Strategic
56119537,Cable 2 C x 2.5 sq.mm,S1,Procurement Required,,Procure Immediately,4207173.57,Strategic
561195541320,CABLE 10 PAIR UG PIJF,,,Slow Moving,Rationalize,0.0,Operational
561195541757,CABLE 10 PAIR UG PIJF,,,Active,Retain,0.0,Operational
