PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
560401080012,FRAUSCHER - POWER SUPPLY CARD,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,8000.0,8000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560408420448,RSR 180-001 (GS 05) Wheel Sensor with 15m Cable FRAUSCHER make MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,1.0,175000.0,175000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401060013,FRAUSCHER - AEB CARD,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,30.0,20000.0,600000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401050019,FRAUSCHER -BOARD RACK,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,4.0,5000.0,20000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401140010,FRAUSCHER - TLJB WITH CLAMP,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,2000.0,6000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401150014,FRAUSCHER - 60 KG DP(GS-03) COMPLETE SET-5M,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,50000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401160019,FRAUSCHER - 52 KG DP(GS-02) COMPLETE SET-10M,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,53000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560401170013,FRAUSCHER - 60 KG DP(GS-02) COMPLETE SET-10M,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,53000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560600080073,Commercial grade VDU 55,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,39823.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
570109490246,Embedded PC,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,223610.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
539873250043,Portable data analyzer,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,75714.29,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
570143670018,Desktop Computer with Monitor Keyboard and Mouse,Railway_Operations,TVC,Thiruvananthapuram,Computer,Operational,C,,0.0,33000.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
561300051261,UFSBI Deltron make,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,A,,3.0,1050000.0,3150000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420070016,MCPU PFM CARD FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,7.0,8920.8,62445.6,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420100010,MDP CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,28.0,7646.4,214099.2,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420110014,MDC CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,24.0,10195.2,244684.8,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420120019,FCPU CARD  FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,A,,17.0,43365.0,737205.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420130013,FPD2 CARD  FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,17.0,31860.0,541620.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420140018,FCOM CARD  FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,17.0,29264.0,497488.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420150012,FDC CARD  FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,17.0,29382.0,499494.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420160017,FDP CHASSIS WITH MOTHER BOARD  FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,17.0,35683.2,606614.4,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420170011,RESET MODULE WITH AUTO RESET ARRANGEMENT FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,10.0,19824.0,198240.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420180016,SPD 24V FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,14.0,3894.0,54516.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420190010,SPD 48V FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,28.0,3894.0,109032.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420200015,SPD 110V FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,31.0,4130.0,128030.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420220014,M CAN PFM CARD FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,11.0,6372.0,70092.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420230019,RESET POWER MODULE FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,26998.4,107993.6,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420240013,RESET BOX FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,31860.0,127440.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420250018,24-24V DC DC CONVERTER FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,18.0,5310.0,95580.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420260012,24-48V DC DC CONVERTER FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,6.0,5310.0,31860.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420270017,LV BOX FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,7670.0,30680.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420280011,USB-485 CONVERTER FOR VDU GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,4.0,4130.0,16520.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420290016,MINIATURE RELAY FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,40.0,2242.0,89680.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420360018,WHEEL SENSOR BASE CLAMP TYPE (15 Mtrs) FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,A,,17.0,100300.0,1705100.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420370012,MSC WITH PFM CARD FOR GG TRONICS MAKE MSADC,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,B,,26.0,12744.0,331344.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420380017,Vital and Non Vital Output PFM Card for GG Tronics make MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,A,,57.0,14750.0,840750.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420400016,Central Evaluator with mother board and cards slot 12 I/O GG Tronics make MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,7.0,43070.0,301490.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420060011,MCPU CRAD FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,A,,19.0,61171.2,1162252.8,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560643080010,FPD1 CARD  FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,17.0,31860.0,541620.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420480012,O RING DIODE FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,24.0,4130.0,99120.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420470018,DSL MODEM FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,12.0,19470.0,233640.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420460013,PDC MODULE (FDP) FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,17.0,31860.0,541620.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420450019,PDC MODULE (CE) FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,18.0,31860.0,573480.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420440014,EMI FILTER FOR GG TRONICS MAKE MSADAC,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,15.0,5310.0,79650.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420430010,GALLANT POWER SUPPLY 110V DC 110V DC FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,12.0,21240.0,254880.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420420015,OFC CONVERTER FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,52.0,3245.0,168740.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420410010,Central Evaluator extended with mother board and cards slot 16 I/O GG Tronics make MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,B,,6.0,57348.0,344088.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420080010,MCOM WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,7.0,10195.2,71366.4,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
560420090015,MCE CARD WITH PFM CARD FOR GG TRONICS MAKE MSDAC,Railway_Operations,TVC,Thiruvananthapuram,Axle Counter,Operational,C,,7.0,10195.2,71366.4,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
45170149,"12V, 7AH  sealed maintenance free lead acid battery",Railway_Operations,TVC,Thiruvananthapuram,LED Signal,Operational,C,,3.0,820.48,2461.44,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
549006350016,GRAPHITE POWDER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,125.0,63.19,7898.13,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
569046640017,GRAPHITED GREASE GRADE-III,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,81.69,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
71010350,BRUSH FLAT 50 MM,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,369.39,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
753201520015,FLOOR MAT,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,6.0,600.0,3600.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
753204070010,RUBBER GUM BOOTS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,599.2,1797.6,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
759084540987,SAFETY HELMETS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,200.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
77032251,PAINT ENAMEL BRILLIANT GREEN,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,121.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
77093306,PAINT ALUMINIUM,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,124.31,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
78010512,GLASS TUMBLER 260 ML CAPACITY,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,6.0,21.68,130.08,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,47.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
79010866,DUNGRY CLOTH COTTON KHADI BLEACHED(WHITE),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,43.11,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
790500010117,FACE SHIELD,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,230.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
793199590015,SAFETY SHOE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,545.44,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
79333485,DUSTERS  COTTON KHADI  61 cms  x 61cms,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,20.21,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
794700011551,RAIN COAT,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,464.1,1392.3,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
794701030012,Weather proof rain protection cover 2 Aspect,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,293.82,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
79513645,TAPE COTTON WHITE 6 MM WIDE FOR SEALING WAGONS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,0.37,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
799049900016,REFLECTIVE JACKET,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,220.66,661.97,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,98201.91,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR ....,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.25,147.6,36.9,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
81050264,DETERGENT BAR 250,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,24.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
81050525,LIQUID HAND WASH OF BRAND MEDIMIX,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,70.61,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY ....,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,18.88,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
81070317,LIQUID ANTISEPTIC DETTOL   50 ML.,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,72.25,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83030542,CE-334/335[L] DAILY MATERIAL TRANSACTION REGISTER OF RECEIPTS A4 B/S BOOKS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,195.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83041849,PAPER CARBON PENCIL BLUE COLOUR .,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,1.88,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83042428,"PAPER DUPLICATING WHITE A 4 SEMI-ABSORBENT 21cm x 29.7cm 75 GSM ,4.677 KGS.PER 1000 SHEETS....",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,358.47,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83049400,PLAIN COPIER PAPER  (A4 SIZE) with Logo,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,404.01,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83049540,TNPL 80 GSM XEROX SHEETS SIZE A4 (297 X 210 MM)(PLAIN ),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,360.2,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83051454,G-6 L  T.A JOURNAL  LARGE ; A4 B/S L,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,1.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83051661,ATTENDANCE REGISTER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,31.8,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83052963,Emergent Duty Pass,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,67.0,201.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83054110,"ENVELOPES MADE OF BROWNSIZE 26 X 11 CM. (10 1/2 X 4 1/2"")",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,88.42,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83054145,"SPECIAL COVER MADE OFBROWN WRAPPER, DOUBLEIMPERIAL TO SIZE 40 X 30CMS (16 X 12"") GSM 130PR....",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,282.42,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83054376,G-60A MUSTER ROLL SHEET,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,1.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83055551,FOUR QUIRE NOTE BOOK EACH OF 400 PAGES,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,129.18,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83055575,TWO QUIRE NOTE BOOK EACH OF 200 PAGES,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,54.31,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83056828,"ENVELOPES BROWN, PLAIN, BLANK MEDIUM SIZE 35  X 14 CM (13- 1/4 X 5- 1/4"") GSM 175  PRINT O....",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,191.56,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83057213,FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THICK 250mm x 370mm TO....,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,38.4,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83057225,FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 250 MM X 370 MM TO ....,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,12.25,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83058618,"PAD DRAFT (100 SHEETS EACH) OF WHITE PRINTING PAPER R A4 SIZE,60 GSM TO IS.1848",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,48.21,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83060662,G-54Diary Work DoneA4(Diary sheet),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,1.0,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
831401940015,A4 SIZE MONOCHROME CARD (BLACK & WHITE),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,3.19,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83902314,"SYNTHETIC GLUE STICK 15GMS BRAND;KORES,CAMEL OR FABRE CASTELL%u201D.",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,8.99,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,5.47,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
83904827,TAG COTTON WHITE 60 CM LONG,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,0.0,33.07,0.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
439000014261,TABLE FOR COMPUTER USE.,Railway_Operations,TVC,Thiruvananthapuram,Computer,Operational,C,,2.0,9816.0,19632.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
720599383892,Hammer SLEDGE W/O HANDLE & 3 LB,Railway_Operations,TVC,Thiruvananthapuram,LED Signal,Operational,C,,1.0,150.0,150.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
839096490857,LOCK GI  65 mm,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,200.0,600.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
833100490018,SEAL RUBBER FOR OFFICE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,4.0,100.0,400.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
789024450015,FELLING KNIFE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,200.0,200.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
783001040010,"TABLE WOODEN 30 X47X31""",Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,1200.0,1200.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
783000721005,BENCH HAND WOOD LOCAL MADE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,2.0,450.0,900.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
783000630796,TABLE WOODEN 164 X 91X 76 WITH 3 DRAWS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,2500.0,2500.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
783000550016,STOOL WOODEN,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,2.0,750.0,1500.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
783000330016,Board Wooden( NOTICE BAORD ),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,55.0,55.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
782500111503,WATER PURIFIER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,800.0,800.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
782000020235,Mug Plastic,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,5.0,5.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
781007070968,CHAIR TUBULAR WITH ARMS,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,7.0,4085.57,28599.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
780800210010,Bucket Plastic ( 5 Litrs Capacity ),Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,10.0,10.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
469028758610,TELESCOPIC ALUMINIUM LADDER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,12272.0,12272.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
469030611009,BIT DRILL TWIST 16 MM,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,2.0,365.0,730.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
469031300012,GREASE GUN,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,4.0,1000.0,4000.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
469034671001,CLOCK WALL TYPE,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,150.0,150.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
539800030018,BIT DRILL TWIST 12 MM,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,300.0,900.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
539802990017,DIGITAL INSULATION TESTER,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,1.0,2800.0,2800.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
539837220010,Lock navtal  6&7 lever,Railway_Operations,TVC,Thiruvananthapuram,Other / Unclassified,Operational,C,,3.0,350.0,1050.0,SSE/SRM/TVC057253-S AND T-SR,2026-03-31,12.5.0
