PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
77091310,"PAINT READY MIXED RED OXIDE (ISC 446) BRUSHING, FINISHING, GLOSSY FOR GENERAL PURPOSES TO ....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,106.2,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
77093306,PAINT ALUMINIUM FOR GENERAL PURPOSE IN DUAL CONTAINER TO IS:2339/1963 (reaffirmed 2009) Am....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,123.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
787901121113,NOVOPAN BOARD,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,3.0,200.0,600.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
79010805,"DUNGRI CLOTH, COTTON KHADI, BLUE 91 CM WIDE TO SPEC.NO.IS:3778 / 1993 WITH AMENDMENT No.1,....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,5.0,62.73,313.65,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
79047026,"BLOUSE TERRI COTTON LIGHT BLUE SHADE 67/33, 88/91 CM WIDE IN 0.80 MTR IS.15852/2009. EACH ....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,41.72,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
79333485,DUSTERS  COTTON KHADI  61 cms  x 61cms  SPECN: DUSTERS CLOTH COTTON KHADI BLEACHED  TO IS.....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,4.0,30.5,122.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
79338677,HONEY COMB TOWELS WHITE BLEACHED IS.854/91 VARIETY NO 3 OR IS.859/79 VARIETY NO 2 IN SIZE ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,75.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
79511740,WASTE COTTON COLOURED TO IS 5485/80 OR LATEST.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,24.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
79511843,WASTE COTTON WHITE UNTEASED  TO IS. 6612/79 OR LATEST.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,43.47,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
80010295,"INTERNAL COMBUSTION ENGINE CRANK CASE OILS - Gr. SAE-40 TO IS: 13656/2002, TYPE EDL-2 (API....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,91.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,96640.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
81032213,GRAPHITE POWDER GRADE-II 20% ASH CONTENT FOR USE AS FOUNDRY FACING MATERIAL TO SPECN. NO.I....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,25.0,61.83,1545.75,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
81033515,NAPTHALENE WHITE BALLS PACKED IN POLYTHENE BAGS TO CONTAIN 250 GRAMS TO SPECN.539/1965 OR ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,109.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
81050264,DETERGENT BAR 250 GMS TO BRAND  RIN/HENKO/TIDE  AS IN ORIGINAL PACKING,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,7.0,18.61,130.29,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
81050525,LIQUID HAND WASH OF BRAND MEDIMIX(OR) HOMOCOL (OR) DETTOL (OR) LIFEBUOY WITH A PERFUME OF ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,82.22,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
81050999,TOILET SOAP-TO BE SUPPLIED IN THE FORM OF SMOOTH CAKES OF MINIMUM 100 GRAMS EACH SECURELY ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,17.0,19.08,324.43,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
81070317,LIQUID ANTISEPTIC DETTOL IN PHIALS OF 50 ML.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.65,460.0,299.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83041849,PAPER CARBON PENCIL 20.5 X 33 CM BLUE COLOUR SIMILAR TO KORES SAPPHIRE BRAND IS. 3450/1976....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,1.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83042428,"PAPER DUPLICATING WHITE A 4 SEMI-ABSORBENT 21cm x 29.7cm 75 GSM ,4.677 KGS.PER 1000 SHEETS....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,9.0,352.95,3176.54,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83049400,PLAIN COPIER PAPER GSM 80+/-4% IN SIZE OF 210 X 297 MM (A4 SIZE) CONFORMING TO IS:14490/19....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,8.0,455.05,3640.36,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83051661,G-49  (ATTENDANCE REGISTER) (P.L.NO.83051661)SIZE 28.5CMS X 26 CMS (FINISHED) (PLUS/MINUS ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,23.99,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83054110,"ENVELOPES MADE OF BROWN WRAPPER DOUBLE IMPERIAL, RIBBED KRAFT TO SIZE 26 X 11 CM. (10 1/2""....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,82.49,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83055551,FOUR QUIRE NOTE BOOK EACH OF 400 PAGES SIZE 33 CM LENGTH X 20.5 CM  WIDTH. PRINT WITH RULE....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,73.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83055563,"BOOK RULED SIZE 20.5 X 33 CM 3 QUIRE 300 PAGES, RULE PRINT ON ALL PAGES SEVEN OR TWO TAPES....",Railway_Operations,MDU,Madurai,LED Signal,Operational,C,,0.0,54.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83055575,TWO QUIRE NOTE BOOK EACH OF 200 PAGES SIZE 33 CM LENGTH X 20.5 CM WIDTH PRINT WITH RULE IN....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,49.59,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83055587,ONE QUIRE NOTE BOOK EACH OF 100 PAGES SIZE 33 CM LENGTH X 20.5 CM WIDTH PRINT WITH RULE IN....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,17.9,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83057213,FILE BOOKS FILE COVERS WITH 1.3cm WIDE TAPE AND TWO TAGS 50cm COVER THICK 250mm x 370mm TO....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,11.0,39.08,429.88,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83057225,FILE BOOKS FILE COVER WITH 1.3 CM WIDETAPE & 2 TAGS 50 CM OR OVER THIN 250 MM X 370 MM TO ....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,41.0,16.38,671.67,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83058618,"PAD DRAFT (100 SHEETS EACH) OF WHITE PRINTING PAPER R A4 SIZE,60 GSM TO IS.1848 AND THE BR....",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,38.25,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83058620,PAD DRAFT QUARTO IN 100 SHEETS OF SIZE 21.5 X 15.3 CMS PRINTING ONE SIDE ONLY IN 60 GSM WH....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,50.0,16.0,800.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83151412,STATIONERY LACES TAG COTTON 100 CMS LONG TO IS.8499/88.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,39.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83902314,OFFICE PASTE IN 75CC A BOTTLE TO IS 2257/62 TO CSO/VOC NO M.036.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,6.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83903112,"PINS IN PACKETS OF 25 GMS, PLATED 2.5 CM LONG IS.5653/88 TO CSO/VOC NO. M.046.",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,5.85,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
83904839,TAG COTTON WHITE 30 CMS LONG IN BUNDLES OF 100 NOS. EACH (SHOE LACE PATTERN) CSO/M.077).,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,26.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
91110191,LEAD TABLETS MANUFACTURED FROM ANY ONE OF THE GRADES TO IS - 27/65 ( PIG LEAD ) OR IS 3717....,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,84.25,294.26,24791.28,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
92111002,"HIGH SPEED DIESEL (HSD): IS:1460-2005 (5th Revision or latest) Amendment No.3, Sept, 12",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,90.96,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539874950012,POINT INDICATOR  STAND,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,5.0,2000.0,10000.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539874960017,POINT INDICATOR LAMP,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,3.0,752.0,2256.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539875210012,Spring for 'E Type Lock,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,5.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539880200013,ARROW PLATE FOR SIGNAL,Railway_Operations,MDU,Madurai,Signal Equipment,Operational,C,,0.0,221.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539881210014,Foundation bolt of sizes,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,39.0,350.0,13650.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
541000020015,Solid Joint 1 1/4,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,60.0,300.0,18000.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
542201530019,BOOM ASSEMBLY 9.76 METERS FOR ELECTRICALLY OPERATED LIFITING BARRIER GATE(OCTOGONAL TYPE),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,24.0,11157.38,267777.18,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
543400150015,JOINT EYE 3/4,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,150.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
543400210012,ROD JOINT INSULATER 1 1/4 DIA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,50.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
544100530024,Cable Clamp Assembly for Sleeper to Drg.No.. MAS/SK/12/2022.,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,377.13,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
549012320014,Galvanised cable clamp assembly for wider prestressed concrete sleeper as per drg no. MAS/....,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,0.0,349.28,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
551200010110,Spring for E Type LOCKS.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,17.97,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
551200011605,Spring for E Type LOCKS(OPERATING SPRING),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,6.0,7.56,45.37,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
551200140016,Ward Spring for E Type Lock,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,18.29,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
551200320353,E TYPE LOCK( WARD NO:24),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,9.0,1286.2,11575.8,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
560101300018,SPRING TENSION ADJUSTER FOR DOUBLE LINE BLOCK INSTRUMENT,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,266.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
560200060046,V Contact  for SGE.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,3.0,20.0,60.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
563003080010,Special Tool for Opener with separate Handle,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,1.0,1700.0,1700.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
563003090014,Special Tool for Opener with attached Handle,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,1.0,1700.0,1700.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
563003580017,PROTECTION COVER FOR SWITCH EXTENSION BRACKET LH AND RH,Railway_Operations,MDU,Madurai,Network Equipment,Operational,C,,0.0,3910.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
563045831405,Ground connection rod for  point machine  220 mm,Railway_Operations,MDU,Madurai,Point Machine,Operational,C,,0.0,37514.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
563046251317,GROUND CONNECTION ROD   220 mm 1 IN 12 (with out galvanised)),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,A,,22.0,37514.0,825308.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
565094341898,MS Box for LC Gate Switch,Railway_Operations,MDU,Madurai,Network Equipment,Operational,C,,0.0,293.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
567921890021,MODIFIED POINT TEST GAUGE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,761.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
567922610019,steel wire rope,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,28.29,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
569005440083,Aluminium Boom  for EOLBG - 9.76 Mtr,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,6.0,74973.0,449838.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
569013140020,FIT AND FORGET BOND WIRE 2 METER,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,401.19,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
569042850080,Fit and forget Bond wire 2.5 meter,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,384.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
569070440021,Three point safety Nut with bolt and socket for ground connection 220mm stroke,Railway_Operations,MDU,Madurai,Termination / Wiring,Operational,B,,13.0,16510.0,214630.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
589800030018,SPECIAL SPANNER FOR MAINTANENCE OF ELECTRICAL POINT MACHINE GROUND CONNECTION,Railway_Operations,MDU,Madurai,Point Machine,Operational,C,,0.0,258.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
603203421143,GREASE GUN,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,378.78,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
72207413,"DRILL TWIST H.S.S. STRAIGHT SHANK JOBBERS"" 7.2 MM TO IS: 5101/1969, 5099/1983.",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,2000.0,48.84,97682.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
732101050026,Spring Inserted Reusable Anti Loose Nut.  Lock Nut M -020,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,5.0,1003.0,5015.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
439099867157,STOP BOARD FOR EOLB,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,22.0,1629.0,35838.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
461302530013,U BOLT 3/4 DIA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,20.0,50.0,1000.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
469031854042,FIT AND FORGET BOND WIRE 1 MTR.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,384.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
469031854212,FIT AND FORGET BOND WIRE 4 MTR,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,384.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
501000260269,GI pipe 100mm,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,1119.16,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
501600010070,WARD SPRING FOR ETYPE LOCK,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,18.29,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539805714736,Junction type route indicator 1 way,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,1.0,10860.0,10860.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539805736276,ROUTE INDICATOR JUNCTION TYPE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,10851.45,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539818360016,Retro Reflective Arrow Marker.,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,10.0,959.0,9590.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820850015,CRANK ADJUSTABLE 12 X 18,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,43.0,2617.46,112550.84,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820860010,CABLE MARKER RCC,Railway_Operations,MDU,Madurai,Signal Cable,Operational,C,,194.0,266.07,51617.97,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820870014,DWC PIPE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,190.67,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820880019,CRANK ADJUSTABLE STRAIGHT 300 X 450 MM,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,32.0,2282.7,73046.4,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820890013,CRANK HORIZONTAL 300 X 300 MM,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,27.0,1568.0,42336.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820900018,GUIDE ROLLER ASSEMBLY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,29.0,1496.38,43395.02,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820910012,G.I PIPE 50 MM DIA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,258.0,383.48,98936.7,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820920017,EYE JOINT 32 MM,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,15.0,540.75,8111.25,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539820930011,NAME BOARDS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,35.0,209.05,7316.75,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539821000015,ROD OF 18' LONG,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,141.0,3350.0,472350.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539821010010,NUMBER PLATES,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,8.0,116.52,932.16,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539821020014,SIGNAL SURFACE BASE,Railway_Operations,MDU,Madurai,Signal Equipment,Operational,C,,3.0,6069.57,18208.71,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539821030019,STOP BOARD,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,12.0,1476.18,17714.16,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825370019,A TYPE FOUNDATION,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,A,,181.0,5890.57,1066193.38,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825570010,CLS LADDER 3.5 MTRS WITH PLAT FORM,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,209322.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825580014,CLS LADDER 4.5 MTRS WITH PLAT FORM,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,8.0,25409.0,203272.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825590019,CLS POST 3.5 MTRS,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,11.0,4724.2,51966.15,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825600013,DOUBLE LOCK KEY,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,1.0,673.0,673.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825610018,C MARKER BOARD,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,82.0,163.4,13398.8,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825640011,FENCING FOR BOXES,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,B,,8.0,31857.0,254856.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825650016,GOODS WARNING BOARD,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,8400.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825670015,E TYPE LOCK,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,99.0,1362.01,134838.5,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825710013,LADDER FOUNDATION SHOE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,1376.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825720018,"MARKER BOARD P""",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,37.0,164.0,6068.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825730012,"MARKER BOARD G""",Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,4.0,164.0,656.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825800014,ROD JOINT WITH INSULATION 32 MM DIA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,6.0,1232.0,7392.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825810019,SCREW JOINT 33 MM (S.E),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,78.0,2218.0,173004.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825820013,BOND WIRE G.I.8 SWG,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,50.0,92.04,4602.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539825830018,DRILL BIT 9/32 (7.2MM),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,44.5,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539849150019,EWS LOCK (1 KEY FOR 10 LOCKS),Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,250.0,109.74,27435.25,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539849680010,Jn. type route indicator 2way,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,14300.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539868600011,Fit and Forget Lead wire 1.5 mtr,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,395.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539872260016,POINT TEST GAUGE,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,1300.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539872280015,FIT AND FORGET LEAD WIRE 3 METERS LONG AND 4MMDIA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,456.16,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539872290010,FIT AND FORGET BOND WIRE 1.5 METERS LONG AND 4MMDIA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,391.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
539872300014,FIT AND FORGET LEAD WIRE 2 METERS LONG AND 4MMDIA,Railway_Operations,MDU,Madurai,Other / Unclassified,Operational,C,,0.0,395.0,0.0,SSE/SRM/SIG/MDU087221-S AND T-SR,2026-03-31,12.5.0
