PL_Code,Description,Inventory_Domain,Business_Unit,Division,Equipment_Family,Source_Universe,ABC_Class,Criticality,Current_Stock,Unit_Cost,Inventory_Value,Depot,Snapshot_Date,Pipeline_Version
430800010016,TIPL Hand held Digital Infrared medical Thermometer,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,4600.0,4600.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
459072090024,Transformer 230/110/2 KVA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,19000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
460200261956,Tool kit for point machine (New),Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,5.0,10000.0,50000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
50232319,TELEPHONE MAGNETTO,Railway_Operations,PGT,Palakkad,Telephone,Operational,A,,139.0,5097.69,708578.91,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539824920050,TRANSFORMER RECTIFIER 110/12V/2A,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,10800.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
542400040030,Trestle 4 Way,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,96.0,1400.0,134400.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
549801611199,TRACK FEED BATTERY CHARGER,Railway_Operations,PGT,Palakkad,Power Supply,Operational,B,,20.0,10831.0,216620.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
556200010164,Trestle 2 way,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,23.0,1200.0,27600.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560604917885,Signal maintainers tool bag with tools,Railway_Operations,PGT,Palakkad,Signal Equipment,Operational,C,,0.0,34102.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560607040019,THUMB SWITCH 3 POSITION.,Railway_Operations,PGT,Palakkad,Network Equipment,Operational,A,,178.0,5042.71,897602.56,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560607460010,Transformer 230/110V/1KVA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,5385.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561301620019,TL BLOCK INSTRUMENT WITH Q SERIES RELAYS,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,362730.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565000060239,THUMB SWITCH 2 Position,Railway_Operations,PGT,Palakkad,Network Equipment,Operational,C,,25.0,5388.0,134700.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
56509583,TRACK LEAD JUNCTION BOX - FRP TYPE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1465.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565099690019,Track feed Resistance 30 ohms,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,252.04,504.08,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565100010106,Transformer  230v/110 500VA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567909680010,Tumbler Spring For E - Type Lock,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,165.0,30.0,4950.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567911730010,TRANSFORMER RECTIFIER  110/24/2A,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,11151.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003190014,TERMINAL 50 WAY  RELEASED,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
570111780074,32-inch full HD resolution Monitor capable of 24x7 mode of operation to use as Video Displ....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,34987.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
724800160141,Train Shunt Meter,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,6296.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
727903281648,TOOL KIT FOR POINT MACHINE (Wrong Ledger),Railway_Operations,PGT,Palakkad,Point Machine,Operational,C,,0.0,82496.43,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567921330040,Vital cut off card (ME1633OC-OVC CARD) With PCB Code M633OVC-01 (MEDHA),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,71744.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
400200120029,PVC Wire coil of size 16/0.2 Sqmm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,498.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
545401110011,WIRE COIL 14/.22 TWIN TWISTED FLEXIBLE WIRES 100 Mtr LENTH,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,6680.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
551200010261,Ward Spring for E Type LOCKS,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,5.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
55630212,WIRE 8 SWG (GI),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,82.24,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561300670957,Reset box FOR UAC BY-MAKE (RELEASED),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,5000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003180010,UNIVARSAL AXLE COUNTER EJB  RELEASED,Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,1000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003170015,UAC DC DC CONVERTOR (RELEASED),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567911870013,UNIVERSAL AXLE COUNTER  EVALUATOR (RELEASED),Railway_Operations,PGT,Palakkad,Axle Counter,Operational,C,,0.0,1500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
543500020087,OFF SET BRACKET  90MM SMALL,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,9.0,777.78,7000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
543500020099,OFF SET BRACKET  140MM FOR CLS (LARGE),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
80010714,AXLE OIL MEDIUM TO IS:1628/1986.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.05,90464.6,4523.23,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
401107910011,PVC INSULATED CABLE 2C x 2.5 sq.mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,950.0,130.0,123500.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
902500319657,Revolving Chair BOSQ,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,7360.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
461506450378,CHANNEL BOND PINS,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,9200.0,1.98,18234.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
462100771983,CLASS A PROTECTION- COPPER TAPE 25mm X3mm,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,1574.36,342.45,539139.58,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
501000400018,CT BOX 10 PAIR,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,250.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
509000348553,CELL Secondary 2V/300AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,60.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
521500430050,Central server(rack model )with intel Xeol Silver 4309Y Processor or equivalent or bette....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,521464.42,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539804080016,CT Box 20 Pair,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,3666.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560608500014,B Type Choke,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2306.01,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560800150599,4 ASPECT CLS FRP Type,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,24335.59,24335.59,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561548300013,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V/80 AH CAPACITY,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,B,,170.0,3518.72,598182.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
561548530018,CELL Secondary 2v 400AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,7600.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539814340357,Communication Equipment - Network Switch,Railway_Operations,PGT,Palakkad,Network Equipment,Operational,A,,8.0,232500.0,1860000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539814490010,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,A,,328.0,3050.68,1000624.35,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539822620013,Secondary Cells 2V/200AH,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,A,,173.0,4472.6,773759.63,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539824811004,CABLE 24C X 1.5 SQMM,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,B,,950.0,388.15,368742.5,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539863960013,CABLE TERMINATION BOX FRP TYPE(CTB),Railway_Operations,PGT,Palakkad,Signal Cable,Operational,A,,195.0,4249.68,828687.6,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539882210058,CLS 4 ASPECT,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,12584.0,12584.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539896950525,CLS Unit 2 Aspect FRP,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,317.0,17798.84,5642232.28,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
543500010010,CLS  LADDER 3.5 Mtrs,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,17.0,3137.78,53342.19,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
336800480025,120 AH VRLA battery conforming to RDSO specification No: IRS/S-93/96 (A) (Amd.1) or lates....,Railway_Operations,PGT,Palakkad,Battery / Cell,Operational,C,,0.0,3133.44,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
400785690017,PVC INSULATED CABLE 19C x 1.5 sq.mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,394.61,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
400900640010,PVC INSULATED CABLE  2C x 25 sq.mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,64.0,149.0,9536.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
400900650015,PVC INSULATED CABLE 30C x 1.5 sq.mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,505.69,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
401107900017,PVC INSULATED CABLE 12C x 1.5 sq.mm,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,272.57,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564680670945,CLS Unit 2 Aspect,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,4.0,8690.69,34762.75,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564680680689,CLS unit 3 Aspect (Metalic),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,13.0,10296.0,133848.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564680700019,Calling ON SIGNAL UNIT,Railway_Operations,PGT,Palakkad,Signal Equipment,Operational,C,,0.0,5040.68,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
564681290100,CLS Post 3.6 MTS,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2904.12,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567900760010,CLS Unit 3 Aspect FRP (Non metallic),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,A,,257.0,20206.04,5192952.28,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
544100200061,CLS POST 4.6 MTRS,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,3.0,3318.0,9954.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
603208471008,"Change over switch, 32amp.",Railway_Operations,PGT,Palakkad,Network Equipment,Operational,C,,11.0,550.0,6050.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
781062820017,Cantilever non revolving office chair,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,5360.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
405000100017,CABLE MARKER  RCC TYPE,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,202.0,177.56,35866.11,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
420415680054,DIGITAL HANDHELD TRUE AC/DC CLAMP MALTIMETER,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,11500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569004270017,"DATA LOGGER FAULT ANALYSIS TERMINAL (ASUS Vivo,21.5 FHD, All-in-One Desktop)",Railway_Operations,PGT,Palakkad,Computer,Operational,C,,0.0,53725.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
469031052235,Digital INSULATION TESTER (MEGGER),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,6250.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
470200543962,"DG SET, 10KVA",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,449317.37,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
509000501938,DATALOGGER External Modem For T networking,Railway_Operations,PGT,Palakkad,Network Equipment,Operational,C,,1.0,11991.0,11991.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539805240015,B21. Data logger of 1024 digital and 32 analog input.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,38500.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560403082796,DC -DC CONVERTOR 24/40/10A-HBL,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,17.0,25031.82,425540.94,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560600500062,DC- DC Converter 110/24v/10A for EI power supply.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,63082.92,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560604545740,ELECTRIC TRACK DRILLING MACHINE 110V/50HZ WITH STAND,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,23072.54,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539811560012,.....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,1579.2,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539831510026,DC-DC convertor 24v/48v /5A,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,5.0,17707.0,88535.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539832391343,DC DC converter 110V DC 24-40V/5A  ( HBL  make),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,5.0,25311.0,126555.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539897070569,DWC pipe with coupler,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,399.24,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
541500850025,.....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,52202.23,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569019600016,Wired DCDP panel suitable for M/s Amaraja make IPS system confirming to RDSO spec no: RDSO....,Railway_Operations,PGT,Palakkad,IPS,Operational,C,,0.0,293744.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569800010032,DC-DC CONVERTER 24-40V/ 10A As per specification RDSO/SPN/165/2012(VER3.0)-AMARARAJA,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,23.0,23580.63,542354.58,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
565172840041,Data Logger With 512 Digital Input,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,284544.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560400022727,DC-DC convertor 110/24/5A,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,15000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
725800138845,DIGITAL MULTIMETER (Hand Held)Make: RISHABH,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,2894.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
725803820084,Data Analyser( Lap top),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,75714.29,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
869014510053,"DEMINERALIZATION WATER TREATMENT PLANT, Purifying capacity 100 LPH with RO system. Input ....",Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,46610.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567916800025,Mini DCDP Cabinet containing 06 nos of 110V DC input to 24-40VDC output 10 capacity conver....,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,236250.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569002490889,DC DC CONVERTOR 24/40/10A-STATCON,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,B,,28.0,21998.41,615955.54,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569002491870,DC- DC converter 110V DC 24-32v/5A (HBL Make),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,5.0,24780.0,123900.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569002650017,DATALOGGER GSM/GPRS MODEM &ADAPTOR CARD 4G,Railway_Operations,PGT,Palakkad,Network Equipment,Operational,C,,0.0,17415.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569002660011,DATALOGGER DUAL E1 EXTENDOR CYGNUS,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1.0,35400.0,35400.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003720015,DATALOGGER PRINTER,Railway_Operations,PGT,Palakkad,Printer,Operational,C,,0.0,12000.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
430200028964,Hand held digital multimeter RISHABH,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,22620.79,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
560408770046,FRMC MODULE FOR EI (MAKE KYOSAN),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,427504.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
539872300040,FIT AND FORGET LEAD/BOND WIRE 2 METERS,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,40.76,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569013140044,FIT AND FORGET BOND WIRE 2 METER,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,38.4,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569015320025,FIT AND FORGET LEAD/BOND WIRE 4 MTRS.,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,20.0,324.97,6499.4,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569042850078,Fit and forget  lead wire 3 Mtr,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,391.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
669080620082,Ferrule Printer (Canon MK -3000 cable ID Printer along with standard accessories ),Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,61360.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
727900920063,Fire Extinguisher (CO2 type),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,5750.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
860104640026,CPU CARD FOR FIRE ALARM SYSTEM,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,48654.0,97308.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
990401070023,RC-TU150B canon Ink ribbon Black  (5PC/set)150m/pc- Total:750mtr,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,9676.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
990401080016,PVC tube white 100m/roll-3.0mm ID for(for 1.0 and 1.5sq mm wire),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,289.1,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
567912550014,Fire Alarm Analogue controller for LHS cable (LHS Panel),Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,65860.98,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003030011,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,602.0,176.0,105952.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003030140,FIRE ALARM CABLE 2 X 1.5 SQMM UNARMOURED cable,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,176.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003500015,FIRE ALARM ANLOGUE TYPE LHS (LINEAR HEAT SENCING) CABLE Miscellaneous.,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,0.0,1200.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003510010,FIRE ALARM CONTROL MODULE WITH IN BUILT ISOLATOR,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,6500.0,13000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003520014,FIRE ALARM EOL (END OF LINE) RESISTOR,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,2.0,3500.0,7000.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003530019,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING CONTROL PANEL,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,27633.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003540013,FIRE ALARM HEAT AND SMOKE MULTI SENSOR,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,15.0,3075.23,46128.45,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003540037,FIRE ALARM  NS-7 (IBS Work),Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,483697.5,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003550018,FIRE ALARM PROBE TYPE BIMETALIC RESETTABLE TYPE HEAT DETECTOR,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,6830.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003560012,FIRE ALARM RELAY MODULE WITH BACK BOX AND ACESSORIES,Railway_Operations,PGT,Palakkad,Relay,Operational,C,,0.0,4300.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003570017,FIRE ALARM UV/IR FLAME DETECTOR,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,67145.81,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003580011,FIRE ALARM ZONE INTERFACE MODULE WITH IN BUILT ISOLATOR,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,4778.21,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003590016,FIRE ALARM CABLE 2X1.5 SQMM ARMOURED,Railway_Operations,PGT,Palakkad,Signal Cable,Operational,C,,222.0,165.0,36630.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569003600010,FIRE ALARM 25MM RED COLOURED PVC PIPE,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,1051.0,34.64,36406.64,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
569005060018,Fire alarm TCP/IP Module,Railway_Operations,PGT,Palakkad,Other / Unclassified,Operational,C,,0.0,10464.0,0.0,JE/SIG/SRM/PGT037254-S AND T-SR,2026-03-31,12.5.0
