PL_Code,Description,Current_Stock,Unit,Unit_Cost,Inventory_Value,Last_Receipt_Date,Last_Issue_Date,Days_Since_Movement,Inventory_Aging_Class,Movement_Status,Inventory_Value_Band,Depot,Operational_ABC,Inventory_Domain,Business_Unit,Division,Snapshot_Date,Pipeline_Version
567907000019,DC- DC CONVERTER 110VDC/24VDC/5AMPS,3.0,Nos.,32000.0,96000.0,17-02-2021,,1936,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810800015,CPVC PIPE 25MM DIA ( 3 Mts LONG ),154.0,Nos.,192.72,29678.73,22-02-2025,14-07-2025,328,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810810010,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM (UN ARMOURED ),1018.0,MTR,116.76,118859.64,26-01-2022,14-07-2025,328,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539810820014,FIRE ALARM CIRCUIT INTEGRITY CABLE 2CX1.5Sq.MM ( ARMOURED),1352.0,MTR,250.0,338000.0,17-02-2021,27-09-2022,1349,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
541000040014,' A ' TYPE FOUNDATION FOR LC GATE,189.0,Nos.,7687.4,1452918.6,17-02-2021,16-12-2025,173,Monitor,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
570100720012,EPSON-LX-310 DOT MATRIX PRINTER,0.0,Nos.,8101.0,0.0,17-02-2021,15-11-2025,204,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539812050017,APP Case RTU BOX,14.0,Nos.,51754.05,724556.69,19-08-2025,02-06-2026,5,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56500142,RELAY QNA1 ACI 8F/8B,437.0,Nos.,8729.61,3814837.39,30-03-2026,08-04-2026,60,Active,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567909270014,SMPS BASED IPS FOR STATION     ( 4 Rd ),0.0,Set,1714753.34,0.0,26-08-2021,01-06-2022,1467,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
509000341650,VRLA Battery FOR LC GATE MINI IPS 2V/ 200AH ( ONE SET CONSIST OF 60 Nos OF BATTERY WITH ....,0.0,Set,204573.44,0.0,15-06-2024,11-01-2025,512,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
560405910015,RELAY QN1K ( 1000 Ohms ) 6F/6B,0.0,Nos.,9945.0,0.0,06-07-2021,14-07-2021,1789,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56508116,RELAY QN1 8F/8B PLUG IN TYPE,0.0,Nos.,7674.02,0.0,14-03-2026,02-06-2026,5,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
563047190014,Tool Kit For IRS Point Machine 143MM (or) 220MM,0.0,Nos.,3110.0,0.0,24-11-2022,22-07-2025,320,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
432305060018,DISTILLED WATER  PLANT WITH TWO DETACHABLE HEATING ELEMENTS OF 1500 WATTS WITH FIBRE TANK ....,0.0,Nos.,19875.0,0.0,07-09-2021,04-10-2021,1707,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567911850026,SMPS based IPS for 6 road Station with  all accessories,0.0,Nos.,130000.0,0.0,31-07-2024,12-08-2024,664,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567912650010,RCC CABLE MARKERS AS PER DRAWING No.CSTE/CN/OFC/1,99.0,Nos.,271.9,26918.1,14-02-2022,06-12-2025,183,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567912780019,DC-DC CONVERTER CARD 24V-32V/10AMPS FOR HBL MAKE IPS,0.0,Nos.,25107.0,0.0,17-08-2024,13-04-2026,55,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56450217,RELAYS  QSPAI  SPECIAL; CONTACT 8F/4B  TYPE- METAL TO  CARBON -QSPAI- CONFIRMATION SPECN. ....,20.0,Nos.,10204.65,204093.0,01-01-2026,19-02-2026,108,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913080017,DC-DC CONVERTER CARD 24V-32V/5AMPS (MAKE; AMARARAJA  IPS ),10.0,Nos.,26244.83,262448.28,26-04-2024,22-04-2025,411,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913090011,DC-DC CONVERTER CARD 100-150V/1AMPS (MAKE; AMARARAJA  IPS ),2.0,Nos.,24780.0,49560.0,11-12-2021,13-05-2025,390,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913100016,DC- DC CONVERTER CARD 24-32V/5AMPS. (STATCON MAKE IPS),2.0,Nos.,17699.61,35399.21,17-06-2024,22-04-2025,411,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913110010,DC- DC CONVERTER CARD 24-32V/10 AMPS. (STATCON MAKE IPS),0.0,Nos.,21093.59,0.0,22-06-2024,16-05-2025,387,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913120015,DC- DC CONVERTER CARD 100-150V/1 AMPS. (STATCON MAKE IPS),0.0,Nos.,17198.5,0.0,16-12-2021,08-04-2026,60,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913210016,DC- DC CONVERTER CARD 24-32V/5 AMPS. (SUKHILA MAKE IPS),0.0,Nos.,25665.0,0.0,09-05-2025,03-11-2025,216,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913220010,DC- DC CONVERTER CARD 24-32V/10 AMPS. (SUKHILA MAKE IPS),0.0,Nos.,31565.0,0.0,30-12-2021,03-11-2025,216,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913390018,DC- DC CONVERTER CARD 24V-40V/10AMPS. (HBL MAKE IPS),0.0,Nos.,24190.0,0.0,22-01-2022,16-10-2025,234,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913410017,"MAIN LED SIGNAL 3 ASPECT (ONE SET CONSIST  OF ONE RED, ONE GREEN & ONE YELLOW )",0.0,Set,28438.0,0.0,26-05-2022,03-05-2023,1131,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009550016,FIRE ALARM HEAT AND SMOKE MULTI SENSOR as per RDSO/SPN /217 /2021 ver-3 or latest.,10.0,Nos.,10535.0,105350.0,22-05-2025,20-12-2022,381,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009560010,FIRE ALARM PROBE TYPE BI-METALIC FIXED TEMPERATURE HEAT DETECTOR as per RDSO/SPN /217 /201....,1.0,Nos.,9535.2,9535.2,21-06-2023,14-05-2025,389,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009570015,FIRE ALARM ASPERATING(AIR SAMPLING) TYPE SMOKE DETECTOR as per RDSO/SPN /217 /2018 ver-2 o....,0.0,Nos.,279098.96,0.0,23-07-2025,28-07-2025,314,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009580010,FIRE ALARM POWER SUPPLY BOARD as per RDSO/SPN /217 /2021 ver-3 or latest.,1.0,Nos.,22159.0,22159.0,23-07-2025,24-07-2025,318,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009590014,FIRE ALARM MANUAL CALL POINT as per RDSO/SPN /217 /2021 ver-3 or latest.,1.0,Nos.,6235.0,6235.0,22-05-2025,27-09-2022,381,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009600019,FIRE ALARM ZONE MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,1.0,Nos.,6235.0,6235.0,22-05-2025,27-09-2022,381,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009610013,FIRE ALARM POWER DISTRIBUTION PANEL 5A/2AMPS as per RDSO/SPN /217 /2021 ver-3 or latest.,2.0,Nos.,18159.0,36318.0,22-05-2025,16-03-2022,381,Very Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009620018,FIRE ALARM CONTROL MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,1.0,Nos.,39726.2,39726.2,23-07-2025,24-07-2025,318,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009630012,FIRE ALARM GSM INTERFACE MODULE FOR INTERFACING WITH CONTROL PANEL as per RDSO/SPN /217 /2....,0.0,Nos.,28326.68,0.0,13-02-2022,27-09-2022,1349,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009640017,FIRE ALARM CONDUIT PVC PIPE(25MM 3 MTS LONG),0.0,MTR,95.0,0.0,23-02-2022,30-03-2022,1530,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009650011,FIRE ALARM UV/IR FLAME DETECTOR as per RDSO/SPN /217 /2018 ver-2 or latest.,2.0,Nos.,75473.9,150947.8,20-06-2023,14-05-2025,389,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009660016,FIRE ALARM RESETTABLE TYPE ANALOGUE LHS CABLE as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,MTR,1000.0,0.0,13-02-2022,14-05-2025,389,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009670010,FIRE ALARM ADDRESSABLE/MONITOR MODULE as per RDSO/SPN /217 /2021 ver-3 or latest.,1.0,Nos.,6236.0,6236.0,22-05-2025,16-03-2022,381,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009680015,FIRE ALARM MOTHER BOARD  as per RDSO/SPN /217 /2021 ver-3 or latest.,2.0,Nos.,31044.34,62088.67,23-07-2025,24-07-2025,318,Slow Moving,Slow Moving,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009690010,FIRE ALARM RELAY MODULE WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,Nos.,2940.0,0.0,26-01-2022,27-09-2022,1349,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569009700014,0144-FIRE ALARM FAULT ISOLATOR WITH BACK BOX as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,Nos.,3850.0,0.0,26-01-2022,27-09-2022,1349,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913460010,0145.FIRE ALARM ADDRESSABLE FIRE ALARM  PANEL WITH ALL ACCESSORIES as per RDSO/SPN /217 /2....,0.0,Nos.,145706.4,0.0,17-03-2022,19-09-2022,1357,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567913470014,FIRE ALARM SOUNDER CUM STROBE 24V as per RDSO/SPN /217 /2018 ver-2 or latest.,0.0,Nos.,9464.0,0.0,13-02-2022,19-09-2022,1357,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
860130660010,FIRE EXTINGUISHER CO2  ( CAPACITY 4.5 KG ),0.0,Nos.,5094.28,0.0,09-07-2022,28-11-2022,1287,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56985800,ELECTRONIC TIME DELAY  60 SECOND,10.0,Nos.,2213.0,22130.0,30-03-2022,08-04-2026,60,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56220509,ELECTRONIC TIME DELAY  120 SECOND,5.0,Nos.,2213.0,11065.0,30-03-2022,08-04-2026,60,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567914510019,ELECTRIC KEY TRANSMITTER(EKT) Rotary type,10.0,Nos.,7896.42,78964.21,24-07-2025,21-05-2026,17,Active,Active,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569011960019,FIRE ALARM MULTI SENSOR DETECTOR DUAL OPTICAL/THERMAL WITH ROTARIES AND BACK BOXES INCLUDI....,0.0,Nos.,10050.0,0.0,27-03-2022,30-03-2022,1530,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569012500016,FIRE ALARM LOOP CARD as per RDSO/SPN /217 /2021 ver-3 or latest.,6.0,Nos.,62733.0,376398.0,22-05-2025,19-05-2025,381,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567915180015,DC- DC CONVERTER CARD 24-32V/10AMPS. (AMARARAJA MAKE IPS),27.0,Nos.,25648.44,692507.85,16-04-2024,13-04-2026,55,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567901370019,MAIN LED SIGNAL (ONE SET CONSIST OF ONE RED & ONE YELLOW),0.0,Set,18172.0,0.0,26-05-2022,03-05-2023,1131,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567904080016,"SPECIAL EARTH COMPLETE SET ( EARTH ELECTRODE 3MTRS. -1 No, earth enhancing compound -3No,M....",8.0,Nos.,26104.46,208835.71,27-01-2026,28-02-2026,99,Monitor,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539897026696,Eearthing (Ring type) for EI/IPS equipments and other equipments which consists of the fol....,0.0,Set,383060.0,0.0,28-02-2026,23-03-2026,76,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569005400012,SUPPLY OF 1:1 VF ISOLATION TRANSFORMERS (470:600),0.0,Nos.,1100.0,0.0,07-11-2022,17-11-2022,1298,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
563047080014,POINT MACHINE For Thick Web Switch (TWS) 220MM,0.0,Nos.,101348.0,0.0,19-08-2025,14-10-2025,236,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
563047090019,Ground Connection For IRS Point Machine TWS 220 MM ( Complete set ),0.0,Set,200039.62,0.0,09-05-2025,04-08-2025,307,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
729026570012,Maintenance Tool Kit (Stanley Telecommunication Tools) Model No-STHT89883-8(89-883),0.0,Nos.,13500.0,0.0,17-01-2023,21-02-2023,1202,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
729026630010,Portable Cable Fault Locator (Stanlay) Model No-ST 25.,0.0,Nos.,150000.0,0.0,17-01-2023,05-12-2025,184,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539885200027,B TYPE CHOKE AS PER RDSO APEC.NO. IRS.S.65-83 WITH LATEST AMENDMENT-3,4.0,Nos.,2179.95,8719.79,01-03-2026,09-03-2026,90,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569008180011,TRACK LEAD JUNCTION BOX FRP TYPE,449.0,Nos.,1776.69,797732.01,31-03-2026,27-04-2026,41,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
50540324,LOW MAINTENANCE LEAD ACID  STATIONARY SECONDARY CELLS  2V/80AH CAPACITY AT  10 HRS RATE OF....,794.0,Nos.,3242.05,2574186.91,16-09-2025,19-02-2026,108,Monitor,Active,Rs 10 Lakh - 1 Crore,SSE/S/SRM/SA067532-S AND T-SR,A,Railway_Operations,SA,Salem,2026-03-31,12.5.0
564600010017,MULTI LAMP ROUTE INDICATOR (LED MATRIX TYPE ),0.0,Set,33445.92,0.0,02-03-2023,04-04-2025,429,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
521100810024,E1 Converter (V.21 to E1-Converter) with necessary connected equipment,5.0,Set,23689.68,118448.4,10-07-2023,05-05-2023,1063,Dead Stock,Dead Stock,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539897080010,Relay QNA1K 6F/6B,65.0,Nos.,11709.31,761105.0,22-04-2026,10-04-2026,46,Active,Active,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565199840120,Supply of Central Monitoring Unit(CMU)as per RDSO Spec.IRS.S:99/2006,0.0,Nos.,191425.0,0.0,10-07-2023,02-08-2023,1040,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565199840131,Client PC for interfacing to CMU and CRIS server.,0.0,Nos.,177920.0,0.0,10-07-2023,02-08-2023,1040,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565002570026,Supply of Dual Card E1 to RS232 converter for Data logger,0.0,Nos.,38322.0,0.0,10-07-2023,02-08-2023,1040,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
529003330031,Supply of 24 Port Unmanaged LAN switch of D Link make,0.0,Nos.,20993.74,0.0,10-07-2023,31-07-2023,1042,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539804489642,Supply of L2-24 Port managed LAN switch of D Link make,0.0,Nos.,17344.0,0.0,10-07-2023,31-07-2023,1042,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
569029430028,Supply of Firewall as per Spec.A5,0.0,Nos.,81875.59,0.0,10-07-2023,31-07-2023,1042,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
420295636237,Supply of 4 Port KVM Switch,0.0,Nos.,20815.0,0.0,10-07-2023,31-07-2023,1042,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
500100160020,Supply of 24V E1 extender at the existing Data logger end,4.0,Nos.,21840.0,87360.0,10-07-2023,,1063,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
500100170024,Supply of 48Volts E1 extender at the OFC end,4.0,Nos.,21840.0,87360.0,10-07-2023,,1063,Dead Stock,Dead Stock,"Rs 10,000 - 1 Lakh",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
539802674181,Supply of 42 U Rack,0.0,Nos.,66000.0,0.0,10-07-2023,25-07-2023,1048,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
541500010187,Supply of Signal status monitoring Software,0.0,Nos.,25000.0,0.0,10-07-2023,22-02-2025,470,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
527900251898,Supply of Network status monitoring software,0.0,Nos.,25000.0,0.0,10-07-2023,22-02-2025,470,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
430200027110,Digital Multi-meter MECO 171B+TRMS 10000KHz,0.0,Nos.,3600.0,0.0,01-07-2023,03-07-2025,339,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
430200027121,Digital Clamp meter MECO 1008 TRMS,0.0,Nos.,12.0,0.0,01-07-2023,19-07-2025,323,Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
565199402140,Supply of Multi Port Front end processor along with 1 no dual card E1 Modem as per RDSO Sp....,0.0,Nos.,165000.0,0.0,10-07-2023,02-08-2023,1040,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
561548480593,VRLA Battery for IPS 110V/120AH (One set consist of 2V/120AH-60Nos(55+5),0.0,Set,161050.0,0.0,27-04-2024,17-04-2025,416,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
459065090063,"Supply of GPS receiver module with antenna of 5mts length with RS232 O/P-1 Nos, USB to ser....",0.0,Nos.,41300.0,0.0,11-07-2023,22-02-2025,470,Very Slow Moving,Slow Moving,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
567914940040,DC-DC converter cabinet with 4 nos 24-32v/10A converters and ultimate capacity to accommo....,2.0,Nos.,167448.0,334896.0,03-08-2023,26-07-2024,681,Very Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
901100171214,Fencing for Apparatus Case(Location box),0.0,Set,24074.0,0.0,28-04-2026,22-05-2026,16,Active,Active,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
129801400020,INDICATION PANEL FOR BLOCK WORKING (Single/double line),0.0,Nos.,68395.0,0.0,30-09-2023,17-05-2024,751,Dead Stock,Dead Stock,"< Rs 10,000",SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
50541523,LOW MAINTENANCE LEAD ACID STATIONARY SECONDARY CELLS 2V /120 AH   TO SPECIFICATION.IRS:S-8....,60.0,Nos.,4810.53,288631.92,09-09-2023,07-08-2025,304,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,B,Railway_Operations,SA,Salem,2026-03-31,12.5.0
56509935,BATTERY CHARGER 230V AC / 24V DC 20 AMPS TO RDSO SPECN.IRS.S.86/2000 AMENDMENT NO.4 OR LAT....,3.0,Nos.,37100.0,111300.0,16-09-2023,22-07-2025,320,Slow Moving,Slow Moving,Rs 1 Lakh - 10 Lakh,SSE/S/SRM/SA067532-S AND T-SR,C,Railway_Operations,SA,Salem,2026-03-31,12.5.0
